,TARIFF.CODE&&ORIGIN.CODE,TARIFF.CODE&&ORIGIN.CODE_illicit_Qsum,TARIFF.CODE&&ORIGIN.CODE_illicit_Qrate
41153,3208201000&&CNTRY917,0,0
41154,8708949100&&CNTRY825,0,0
41155,8215999009&&CNTRY277,0,0
41156,5402330000&&CNTRY785,0,0
41157,5903209000&&CNTRY429,0,0
41158,8504409090&&CNTRY554,0,0
41159,3303001099&&CNTRY528,0,2
41160,8207907800&&CNTRY770,0,2
41161,909310009&&CNTRY627,0,0
41162,9015900000&&CNTRY994,0,0
41163,3307900001&&CNTRY994,0,0
41164,4408398530&&CNTRY884,0,2
41165,3403191099&&CNTRY994,0,0
41166,5806200000&&CNTRY975,0,0
41167,9013909000&&CNTRY959,0,0
41168,6907908091&&CNTRY846,0,0
41169,2933399909&&CNTRY562,0,0
41170,4015900000&&CNTRY915,0,0
41171,9026202001&&CNTRY825,0,0
41172,8451900004&&CNTRY994,0,0
41173,8302490009&&CNTRY123,0,0
41174,5516210000&&CNTRY407,0,2
41175,2933599500&&CNTRY915,0,0
41176,7009920000&&CNTRY975,0,0
41177,8207309000&&CNTRY234,0,0
41178,4411149002&&CNTRY166,0,2
41179,3215190000&&CNTRY554,0,0
41180,8452300000&&CNTRY322,0,0
41181,8209002001&&CNTRY713,0,0
41182,8445400009&&CNTRY123,0,0
41183,5515998009&&CNTRY920,0,0
41184,8451500009&&CNTRY322,0,0
41185,5402550000&&CNTRY846,0,0
41186,210200000&&CNTRY920,0,0
41187,8470100000&&CNTRY680,0,0
41188,8704900091&&CNTRY884,0,0
41189,4015190000&&CNTRY653,0,0
41190,6811820000&&CNTRY764,0,2
41191,8518210000&&CNTRY376,0,0
41192,8507200000&&CNTRY454,0,0
41193,5308901000&&CNTRY276,0,0
41194,7216500000&&CNTRY448,0,0
41195,6211390000&&CNTRY322,0,0
41196,6001220000&&CNTRY480,0,2
41197,8473300000&&CNTRY491,0,0
41198,3403990000&&CNTRY747,0,2
41199,6802230000&&CNTRY644,0,2
41200,7310000000&&CNTRY653,0,0
41201,4016100000&&CNTRY759,0,0
41202,9804000000&&CNTRY351,0,2
41203,8407349900&&CNTRY625,0,2
41204,2835298009&&CNTRY454,0,0
41205,808108009&&CNTRY680,0,0
41206,9021500000&&CNTRY654,0,2
41207,8531809501&&CNTRY376,0,0
41208,8504405500&&CNTRY123,0,0
41209,5804299000&&CNTRY994,0,0
41210,2914130000&&CNTRY527,0,0
41211,4415209000&&CNTRY959,0,0
41212,4902900003&&CNTRY528,0,0
41213,4203400000&&CNTRY976,0,0
41214,6110309908&&CNTRY322,0,0
41215,9021211000&&CNTRY276,0,0
41216,8609009090&&CNTRY747,0,0
41217,4819100000&&CNTRY819,0,0
41218,8708309904&&CNTRY389,0,0
41219,2918150000&&CNTRY654,0,2
41220,6211439007&&CNTRY216,0,0
41221,8536303000&&CNTRY625,0,0
41222,8481809998&&CNTRY527,0,2
41223,6112411001&&CNTRY709,0,2
41224,3926909780&&CNTRY409,0,2
41225,8711500000&&CNTRY454,0,0
41226,7608208190&&CNTRY376,0,0
41227,405101100&&CNTRY837,0,2
41228,2402209002&&CNTRY976,0,0
41229,2811198002&&CNTRY644,0,0
41230,4802690098&&CNTRY140,0,2
41231,2710199390&&CNTRY917,0,2
41232,4804315100&&CNTRY881,0,0
41233,2917340009&&CNTRY480,0,0
41234,5407699001&&CNTRY429,0,0
41235,3405909099&&CNTRY680,0,0
41236,3903190000&&CNTRY884,0,0
41237,5911321100&&CNTRY317,0,0
41238,4412390000&&CNTRY819,0,0
41239,8433900000&&CNTRY959,0,2
41240,8205700000&&CNTRY975,0,2
41241,8502120013&&CNTRY759,0,0
41242,6214900000&&CNTRY837,0,0
41243,2915390000&&CNTRY939,0,2
41244,9017800000&&CNTRY429,0,2
41245,8704232000&&CNTRY709,0,0
41246,9024800000&&CNTRY527,0,2
41247,2930000000&&CNTRY884,0,0
41248,7606919092&&CNTRY837,0,2
41249,9017300000&&CNTRY262,0,2
41250,8507100000&&CNTRY454,0,2
41251,4814900000&&CNTRY263,0,0
41252,3401200000&&CNTRY846,0,0
41253,5901900000&&CNTRY919,0,0
41254,8515290000&&CNTRY393,0,0
41255,5601100011&&CNTRY975,0,0
41256,7307298000&&CNTRY881,0,2
41257,4009420090&&CNTRY166,0,0
41258,4010330000&&CNTRY920,0,2
41259,4801000009&&CNTRY376,0,0
41260,8501109900&&CNTRY438,0,0
41261,2849100000&&CNTRY653,0,2
41262,7419999099&&CNTRY216,0,0
41263,8484200000&&CNTRY881,0,0
41264,9603909100&&CNTRY393,0,0
41265,8413910009&&CNTRY747,0,0
41266,4820101000&&CNTRY123,0,0
41267,6110113001&&CNTRY113,0,0
41268,4107911011&&CNTRY415,0,0
41269,7320208199&&CNTRY959,0,0
41270,6202920009&&CNTRY687,0,2
41271,6911100019&&CNTRY527,0,0
41272,8420918000&&CNTRY215,0,0
41273,9026108909&&CNTRY915,0,0
41274,8452900009&&CNTRY917,0,0
41275,6110309103&&CNTRY576,0,0
41276,7005292509&&CNTRY209,0,2
41277,4010320009&&CNTRY138,0,0
41278,303740000&&CNTRY264,0,0
41279,3917409000&&CNTRY618,0,0
41280,1509100019&&CNTRY701,0,0
41281,8711201000&&CNTRY764,0,0
41282,8509800000&&CNTRY351,0,0
41283,3004500000&&CNTRY939,0,0
41284,8517180000&&CNTRY995,0,0
41285,7017900000&&CNTRY759,0,0
41286,9305990000&&CNTRY680,0,0
41287,8517120000&&CNTRY153,0,0
41288,5500000000&&CNTRY398,0,0
41289,2103909099&&CNTRY959,0,0
41290,904110000&&CNTRY759,0,0
41291,7216990000&&CNTRY153,0,0
41292,2208700000&&CNTRY881,0,2
41293,7606129000&&CNTRY654,0,0
41294,8702101114&&CNTRY680,0,0
41295,8501400000&&CNTRY140,0,0
41296,4819200000&&CNTRY153,0,0
41297,6210100000&&CNTRY171,0,0
41298,8467210000&&CNTRY480,0,0
41299,8471800089&&CNTRY984,0,0
41300,8460190000&&CNTRY866,0,0
41301,8708309104&&CNTRY881,0,0
41302,7409400010&&CNTRY209,0,0
41303,9031200000&&CNTRY830,0,2
41304,8215999009&&CNTRY376,0,0
41305,1905319910&&CNTRY125,0,0
41306,8523494500&&CNTRY438,0,0
41307,3903901090&&CNTRY652,0,0
41308,4403209900&&CNTRY627,0,0
41309,6309000002&&CNTRY429,0,2
41310,6102901099&&CNTRY959,0,2
41311,2836991791&&CNTRY454,0,0
41312,8471607002&&CNTRY795,0,0
41313,8545200000&&CNTRY415,0,0
41314,3305300000&&CNTRY139,0,2
41315,4823701000&&CNTRY994,0,0
41316,9616200000&&CNTRY976,0,0
41317,8501101000&&CNTRY215,0,2
41318,8205598003&&CNTRY994,0,0
41319,6201930008&&CNTRY830,0,0
41320,2915705000&&CNTRY825,0,0
41321,2710192593&&CNTRY234,0,0
41322,8542330090&&CNTRY485,0,0
41323,5209320000&&CNTRY216,0,0
41324,8467298000&&CNTRY846,0,0
41325,8703329099&&CNTRY653,0,0
41326,7005293501&&CNTRY994,0,0
41327,2835250009&&CNTRY415,0,0
41328,8544429011&&CNTRY701,0,0
41329,6406109099&&CNTRY846,0,0
41330,4819500000&&CNTRY713,0,0
41331,4902900009&&CNTRY335,0,0
41332,9503004902&&CNTRY139,0,0
41333,2920900000&&CNTRY576,0,0
41334,2713200000&&CNTRY976,0,0
41335,3904100000&&CNTRY884,0,0
41336,8536900000&&CNTRY262,0,2
41337,8308900000&&CNTRY680,0,0
41338,2804690000&&CNTRY959,0,0
41339,8703332100&&CNTRY866,0,0
41340,6001290000&&CNTRY276,0,0
41341,3405300000&&CNTRY615,0,0
41342,8707901311&&CNTRY770,0,0
41343,8507100000&&CNTRY277,0,0
41344,2933690000&&CNTRY527,0,0
41345,2915210000&&CNTRY920,0,0
41346,7320000000&&CNTRY409,0,0
41347,8703322100&&CNTRY378,0,0
41348,304894900&&CNTRY859,0,0
41349,8466103800&&CNTRY351,0,2
41350,8803300001&&CNTRY558,0,0
41351,2508700001&&CNTRY618,0,0
41352,2918999000&&CNTRY153,0,2
41353,8708999300&&CNTRY930,0,2
41354,4011100090&&CNTRY846,0,0
41355,8419908599&&CNTRY652,0,0
41356,3814001009&&CNTRY351,0,0
41357,8412310000&&CNTRY846,0,0
41358,2503001004&&CNTRY652,0,0
41359,6109902004&&CNTRY994,0,2
41360,8431420000&&CNTRY317,0,0
41361,8473308000&&CNTRY528,0,0
41362,8523529099&&CNTRY920,0,0
41363,8483902000&&CNTRY166,0,0
41364,8479908000&&CNTRY962,0,0
41365,7308909803&&CNTRY747,0,0
41366,4115100000&&CNTRY140,0,2
41367,8466919500&&CNTRY701,0,0
41368,2918999000&&CNTRY915,0,2
41369,8207703701&&CNTRY153,0,2
41370,7318240000&&CNTRY785,0,0
41371,6302210000&&CNTRY994,0,0
41372,5807101010&&CNTRY995,0,0
41373,8536699010&&CNTRY139,0,0
41374,8529909229&&CNTRY976,0,0
41375,8481805900&&CNTRY881,0,0
41376,806100000&&CNTRY349,0,0
41377,8516500000&&CNTRY770,0,0
41378,7418200000&&CNTRY881,0,0
41379,7202300000&&CNTRY745,0,0
41380,8703332100&&CNTRY364,0,0
41381,8703331226&&CNTRY125,0,0
41382,8430610000&&CNTRY150,0,0
41383,5903100000&&CNTRY415,0,0
41384,3506100000&&CNTRY171,0,0
41385,7318290000&&CNTRY558,0,0
41386,9403900091&&CNTRY321,0,0
41387,8402120000&&CNTRY713,0,0
41388,5604100000&&CNTRY975,0,2
41389,1702300000&&CNTRY454,0,0
41390,3403199091&&CNTRY615,0,0
41391,4819100000&&CNTRY837,0,0
41392,4010190007&&CNTRY652,0,0
41393,7318165090&&CNTRY236,0,0
41394,7326909889&&CNTRY962,0,0
41395,8302419009&&CNTRY334,0,0
41396,8210000000&&CNTRY713,0,0
41397,9503006100&&CNTRY770,0,0
41398,8413820090&&CNTRY123,0,2
41399,4814200000&&CNTRY615,0,0
41400,8716400009&&CNTRY528,0,2
41401,7607119000&&CNTRY759,0,0
41402,4408398530&&CNTRY376,0,2
41403,5603949010&&CNTRY562,0,2
41404,2105009900&&CNTRY276,0,2
41405,6106100009&&CNTRY485,0,0
41406,8716310000&&CNTRY687,0,2
41407,7013990098&&CNTRY123,0,0
41408,7219141000&&CNTRY263,0,2
41409,6903909009&&CNTRY859,0,2
41410,3208909190&&CNTRY759,0,0
41411,9801000000&&CNTRY962,0,0
41412,8441901000&&CNTRY881,0,0
41413,8536908599&&CNTRY962,0,0
41414,4011620000&&CNTRY454,0,2
41415,6204339009&&CNTRY615,0,2
41416,8450200000&&CNTRY234,0,0
41417,6802999000&&CNTRY123,0,0
41418,6302210000&&CNTRY317,0,2
41419,4015900000&&CNTRY765,0,2
41420,6205908098&&CNTRY652,0,0
41421,8541409001&&CNTRY454,0,0
41422,9018509001&&CNTRY680,0,2
41423,3215110000&&CNTRY364,0,0
41424,7220202100&&CNTRY615,0,0
41425,8452290000&&CNTRY113,0,0
41426,4011200000&&CNTRY830,0,0
41427,7415330000&&CNTRY659,0,0
41428,6802100000&&CNTRY846,0,0
41429,2520200000&&CNTRY654,0,0
41430,8709190000&&CNTRY277,0,0
41431,9608200000&&CNTRY393,0,0
41432,8419900000&&CNTRY322,0,0
41433,3403990000&&CNTRY652,0,0
41434,5911100000&&CNTRY415,0,0
41435,8701200000&&CNTRY125,0,0
41436,3901200000&&CNTRY351,0,0
41437,2106909091&&CNTRY454,0,0
41438,2826190000&&CNTRY759,0,0
41439,8479100000&&CNTRY874,0,2
41440,8414300000&&CNTRY454,0,0
41441,8704321920&&CNTRY555,0,2
41442,9027500009&&CNTRY825,0,0
41443,8483405190&&CNTRY652,0,0
41444,1904201000&&CNTRY652,0,0
41445,6908909399&&CNTRY376,0,2
41446,7323940008&&CNTRY171,0,0
41447,3825909000&&CNTRY335,0,0
41448,8409990002&&CNTRY795,0,0
41449,9608300090&&CNTRY445,0,0
41450,6403991100&&CNTRY759,0,0
41451,9014208009&&CNTRY335,0,0
41452,5508109000&&CNTRY317,0,0
41453,7312108500&&CNTRY656,0,0
41454,3901909010&&CNTRY215,0,0
41455,3920621900&&CNTRY456,0,0
41456,8544499530&&CNTRY689,0,0
41457,8703239091&&CNTRY674,0,0
41458,9610000000&&CNTRY975,0,0
41459,4016995709&&CNTRY618,0,2
41460,5512199009&&CNTRY123,0,0
41461,6402999800&&CNTRY407,0,0
41462,8202992009&&CNTRY680,0,0
41463,8421290099&&CNTRY390,0,0
41464,8479902000&&CNTRY994,0,0
41465,6001920009&&CNTRY277,0,2
41466,8418999099&&CNTRY166,0,0
41467,3003900019&&CNTRY701,0,0
41468,2523290000&&CNTRY680,0,0
41469,7216401000&&CNTRY234,0,2
41470,1904109000&&CNTRY653,0,2
41471,8473308000&&CNTRY335,0,0
41472,8428208009&&CNTRY917,0,0
41473,6003309000&&CNTRY959,0,0
41474,8539390099&&CNTRY825,0,0
41475,5402520000&&CNTRY994,0,0
41476,2925110009&&CNTRY994,0,0
41477,5208321600&&CNTRY748,0,0
41478,8703239092&&CNTRY558,0,0
41479,6908909199&&CNTRY962,0,2
41480,9804000000&&CNTRY364,0,0
41481,4202120012&&CNTRY975,0,0
41482,3206110000&&CNTRY562,0,0
41483,3926909099&&CNTRY994,0,0
41484,9504900000&&CNTRY701,0,2
41485,7010902122&&CNTRY637,0,0
41486,3920990000&&CNTRY713,0,0
41487,7321890000&&CNTRY709,0,0
41488,3907990000&&CNTRY252,0,0
41489,6506100000&&CNTRY407,0,0
41490,3824909000&&CNTRY884,0,0
41491,8706001300&&CNTRY311,0,0
41492,2836200000&&CNTRY576,0,0
41493,2710191900&&CNTRY277,0,2
41494,4820200000&&CNTRY398,0,0
41495,8712000010&&CNTRY770,0,0
41496,2208500000&&CNTRY276,0,0
41497,8703232225&&CNTRY959,0,0
41498,8501400000&&CNTRY168,0,0
41499,1006301000&&CNTRY171,0,2
41500,8517620037&&CNTRY687,0,0
41501,8302490009&&CNTRY284,0,0
41502,8473502000&&CNTRY123,0,2
41503,3923100000&&CNTRY884,0,0
41504,7304293000&&CNTRY680,0,0
41505,710210000&&CNTRY252,0,2
41506,3304300001&&CNTRY652,0,0
41507,909610093&&CNTRY113,0,2
41508,8543709099&&CNTRY881,0,0
41509,5515992001&&CNTRY389,0,0
41510,5402620000&&CNTRY618,0,0
41511,8515290000&&CNTRY454,0,0
41512,8473308000&&CNTRY277,0,0
41513,8483908900&&CNTRY555,0,2
41514,8533310001&&CNTRY123,0,0
41515,8538909902&&CNTRY113,0,0
41516,7210122009&&CNTRY316,0,0
41517,5210110009&&CNTRY140,0,0
41518,5807101010&&CNTRY795,0,0
41519,7210128001&&CNTRY376,0,2
41520,2102300000&&CNTRY123,0,0
41521,8504900500&&CNTRY393,0,0
41522,4009210080&&CNTRY881,0,0
41523,4202129109&&CNTRY644,0,2
41524,8609001000&&CNTRY825,0,0
41525,2710201990&&CNTRY652,0,0
41526,6105909099&&CNTRY576,0,2
41527,1801000010&&CNTRY171,0,0
41528,8414598010&&CNTRY376,0,0
41529,8211920099&&CNTRY480,0,0
41530,7606910090&&CNTRY976,0,2
41531,4104115191&&CNTRY689,0,0
41532,6911100019&&CNTRY454,0,0
41533,8484200000&&CNTRY994,0,0
41534,8531109500&&CNTRY485,0,0
41535,8471500001&&CNTRY140,0,2
41536,7315119010&&CNTRY825,0,0
41537,9603500000&&CNTRY771,0,0
41538,8204120000&&CNTRY438,0,0
41539,8708299003&&CNTRY317,0,0
41540,3004200000&&CNTRY343,0,2
41541,2009803085&&CNTRY881,0,0
41542,7216310000&&CNTRY891,0,0
41543,3909500000&&CNTRY264,0,2
41544,3903900000&&CNTRY756,0,0
41545,3808930000&&CNTRY837,0,0
41546,8703322900&&CNTRY349,0,0
41547,6510000000&&CNTRY216,0,0
41548,101900000&&CNTRY618,0,2
41549,9506910000&&CNTRY277,0,0
41550,8432900000&&CNTRY562,0,2
41551,8517180000&&CNTRY278,0,0
41552,5509110000&&CNTRY615,0,0
41553,8705100000&&CNTRY376,0,0
41554,8421220024&&CNTRY234,0,0
41555,8541409009&&CNTRY123,0,0
41556,8414900002&&CNTRY884,0,0
41557,3917109000&&CNTRY485,0,0
41558,8486909090&&CNTRY976,0,0
41559,8207801100&&CNTRY994,0,0
41560,2402900009&&CNTRY652,0,0
41561,9026802090&&CNTRY376,0,0
41562,7317006040&&CNTRY674,0,0
41563,9607110000&&CNTRY393,0,0
41564,3922100000&&CNTRY994,0,0
41565,8433900099&&CNTRY376,0,0
41566,7606129200&&CNTRY376,0,0
41567,2201101900&&CNTRY994,0,0
41568,8543709019&&CNTRY994,0,0
41569,9615900090&&CNTRY615,0,0
41570,8536908591&&CNTRY562,0,0
41571,8536419000&&CNTRY316,0,0
41572,9019200008&&CNTRY825,0,0
41573,2835260001&&CNTRY393,0,2
41574,8703229050&&CNTRY184,0,2
41575,3917320009&&CNTRY263,0,0
41576,3926909720&&CNTRY379,0,0
41577,9804000000&&CNTRY980,0,2
41578,5801360000&&CNTRY139,0,2
41579,5801330002&&CNTRY123,0,0
41580,2202100000&&CNTRY680,0,2
41581,6117100090&&CNTRY123,0,2
41582,6217100001&&CNTRY994,0,0
41583,8532210000&&CNTRY994,0,0
41584,8708509100&&CNTRY615,0,0
41585,8610000000&&CNTRY378,0,2
41586,2501009000&&CNTRY825,0,2
41587,4804110000&&CNTRY656,0,0
41588,8424890000&&CNTRY562,0,0
41589,8451400000&&CNTRY278,0,0
41590,8309900092&&CNTRY376,0,0
41591,8702902097&&CNTRY322,0,0
41592,710100000&&CNTRY389,0,2
41593,2814200000&&CNTRY150,0,0
41594,8414590000&&CNTRY713,0,0
41595,5204190000&&CNTRY873,0,0
41596,2914130000&&CNTRY764,0,0
41597,8714190000&&CNTRY771,0,0
41598,8704322000&&CNTRY837,0,0
41599,3904100000&&CNTRY252,0,2
41600,8705900000&&CNTRY139,0,0
41601,8711101000&&CNTRY480,0,2
41602,7010902122&&CNTRY884,0,0
41603,8542399090&&CNTRY125,0,0
41604,8414108990&&CNTRY454,0,0
41605,8211920099&&CNTRY379,0,0
41606,7318157050&&CNTRY959,0,0
41607,5210310001&&CNTRY846,0,0
41608,8715009000&&CNTRY846,0,0
41609,7007192000&&CNTRY393,0,2
41610,5801100020&&CNTRY976,0,0
41611,8537209902&&CNTRY976,0,0
41612,3915901100&&CNTRY846,0,0
41613,8504408400&&CNTRY125,0,2
41614,8414594090&&CNTRY680,0,2
41615,9401790000&&CNTRY644,0,0
41616,8431498000&&CNTRY284,0,0
41617,5602290009&&CNTRY615,0,2
41618,8414594090&&CNTRY652,0,2
41619,7326200099&&CNTRY252,0,2
41620,5806329090&&CNTRY759,0,0
41621,3304990009&&CNTRY747,0,0
41622,3105100009&&CNTRY837,0,0
41623,6204625901&&CNTRY747,0,0
41624,6204530009&&CNTRY795,0,0
41625,7907000099&&CNTRY994,0,0
41626,8703211091&&CNTRY415,0,0
41627,7310291000&&CNTRY323,0,2
41628,3809920000&&CNTRY652,0,0
41629,8449000009&&CNTRY322,0,2
41630,3918100000&&CNTRY680,0,0
41631,3924902000&&CNTRY930,0,2
41632,8302420000&&CNTRY771,0,2
41633,9029200000&&CNTRY317,0,2
41634,9105290000&&CNTRY615,0,0
41635,3918100000&&CNTRY184,0,0
41636,3920200029&&CNTRY277,0,0
41637,3808930000&&CNTRY644,0,0
41638,7308100000&&CNTRY139,0,0
41639,5804290000&&CNTRY389,0,0
41640,3404900000&&CNTRY745,0,2
41641,3824909000&&CNTRY637,0,0
41642,2940000000&&CNTRY284,0,2
41643,4009310000&&CNTRY748,0,0
41644,4005910000&&CNTRY759,0,0
41645,8515110000&&CNTRY264,0,0
41646,5402480000&&CNTRY873,0,0
41647,4001220000&&CNTRY825,0,0
41648,9615190009&&CNTRY138,0,0
41649,3824909699&&CNTRY680,0,0
41650,3918900010&&CNTRY976,0,0
41651,9027905009&&CNTRY113,0,0
41652,713101000&&CNTRY709,0,0
41653,8443991010&&CNTRY920,0,0
41654,8205591000&&CNTRY748,0,2
41655,8451210000&&CNTRY920,0,0
41656,7616999099&&CNTRY576,0,0
41657,8421230000&&CNTRY334,0,0
41658,8203300000&&CNTRY485,0,2
41659,8484200000&&CNTRY323,0,0
41660,2921301000&&CNTRY123,0,2
41661,3923900010&&CNTRY825,0,0
41662,8543709093&&CNTRY881,0,0
41663,8704319941&&CNTRY209,0,0
41664,3917290000&&CNTRY123,0,0
41665,7219310000&&CNTRY917,0,0
41666,7604291090&&CNTRY874,0,0
41667,8414900005&&CNTRY830,0,0
41668,8473291000&&CNTRY171,0,2
41669,1704905500&&CNTRY454,0,0
41670,9503002109&&CNTRY866,0,0
41671,3208209019&&CNTRY454,0,0
41672,3925200000&&CNTRY321,0,2
41673,7610909009&&CNTRY917,0,2
41674,1704100000&&CNTRY622,0,2
41675,4818400041&&CNTRY644,0,0
41676,8443170000&&CNTRY680,0,0
41677,2002902000&&CNTRY277,0,0
41678,2510000000&&CNTRY659,0,0
41679,3910000000&&CNTRY264,0,2
41680,2515110000&&CNTRY764,0,0
41681,8462490000&&CNTRY555,0,0
41682,8529900000&&CNTRY376,0,0
41683,8443910000&&CNTRY376,0,0
41684,4810920092&&CNTRY917,0,0
41685,7007210000&&CNTRY825,0,0
41686,7019390000&&CNTRY765,0,0
41687,8467210000&&CNTRY846,0,0
41688,3204150000&&CNTRY962,0,0
41689,8441900000&&CNTRY656,0,2
41690,8419899899&&CNTRY764,0,0
41691,9031803400&&CNTRY994,0,0
41692,8511800001&&CNTRY627,0,2
41693,8437900001&&CNTRY846,0,0
41694,9403208002&&CNTRY795,0,0
41695,2909301000&&CNTRY209,0,2
41696,4005100000&&CNTRY825,0,2
41697,2523210000&&CNTRY653,0,0
41698,6204520009&&CNTRY759,0,0
41699,6109902008&&CNTRY795,0,2
41700,6908909310&&CNTRY976,0,0
41701,6204520009&&CNTRY674,0,0
41702,4011620000&&CNTRY364,0,0
41703,8708299009&&CNTRY930,0,0
41704,6809110000&&CNTRY765,0,0
41705,4401398000&&CNTRY123,0,0
41706,8413910009&&CNTRY759,0,0
41707,6110111009&&CNTRY264,0,0
41708,8501522010&&CNTRY123,0,0
41709,6212101091&&CNTRY959,0,0
41710,8301409009&&CNTRY376,0,0
41711,8481801900&&CNTRY263,0,0
41712,6203329009&&CNTRY123,0,2
41713,8452900009&&CNTRY555,0,0
41714,8482919000&&CNTRY123,0,0
41715,2710124591&&CNTRY236,0,0
41716,8501538100&&CNTRY485,0,0
41717,8471607002&&CNTRY830,0,0
41718,8201900009&&CNTRY625,0,2
41719,2707400000&&CNTRY527,0,0
41720,8518300000&&CNTRY615,0,0
41721,3922100000&&CNTRY554,0,2
41722,9404100000&&CNTRY407,0,0
41723,7400000000&&CNTRY349,0,0
41724,8477590000&&CNTRY988,0,2
41725,8480600000&&CNTRY436,0,0
41726,2710193900&&CNTRY748,0,0
41727,2909500000&&CNTRY618,0,2
41728,3506910000&&CNTRY528,0,0
41729,8703232124&&CNTRY747,0,0
41730,7307111000&&CNTRY379,0,0
41731,2501002000&&CNTRY252,0,2
41732,7310290000&&CNTRY351,0,0
41733,8703242900&&CNTRY351,0,0
41734,2836300000&&CNTRY385,0,2
41735,3917390000&&CNTRY234,0,0
41736,8418991002&&CNTRY615,0,2
41737,8533100000&&CNTRY756,0,0
41738,9026102901&&CNTRY748,0,0
41739,307491800&&CNTRY138,0,0
41740,5607290090&&CNTRY277,0,0
41741,6203110009&&CNTRY680,0,0
41742,6006319000&&CNTRY874,0,2
41743,9401901000&&CNTRY390,0,0
41744,9606100010&&CNTRY322,0,0
41745,5514490000&&CNTRY184,0,0
41746,8301200000&&CNTRY376,0,0
41747,9018908439&&CNTRY747,0,0
41748,8544421090&&CNTRY713,0,0
41749,8541100000&&CNTRY335,0,0
41750,6402190000&&CNTRY480,0,2
41751,2902190009&&CNTRY713,0,2
41752,9615900090&&CNTRY819,0,0
41753,8523499300&&CNTRY376,0,0
41754,8708913501&&CNTRY825,0,0
41755,7317006010&&CNTRY825,0,2
41756,7010100000&&CNTRY859,0,2
41757,7307239000&&CNTRY415,0,2
41758,8483308009&&CNTRY321,0,2
41759,3926909229&&CNTRY748,0,0
41760,4105100090&&CNTRY653,0,0
41761,8473300000&&CNTRY863,0,0
41762,3206420000&&CNTRY764,0,0
41763,8501520000&&CNTRY376,0,0
41764,9105210000&&CNTRY846,0,0
41765,2102300000&&CNTRY276,0,2
41766,8480600000&&CNTRY139,0,0
41767,8707901311&&CNTRY764,0,0
41768,8702101216&&CNTRY438,0,0
41769,8527130000&&CNTRY277,0,0
41770,7117190000&&CNTRY759,0,0
41771,8422190000&&CNTRY825,0,2
41772,8419310000&&CNTRY334,0,0
41773,4011200000&&CNTRY659,0,0
41774,8417200000&&CNTRY576,0,0
41775,8905100000&&CNTRY745,0,0
41776,3307900000&&CNTRY653,0,0
41777,9610000000&&CNTRY962,0,2
41778,6912009008&&CNTRY884,0,2
41779,7602001900&&CNTRY846,0,0
41780,2501009910&&CNTRY825,0,0
41781,9032890010&&CNTRY771,0,0
41782,8467211000&&CNTRY454,0,0
41783,9503003091&&CNTRY209,0,0
41784,709910000&&CNTRY975,0,0
41785,8531204000&&CNTRY930,0,0
41786,8422400009&&CNTRY376,0,0
41787,803901000&&CNTRY264,0,0
41788,1001190000&&CNTRY976,0,0
41789,4801000001&&CNTRY874,0,2
41790,6109100009&&CNTRY680,0,0
41791,9606100090&&CNTRY759,0,0
41792,8708299005&&CNTRY994,0,0
41793,3404900009&&CNTRY959,0,0
41794,3822000001&&CNTRY438,0,2
41795,2807000001&&CNTRY920,0,0
41796,7007212010&&CNTRY819,0,0
41797,1805000000&&CNTRY351,0,2
41798,7307910000&&CNTRY716,0,2
41799,4822100000&&CNTRY364,0,2
41800,8301200000&&CNTRY825,0,0
41801,8536901099&&CNTRY863,0,0
41802,6802210004&&CNTRY376,0,0
41803,8511500008&&CNTRY884,0,2
41804,8518900001&&CNTRY351,0,0
41805,7222118900&&CNTRY323,0,0
41806,3302909001&&CNTRY917,0,0
41807,8517180000&&CNTRY343,0,0
41808,8429510000&&CNTRY866,0,0
41809,8438100000&&CNTRY473,0,0
41810,7326190000&&CNTRY153,0,0
41811,9010500000&&CNTRY874,0,0
41812,9032100000&&CNTRY874,0,2
41813,6809110000&&CNTRY615,0,0
41814,2918190000&&CNTRY334,0,0
41815,2101110019&&CNTRY939,0,0
41816,9403200000&&CNTRY171,0,2
41817,4008119000&&CNTRY398,0,0
41818,7323100000&&CNTRY133,0,2
41819,3820000000&&CNTRY215,0,0
41820,5603110000&&CNTRY378,0,2
41821,2101110019&&CNTRY188,0,0
41822,5503300000&&CNTRY234,0,0
41823,2302100000&&CNTRY759,0,0
41824,9210000000&&CNTRY349,0,2
41825,2820000000&&CNTRY884,0,2
41826,8536500000&&CNTRY884,0,2
41827,8480490000&&CNTRY438,0,0
41828,8412290000&&CNTRY576,0,2
41829,6402990095&&CNTRY491,0,0
41830,8513900000&&CNTRY939,0,2
41831,8708402001&&CNTRY558,0,2
41832,8443321090&&CNTRY184,0,2
41833,7404001000&&CNTRY123,0,2
41834,4107119099&&CNTRY407,0,0
41835,8536490090&&CNTRY389,0,0
41836,8483303200&&CNTRY713,0,0
41837,9032890010&&CNTRY323,0,0
41838,6212200091&&CNTRY652,0,0
41839,5806200000&&CNTRY716,0,0
41840,9020000009&&CNTRY748,0,0
41841,8704213950&&CNTRY485,0,2
41842,3924900008&&CNTRY123,0,0
41843,9030899000&&CNTRY771,0,0
41844,4411949001&&CNTRY625,0,0
41845,7308300000&&CNTRY123,0,0
41846,3208209090&&CNTRY825,0,0
41847,9032810000&&CNTRY881,0,0
41848,9025192090&&CNTRY644,0,2
