,IMPORTER.TIN,IMPORTER.TIN_illicit_Qsum,IMPORTER.TIN_illicit_Qrate
13193,IMP790654,0,3
13194,IMP379999,0,0
13195,IMPO14830,0,0
13196,IMPO19843,0,0
13197,IMPO14175,0,3
13198,IMPO15738,0,0
13199,IMPO10831,0,3
13200,IMP786267,0,3
13201,IMPO19431,0,0
13202,IMPO10162,0,3
13203,IMPO13190,0,0
13204,IMPO11405,0,3
13205,IMPO17818,0,0
13206,IMPO15173,0,0
13207,IMP653038,0,0
13208,IMP751539,0,0
13209,IMP904712,0,0
13210,IMP885276,0,0
13211,IMP842168,0,0
13212,IMP512682,0,0
13213,IMP959569,0,3
13214,IMP716974,0,0
13215,IMP130108,0,0
13216,IMPO14085,0,0
13217,IMPO19404,0,0
13218,IMPO16797,0,0
13219,IMP182727,0,0
13220,IMP334206,0,0
13221,IMPO16137,0,0
13222,IMPO10509,0,3
13223,IMPO10356,0,0
13224,IMPO15188,0,3
13225,IMPO17939,0,3
13226,IMPO19267,0,3
13227,IMPO16751,0,0
13228,IMP851089,0,3
13229,IMPO11360,0,0
13230,IMPO11154,0,0
13231,IMPO18573,0,0
13232,IMP507759,0,0
13233,IMP903289,0,0
13234,IMP223632,0,3
13235,IMP263753,0,0
13236,IMPO18944,0,0
13237,IMPO17507,0,0
13238,IMPO10838,0,0
13239,IMPO13664,0,0
13240,IMP772157,0,0
13241,IMP730933,0,3
13242,IMP869318,0,0
13243,IMPO18637,0,3
13244,IMPO16079,0,3
13245,IMPO17921,0,3
13246,IMPO17791,0,0
13247,IMPO10911,0,0
13248,IMP580948,0,0
13249,IMP751790,0,3
13250,IMP841052,0,3
13251,IMP580597,0,0
13252,IMP350331,0,0
13253,IMPO12654,0,0
13254,IMPO18534,0,0
13255,IMPO17522,1,3
13256,IMPO14654,0,0
13257,IMPO14810,1,3
13258,IMPO13745,0,3
13259,IMP420925,0,0
13260,IMP528844,0,0
13261,IMP632039,0,0
13262,IMP967475,0,0
13263,IMP461680,0,3
13264,IMP855318,0,0
13265,IMPO15172,0,0
13266,IMPO18184,0,3
13267,IMPO12803,0,0
13268,IMPO19701,0,0
13269,IMPO19858,0,0
13270,IMPO14247,0,3
13271,IMP177207,0,0
13272,IMP367537,0,3
13273,IMP380637,0,3
13274,IMP259576,0,3
13275,IMP209670,0,0
13276,IMPO11551,0,0
13277,IMPO13024,0,0
13278,IMPO14887,0,3
13279,IMP896938,0,0
13280,IMP845681,0,0
13281,IMP165901,0,0
13282,IMP497452,0,3
13283,IMP730359,0,3
13284,IMP575237,0,0
13285,IMPO12967,0,0
13286,IMPO18969,0,3
13287,IMPO11137,0,0
13288,IMP897637,0,0
13289,IMP552247,0,0
13290,IMP791419,0,0
13291,IMP143458,0,3
13292,IMP394889,0,0
13293,IMPO14219,0,0
13294,IMPO15584,0,3
13295,IMPO15102,0,0
13296,IMPO13079,0,0
13297,IMP188653,0,0
13298,IMP280192,0,3
13299,IMP481041,0,0
13300,IMP645026,0,0
13301,IMP476429,0,0
13302,IMPO15264,0,3
13303,IMPO15863,0,0
13304,IMP294736,0,0
13305,IMP271938,0,0
13306,IMP137572,0,0
13307,IMP607860,0,0
13308,IMP153226,0,0
13309,IMPO19210,0,3
13310,IMPO16247,0,0
13311,IMPO13089,0,0
13312,IMPO12876,0,0
13313,IMPO11477,0,0
13314,IMP195620,0,0
13315,IMP275722,0,0
13316,IMP510008,0,3
13317,IMP363730,0,0
13318,IMP232307,0,0
13319,IMPO17378,0,0
13320,IMPO10849,0,0
13321,IMPO13420,0,0
13322,IMPO19099,0,3
13323,IMPO10471,0,0
13324,IMP360158,0,0
13325,IMP437772,0,0
13326,IMP944084,0,0
13327,IMP872723,0,0
13328,IMP849209,0,0
13329,IMP152223,0,3
13330,IMPO15308,0,0
13331,IMPO15175,0,0
13332,IMP210826,0,0
13333,IMP683950,0,0
13334,IMP676577,0,3
13335,IMP332482,0,3
13336,IMPO17060,0,3
13337,IMPO14914,0,0
13338,IMPO15307,0,0
13339,IMPO15062,0,0
13340,IMPO19942,0,0
13341,IMPO14800,0,0
13342,IMPO15376,0,0
13343,IMPO10944,0,3
13344,IMPO12133,0,0
13345,IMPO13257,0,0
13346,IMPO16656,0,3
13347,IMP161936,0,0
13348,IMP319268,0,0
13349,IMP751756,0,0
13350,IMP371480,0,0
13351,IMP751238,0,3
13352,IMP953062,0,0
13353,IMP116231,0,0
13354,IMPO12882,0,3
13355,IMPO18352,0,0
13356,IMPO15086,0,0
13357,IMPO10627,0,3
13358,IMPO16409,0,3
13359,IMPO17852,0,0
13360,IMPO10803,0,3
13361,IMPO13409,0,0
13362,IMP805030,0,0
13363,IMP246504,0,0
13364,IMP865857,0,3
13365,IMP480077,0,0
13366,IMP629075,0,3
13367,IMP869031,0,0
13368,IMP107182,0,3
13369,IMPO17998,0,0
13370,IMPO17680,0,0
13371,IMPO12038,0,3
13372,IMPO12364,0,3
13373,IMPO10406,0,0
13374,IMP846224,0,0
13375,IMP425553,0,0
13376,IMP798685,0,0
13377,IMP125025,0,3
13378,IMP990906,0,3
13379,IMPO19094,0,0
13380,IMPO11125,0,0
13381,IMP273551,0,3
13382,IMP401895,0,0
13383,IMP915644,0,0
13384,IMPO10046,0,0
13385,IMPO14032,0,3
13386,IMPO16569,0,0
13387,IMPO17503,0,3
13388,IMP273227,0,0
13389,IMP622462,0,0
13390,IMPO15872,0,0
13391,IMPO17101,0,0
13392,IMPO12987,0,0
13393,IMPO14663,0,0
13394,IMPO15326,0,0
13395,IMP354133,0,0
13396,IMP424628,0,0
13397,IMP148472,0,0
13398,IMP683245,0,3
13399,IMPO19524,0,0
13400,IMPO14377,0,0
13401,IMP596024,0,3
13402,IMP674562,0,3
13403,IMPO18417,0,0
13404,IMPO19560,0,0
13405,IMPO14460,0,3
13406,IMPO12933,0,0
13407,IMPO14699,0,3
13408,IMPO13616,0,0
13409,IMP296354,0,0
13410,IMP592041,0,0
13411,IMP408361,0,3
13412,IMPO18896,0,3
13413,IMPO19034,0,3
13414,IMPO16331,0,0
13415,IMP336208,0,3
13416,IMP160902,0,0
13417,IMP985893,0,3
13418,IMP215429,0,0
13419,IMP406916,0,3
13420,IMPO19236,0,0
13421,IMPO12778,0,0
13422,IMPO13269,0,0
13423,IMPO19837,0,0
13424,IMPO13659,0,0
13425,IMP355464,0,0
13426,IMP985126,0,0
13427,IMP292475,0,0
13428,IMP157571,0,3
13429,IMP358695,0,0
13430,IMP107196,0,3
13431,IMP976521,0,0
13432,IMP810388,0,3
13433,IMP858453,0,0
13434,IMPO17694,0,3
13435,IMPO13805,0,3
13436,IMPO15837,0,3
13437,IMPO12195,0,0
13438,IMPO10542,0,0
13439,IMP214223,0,0
13440,IMP143039,0,0
13441,IMPO14198,0,0
13442,IMPO13094,0,0
13443,IMPO16066,0,0
13444,IMPO16456,0,0
13445,IMPO14275,0,0
13446,IMP115624,0,0
13447,IMP170310,0,0
13448,IMP694634,0,3
13449,IMP647289,0,0
13450,IMP710159,0,0
13451,IMP111588,0,0
13452,IMPO10609,0,3
13453,IMPO14979,0,0
13454,IMPO16147,0,3
13455,IMPO16697,0,0
13456,IMP231374,0,0
13457,IMP138836,0,3
13458,IMP486177,0,0
13459,IMP996915,0,0
13460,IMP327850,0,3
13461,IMP391155,0,0
13462,IMP945147,0,0
13463,IMP192816,0,0
13464,IMP937581,0,0
13465,IMP866552,0,3
13466,IMP477629,0,0
13467,IMP356863,0,3
13468,IMP988779,0,0
13469,IMP833680,0,0
13470,IMPO11849,0,0
13471,IMPO14513,0,3
13472,IMPO13144,0,0
13473,IMPO10339,0,0
13474,IMP395693,0,0
13475,IMP412687,0,0
13476,IMP300973,0,0
13477,IMP430700,0,0
13478,IMP835035,0,0
13479,IMPO10039,0,0
13480,IMPO15044,0,0
13481,IMPO15488,0,3
13482,IMPO12175,0,3
13483,IMPO19966,0,0
13484,IMPO13645,0,0
13485,IMPO18265,0,3
13486,IMPO12740,0,3
13487,IMP618503,0,0
13488,IMP767267,0,0
13489,IMP216338,0,0
13490,IMP892240,0,0
13491,IMP968179,0,0
13492,IMPO10637,0,0
13493,IMPO17434,0,0
13494,IMPO19181,0,3
13495,IMP114581,0,0
13496,IMP647391,0,0
13497,IMP124043,0,3
13498,IMP681038,0,0
13499,IMP588320,0,3
13500,IMP248890,0,3
13501,IMP430294,0,3
13502,IMP817737,0,0
13503,IMPO14292,1,3
13504,IMPO16418,0,3
13505,IMPO12434,0,0
13506,IMPO16905,0,0
13507,IMPO18690,0,0
13508,IMPO16902,1,3
13509,IMPO18134,0,3
13510,IMP107534,0,0
13511,IMP777669,0,0
13512,IMP198754,0,0
13513,IMP361786,0,0
13514,IMPO18619,0,0
13515,IMPO14421,0,0
13516,IMPO12859,0,3
13517,IMPO17297,0,3
13518,IMP405737,0,0
13519,IMP806575,0,0
13520,IMP887494,0,3
13521,IMP817983,0,0
13522,IMPO17991,0,3
13523,IMPO15092,0,0
13524,IMPO17893,0,0
13525,IMPO18850,0,0
13526,IMPO15042,0,0
13527,IMPO13061,0,0
13528,IMPO16936,0,0
13529,IMPO17207,0,0
13530,IMP438483,0,3
13531,IMP274415,0,3
13532,IMPO16378,0,0
13533,IMPO14892,0,3
13534,IMPO17294,0,0
13535,IMPO12144,0,0
13536,IMPO10957,0,3
13537,IMPO12445,0,0
13538,IMPO15623,0,0
13539,IMP697583,0,3
13540,IMP968696,0,0
13541,IMP110076,0,0
13542,IMP775790,0,0
13543,IMP897209,0,0
13544,IMP850078,0,3
13545,IMPO19156,0,3
13546,IMPO14353,0,0
13547,IMPO15845,0,3
13548,IMPO18048,0,3
13549,IMPO16731,0,0
13550,IMPO12739,1,3
13551,IMP413824,0,3
13552,IMP240680,0,0
13553,IMP258931,0,0
13554,IMP358857,0,0
13555,IMPO14624,0,0
13556,IMPO13128,0,0
13557,IMP212926,0,0
13558,IMP840078,0,0
13559,IMP548613,0,0
13560,IMP580348,0,0
13561,IMP529507,0,0
13562,IMP512973,0,0
13563,IMP502460,0,0
13564,IMPO18228,0,0
13565,IMPO14010,0,3
13566,IMPO11556,0,0
13567,IMP663081,0,0
13568,IMP593873,0,0
13569,IMP278921,0,3
13570,IMP757263,0,3
13571,IMP786022,0,0
13572,IMP684413,0,0
13573,IMPO12284,0,0
13574,IMPO12101,0,0
13575,IMPO17266,0,3
13576,IMPO13477,1,3
13577,IMPO19279,0,0
13578,IMP247263,0,0
13579,IMP705089,0,3
13580,IMPO18180,0,0
13581,IMPO17578,0,0
13582,IMPO14328,0,0
13583,IMPO11794,0,0
13584,IMPO15795,0,3
13585,IMPO12962,0,0
13586,IMPO13428,0,0
13587,IMPO16796,0,0
13588,IMPO18300,0,0
13589,IMPO11519,0,3
13590,IMPO13830,0,0
13591,IMPO18116,1,3
13592,IMP819316,0,0
13593,IMP502545,0,3
13594,IMP286864,0,0
13595,IMP869510,0,0
13596,IMP492167,0,3
13597,IMPO19371,0,0
13598,IMPO10673,0,0
13599,IMPO11929,0,0
13600,IMP217139,0,0
13601,IMP866049,0,3
13602,IMP765251,0,0
13603,IMPO16553,0,0
13604,IMPO19158,0,3
13605,IMPO15324,0,0
13606,IMPO17167,0,0
13607,IMP883250,0,0
13608,IMPO15460,0,3
13609,IMPO14212,0,0
13610,IMPO10764,0,0
13611,IMPO16844,1,3
13612,IMPO10775,0,0
13613,IMPO13222,0,0
13614,IMPO14223,0,0
13615,IMPO11602,0,3
13616,IMPO14255,0,0
13617,IMPO13935,0,0
13618,IMP943498,0,0
13619,IMP109328,0,0
13620,IMP672473,0,0
13621,IMP681323,0,0
13622,IMP873396,0,3
13623,IMPO18672,0,3
13624,IMPO17858,0,0
13625,IMPO18163,0,0
13626,IMPO17263,0,3
13627,IMPO16283,0,0
13628,IMPO12171,0,3
13629,IMP548470,0,0
13630,IMP549659,0,0
13631,IMPO10575,0,0
13632,IMPO19678,0,3
13633,IMPO19892,0,0
13634,IMPO18828,1,3
13635,IMPO16291,0,0
13636,IMP273941,0,0
13637,IMP831025,0,0
13638,IMP249693,0,0
13639,IMP914863,0,0
13640,IMP912608,0,0
13641,IMPO15897,0,0
13642,IMPO15539,0,0
13643,IMP473663,0,0
13644,IMP149274,0,3
13645,IMP523679,0,3
13646,IMP214951,0,3
13647,IMP587567,0,0
13648,IMP799098,0,0
13649,IMP101544,0,0
13650,IMPO16698,0,0
13651,IMPO16221,0,0
13652,IMPO10697,0,0
13653,IMPO14050,0,0
13654,IMPO16148,0,0
13655,IMPO16012,0,3
13656,IMP710050,0,0
13657,IMP176493,0,3
13658,IMP534513,0,3
13659,IMP557353,0,0
13660,IMP437330,0,0
13661,IMP948316,0,0
13662,IMP883868,0,0
13663,IMP853550,0,3
13664,IMP669055,0,0
13665,IMP479948,0,0
13666,IMP614431,0,3
13667,IMP216194,0,0
13668,IMP333977,0,0
13669,IMPO16960,1,3
13670,IMPO13406,0,0
13671,IMPO17560,0,0
13672,IMPO19130,0,0
13673,IMPO16625,0,0
13674,IMPO15220,0,0
13675,IMPO14787,0,0
13676,IMP701218,0,0
13677,IMP934774,0,0
13678,IMP992217,0,0
13679,IMP414003,0,0
13680,IMP281094,0,0
13681,IMPO10580,0,0
13682,IMPO11187,0,0
13683,IMP233384,0,0
13684,IMP530752,0,0
13685,IMP784774,0,0
13686,IMP800473,0,3
13687,IMPO12028,0,0
13688,IMPO10942,0,0
13689,IMPO10337,0,0
13690,IMPO11603,0,0
13691,IMP674320,0,0
13692,IMP519443,0,0
13693,IMPO18995,0,0
13694,IMPO10519,0,0
13695,IMP797789,0,0
13696,IMP135356,0,0
13697,IMP189090,0,0
13698,IMP891150,0,0
13699,IMP466972,0,0
13700,IMPO12499,0,0
13701,IMPO12961,0,0
13702,IMPO12055,0,3
13703,IMPO12997,0,3
13704,IMP377871,0,3
13705,IMP319229,0,0
13706,IMPO14082,0,0
13707,IMPO14763,0,0
13708,IMPO11481,0,3
13709,IMP220896,0,0
13710,IMP126236,0,0
13711,IMP294370,0,0
13712,IMP577074,0,0
13713,IMPO18942,0,0
13714,IMPO19312,0,0
13715,IMPO14227,0,0
13716,IMPO15141,0,3
13717,IMP735111,0,3
13718,IMP186295,0,0
13719,IMP992477,0,0
13720,IMP247704,0,0
13721,IMP364038,0,3
13722,IMP400312,0,0
13723,IMPO15752,0,0
13724,IMPO15702,0,3
13725,IMPO15444,0,0
13726,IMPO14828,0,0
13727,IMPO17665,0,0
13728,IMP651016,0,0
13729,IMP352281,0,3
13730,IMP901710,0,0
13731,IMP729494,0,3
13732,IMP860228,0,0
13733,IMPO18239,0,0
13734,IMPO14633,0,3
13735,IMPO17205,0,3
13736,IMPO15286,0,3
13737,IMPO10553,0,3
13738,IMPO11160,0,0
13739,IMP509562,0,0
13740,IMP637962,0,0
13741,IMP637417,0,0
13742,IMPO13525,0,3
13743,IMPO13901,0,3
13744,IMPO14128,0,3
13745,IMPO12543,0,0
13746,IMPO14599,0,3
13747,IMPO10332,0,3
13748,IMP697407,0,0
13749,IMP326780,0,3
13750,IMP956137,0,0
13751,IMP898724,0,0
13752,IMP991184,0,0
13753,IMP910848,0,0
13754,IMP394759,0,0
13755,IMP329506,0,0
13756,IMP431770,0,3
13757,IMP539312,0,0
13758,IMP403715,0,0
13759,IMP230912,0,0
13760,IMPO17264,0,0
13761,IMPO10868,0,0
13762,IMPO10534,0,0
13763,IMPO17946,0,0
13764,IMPO12795,0,0
13765,IMPO18962,0,3
13766,IMP842805,0,0
13767,IMP492530,0,3
13768,IMP538052,0,0
13769,IMP921304,0,3
13770,IMP507252,0,0
13771,IMP925437,0,0
13772,IMPO17895,0,0
13773,IMPO10294,0,3
13774,IMPO12211,0,3
13775,IMPO12360,0,0
13776,IMPO15036,0,0
13777,IMPO11524,0,0
13778,IMP348802,0,0
13779,IMP757380,0,0
13780,IMP135849,0,0
13781,IMP233739,0,0
13782,IMP812345,0,3
13783,IMP841566,0,0
13784,IMPO15451,0,3
13785,IMPO10116,0,0
13786,IMPO13307,0,0
13787,IMPO19121,0,0
13788,IMP296156,0,0
13789,IMP433221,0,0
13790,IMP938810,0,0
13791,IMP291905,0,0
13792,IMP235481,0,0
13793,IMPO10963,0,0
13794,IMPO11239,0,0
13795,IMPO12841,0,0
13796,IMPO17701,0,0
13797,IMPO11410,0,0
13798,IMP768147,0,0
13799,IMP470997,0,0
13800,IMPO16683,0,0
13801,IMPO11368,0,0
13802,IMP564424,0,3
13803,IMP146257,0,0
13804,IMP521201,0,0
13805,IMP304477,0,3
13806,IMP858847,0,0
13807,IMPO18863,0,3
13808,IMPO13955,0,0
13809,IMPO11961,0,0
13810,IMPO10507,0,0
13811,IMPO16618,0,0
13812,IMPO19839,0,0
13813,IMP767530,0,3
13814,IMP355269,0,0
13815,IMP508816,0,0
13816,IMP153710,0,3
13817,IMP567359,0,0
13818,IMP446263,0,0
13819,IMPO17397,0,3
13820,IMPO16893,0,0
13821,IMPO11223,0,0
13822,IMP759609,0,0
13823,IMP992159,0,0
13824,IMP135350,0,0
13825,IMP553373,0,0
13826,IMP793274,0,0
13827,IMP550524,0,0
13828,IMP466573,0,3
13829,IMP497041,0,3
13830,IMP501123,0,0
13831,IMP639428,0,0
13832,IMPO15037,0,0
13833,IMPO17268,0,3
13834,IMPO10782,0,0
13835,IMPO12385,0,0
13836,IMPO19397,0,0
13837,IMP388559,0,0
13838,IMP569335,0,3
13839,IMP895562,0,0
13840,IMPO15310,0,0
13841,IMPO19354,0,0
13842,IMPO18680,0,0
13843,IMPO13964,0,0
13844,IMP634063,0,0
13845,IMP596448,0,3
13846,IMP266143,0,0
13847,IMP586055,0,0
13848,IMPO17197,0,3
13849,IMPO15132,0,0
13850,IMPO10256,0,3
13851,IMP650939,0,3
13852,IMP634193,0,0
13853,IMP792149,0,0
13854,IMP544810,0,3
13855,IMP611795,0,3
13856,IMP482813,0,0
13857,IMPO19884,0,0
13858,IMPO17866,0,3
13859,IMPO14111,0,3
13860,IMP394410,0,3
13861,IMP463655,0,0
13862,IMP925853,0,3
13863,IMP690037,0,0
13864,IMP749810,0,0
13865,IMPO12523,0,3
13866,IMPO18395,0,0
13867,IMPO10827,0,3
13868,IMP239303,0,0
13869,IMP672096,0,0
13870,IMP231127,0,0
13871,IMP627611,0,0
13872,IMP768735,0,0
13873,IMP869570,0,0
13874,IMP816483,0,0
13875,IMP596777,0,0
13876,IMPO10677,0,0
13877,IMPO15964,0,0
13878,IMPO18891,0,3
13879,IMPO18063,0,0
13880,IMPO15810,0,0
13881,IMPO11689,0,0
13882,IMP110877,0,3
13883,IMP946007,0,0
13884,IMP881349,0,0
13885,IMPO12527,0,0
13886,IMPO14619,0,0
13887,IMPO10802,0,0
13888,IMP760296,0,3
13889,IMP852685,0,0
13890,IMP976640,0,0
13891,IMP974632,0,0
13892,IMPO13201,0,0
13893,IMPO18249,0,0
13894,IMPO10370,0,3
13895,IMPO12300,0,3
13896,IMP957989,0,0
13897,IMP884365,0,0
13898,IMP748038,0,3
13899,IMP177575,0,3
13900,IMP418471,0,0
13901,IMPO15769,0,0
13902,IMPO17301,0,0
13903,IMPO16720,0,3
13904,IMPO17881,0,0
13905,IMPO16164,0,3
13906,IMPO15617,0,0
13907,IMP640091,0,0
13908,IMP607539,0,0
13909,IMP967926,0,0
13910,IMP591323,0,0
13911,IMPO16383,0,3
13912,IMPO18562,0,3
13913,IMPO11070,0,3
13914,IMPO12508,0,3
13915,IMPO14557,0,3
13916,IMP944512,0,0
13917,IMP943970,0,0
13918,IMP513132,0,0
13919,IMP240770,0,0
13920,IMP128225,0,0
13921,IMPO15160,0,0
13922,IMPO17902,0,3
13923,IMPO13138,0,0
13924,IMPO17349,0,3
13925,IMPO13954,0,3
13926,IMPO18669,0,0
13927,IMPO14608,0,0
13928,IMPO15463,0,0
13929,IMPO19771,0,0
13930,IMP467174,0,0
13931,IMP434550,0,0
13932,IMP102595,0,0
13933,IMP150224,0,0
13934,IMP248766,0,3
13935,IMP818946,0,0
13936,IMP616413,0,3
13937,IMP854940,0,0
13938,IMPO16014,0,0
13939,IMP229074,0,0
13940,IMP698757,0,0
13941,IMP428322,0,0
13942,IMPO19790,0,3
13943,IMPO11162,0,3
13944,IMP172744,0,3
13945,IMP480492,0,0
13946,IMP814503,0,0
13947,IMP421276,0,0
13948,IMP625950,0,3
13949,IMP324600,0,3
13950,IMPO11269,0,0
13951,IMPO11866,0,0
13952,IMPO14162,0,0
13953,IMPO13740,0,0
13954,IMPO10527,0,0
13955,IMP459555,0,3
13956,IMP111751,0,3
13957,IMP161716,0,3
13958,IMPO17651,0,0
13959,IMPO17513,0,0
13960,IMP921566,0,0
13961,IMP563226,0,0
13962,IMP286153,0,0
13963,IMPO14087,0,0
13964,IMPO13550,0,0
13965,IMPO17255,0,0
13966,IMP740416,0,0
13967,IMP384377,0,0
13968,IMP480429,0,0
13969,IMPO14882,0,0
13970,IMPO14783,0,0
13971,IMPO14933,0,0
13972,IMPO10561,0,0
13973,IMP524089,0,0
13974,IMP358862,0,0
13975,IMP577034,0,3
13976,IMPO15354,0,0
13977,IMP613601,0,3
13978,IMP651784,0,0
13979,IMP493649,0,3
13980,IMP292048,0,0
13981,IMP156650,0,3
13982,IMPO16224,0,0
13983,IMPO17726,0,0
13984,IMPO16447,0,0
13985,IMPO14114,0,0
13986,IMP106825,0,0
13987,IMP455709,0,0
13988,IMP957181,0,0
13989,IMP796876,1,3
13990,IMP905980,0,0
13991,IMP977608,0,0
13992,IMP748703,0,0
13993,IMP589751,0,0
13994,IMPO13861,0,0
13995,IMPO15903,0,3
13996,IMPO10272,0,0
13997,IMPO14585,0,3
13998,IMP138576,0,3
13999,IMP774125,0,0
14000,IMP479388,0,0
14001,IMPO11965,0,0
14002,IMPO16527,0,3
14003,IMPO14984,0,0
14004,IMPO17789,0,3
14005,IMPO11558,0,3
14006,IMP290557,0,3
14007,IMP840431,0,0
14008,IMP536294,0,3
14009,IMP368279,0,0
14010,IMP923302,0,0
14011,IMP173674,0,0
14012,IMP902316,0,0
14013,IMP524730,0,0
14014,IMPO12098,0,0
14015,IMPO15349,0,0
14016,IMP529681,0,0
14017,IMP929376,0,0
14018,IMPO15941,0,3
14019,IMP293763,0,0
14020,IMP273950,0,0
14021,IMPO15910,0,0
14022,IMPO15334,0,3
14023,IMP628302,0,0
14024,IMPO15566,0,3
14025,IMPO19441,0,3
14026,IMPO11893,0,0
14027,IMP912967,0,0
14028,IMP446299,0,0
14029,IMP615642,0,3
14030,IMP829293,0,0
14031,IMP448439,0,3
14032,IMP503487,0,0
14033,IMPO19123,0,0
14034,IMPO11749,0,0
14035,IMPO17463,0,3
14036,IMPO12233,0,0
14037,IMPO17277,0,3
14038,IMP387665,0,3
14039,IMP188305,0,0
14040,IMPO15932,0,0
14041,IMPO10078,0,0
14042,IMPO19238,0,0
14043,IMP926303,0,3
14044,IMP334879,0,0
14045,IMP160326,0,0
14046,IMP178600,0,0
14047,IMP816976,0,0
14048,IMPO10415,0,0
14049,IMPO11251,0,0
14050,IMP526906,0,0
14051,IMP759697,0,0
14052,IMP616061,0,3
14053,IMP849991,0,0
14054,IMP733004,0,3
14055,IMP254995,0,3
14056,IMP434494,0,0
14057,IMPO10740,0,0
14058,IMPO11467,0,0
14059,IMPO14685,0,3
14060,IMPO16742,0,0
14061,IMP579593,0,3
14062,IMPO14881,0,0
14063,IMPO14398,0,0
14064,IMPO17702,0,3
14065,IMPO11217,0,3
14066,IMPO11588,0,3
14067,IMP593288,0,0
14068,IMP537385,0,3
14069,IMP204089,0,0
14070,IMP995753,0,3
14071,IMPO15247,0,3
14072,IMPO19152,0,3
14073,IMPO14224,0,0
14074,IMP941014,0,0
14075,IMP825175,0,0
14076,IMP596871,0,0
14077,IMP741418,0,0
14078,IMP630424,0,0
14079,IMP286956,0,0
14080,IMPO12457,0,0
14081,IMP590971,0,0
14082,IMP252255,0,3
14083,IMPO19508,0,0
14084,IMPO13392,0,0
14085,IMPO14265,0,0
14086,IMP671539,0,0
14087,IMP234324,0,0
14088,IMP620931,0,3
14089,IMP455292,0,0
14090,IMP960662,0,0
14091,IMPO19777,0,0
14092,IMP258364,0,0
14093,IMP486275,0,0
14094,IMP679556,0,0
14095,IMP955533,0,3
14096,IMP781167,0,0
14097,IMPO12311,0,0
14098,IMPO16675,0,0
14099,IMPO19412,0,0
14100,IMPO16923,0,0
14101,IMP709076,0,0
14102,IMP613586,0,3
14103,IMP354550,0,0
14104,IMP759448,0,0
14105,IMP361073,0,0
14106,IMPO15980,0,3
14107,IMPO17956,0,3
14108,IMP955788,0,3
14109,IMP494545,0,3
14110,IMPO11425,0,0
14111,IMPO18600,0,0
14112,IMP390989,0,0
14113,IMP970942,0,0
14114,IMP818447,0,3
14115,IMP538222,0,0
14116,IMP121885,0,3
14117,IMP502683,0,0
14118,IMP635741,0,0
14119,IMPO12666,0,0
14120,IMPO17272,0,3
14121,IMPO11453,0,0
14122,IMPO19410,0,0
14123,IMP753814,0,0
14124,IMP330750,0,0
14125,IMP171884,0,0
14126,IMP830254,0,0
14127,IMP819005,0,0
14128,IMPO16408,0,0
14129,IMPO16804,0,0
14130,IMPO16251,0,0
14131,IMPO13958,0,3
14132,IMPO10612,0,0
14133,IMPO10978,0,0
14134,IMPO19781,0,0
14135,IMP994120,0,0
14136,IMP943978,0,0
14137,IMP703630,0,3
14138,IMPO12896,0,0
14139,IMP202848,0,0
14140,IMP169553,0,0
14141,IMP154913,0,0
14142,IMPO19368,0,3
14143,IMP129420,0,0
14144,IMP234770,0,0
14145,IMP890862,0,0
14146,IMP241036,0,3
14147,IMPO18780,0,3
14148,IMPO13272,0,0
14149,IMPO11852,0,3
14150,IMPO15761,0,3
14151,IMP903414,0,0
14152,IMP262508,0,0
14153,IMPO13129,0,3
14154,IMPO18311,0,0
14155,IMP629593,0,0
14156,IMP386553,0,0
14157,IMP117287,0,0
14158,IMP623336,0,0
14159,IMPO13043,0,0
14160,IMPO10199,0,0
14161,IMPO13083,0,0
14162,IMPO14272,0,0
14163,IMPO11767,0,0
14164,IMPO18712,0,0
14165,IMP645684,0,3
14166,IMP243393,0,3
14167,IMP363278,0,3
14168,IMP482559,0,3
14169,IMPO15654,0,0
14170,IMPO11409,0,3
14171,IMP352404,0,0
14172,IMP306814,0,3
14173,IMP259161,0,0
14174,IMP489004,0,0
14175,IMP324832,0,0
14176,IMPO17561,0,0
14177,IMPO11967,0,0
14178,IMPO11604,0,0
14179,IMPO13227,0,0
14180,IMP502529,0,0
14181,IMP255554,0,0
14182,IMP932045,0,0
14183,IMP521103,0,3
14184,IMP734073,0,0
14185,IMP879259,0,0
14186,IMP712908,0,0
14187,IMP601696,0,0
14188,IMPO14682,0,0
14189,IMPO12698,0,0
14190,IMP169492,0,3
14191,IMP652766,0,3
14192,IMP769923,0,0
14193,IMP454210,0,0
14194,IMP664413,0,0
14195,IMP703955,0,3
14196,IMP709928,0,3
14197,IMP254725,0,0
14198,IMP299370,0,0
14199,IMP747034,0,3
14200,IMPO12975,0,0
14201,IMPO11987,0,0
14202,IMPO17724,0,0
14203,IMP289536,0,0
14204,IMP169812,0,0
14205,IMP413282,0,3
14206,IMP565767,0,3
14207,IMP546516,0,0
14208,IMP531121,0,0
14209,IMP210708,0,0
14210,IMP556618,0,0
14211,IMP765176,0,0
14212,IMP337588,0,0
14213,IMP657523,0,0
14214,IMP785396,0,3
14215,IMP839781,0,3
14216,IMPO16543,0,3
14217,IMP633634,0,0
14218,IMP127127,0,0
14219,IMP601290,0,0
14220,IMP885623,0,3
14221,IMPO15776,0,0
14222,IMPO19242,0,0
14223,IMP273916,0,0
14224,IMP253814,0,0
14225,IMP453318,0,0
14226,IMP862561,0,3
14227,IMP550313,0,3
14228,IMP817726,0,0
