,IMPORTER.TIN&&ORIGIN.CODE,IMPORTER.TIN&&ORIGIN.CODE_illicit_Qsum,IMPORTER.TIN&&ORIGIN.CODE_illicit_Qrate
53521,IMPO10359&&CNTRY846,0,0
53522,IMPO10481&&CNTRY976,0,0
53523,IMPO18809&&CNTRY321,0,0
53524,IMPO10612&&CNTRY825,0,0
53525,IMPO11898&&CNTRY759,0,0
53526,IMPO18826&&CNTRY881,0,0
53527,IMPO10882&&CNTRY976,0,0
53528,IMPO17682&&CNTRY920,0,0
53529,IMPO10284&&CNTRY454,0,0
53530,IMPO10978&&CNTRY652,0,0
53531,IMPO19781&&CNTRY123,0,0
53532,IMPO17792&&CNTRY415,0,1
53533,IMPO19876&&CNTRY625,0,1
53534,IMPO13867&&CNTRY846,0,0
53535,IMPO18208&&CNTRY322,0,0
53536,IMPO14090&&CNTRY276,0,0
53537,IMP998406&&CNTRY188,0,0
53538,IMP422513&&CNTRY349,0,0
53539,IMP194834&&CNTRY959,0,0
53540,IMP965120&&CNTRY234,0,0
53541,IMP994120&&CNTRY168,0,0
53542,IMP853002&&CNTRY825,0,0
53543,IMP775307&&CNTRY562,0,0
53544,IMP327939&&CNTRY618,0,1
53545,IMP498845&&CNTRY975,0,0
53546,IMP689372&&CNTRY759,0,0
53547,IMP332944&&CNTRY884,0,0
53548,IMP943978&&CNTRY656,0,0
53549,IMP337929&&CNTRY959,0,1
53550,IMP994220&&CNTRY438,0,0
53551,IMP840992&&CNTRY277,0,0
53552,IMP275201&&CNTRY376,0,0
53553,IMP738560&&CNTRY994,0,0
53554,IMP693745&&CNTRY378,0,0
53555,IMP727418&&CNTRY562,0,0
53556,IMP934420&&CNTRY819,0,0
53557,IMP997006&&CNTRY171,0,0
53558,IMP178626&&CNTRY576,0,0
53559,IMP823668&&CNTRY680,0,0
53560,IMP703630&&CNTRY277,0,0
53561,IMP823974&&CNTRY277,0,1
53562,IMPO17778&&CNTRY830,0,0
53563,IMPO19702&&CNTRY139,0,1
53564,IMPO13616&&CNTRY123,0,0
53565,IMPO11203&&CNTRY701,0,0
53566,IMPO12598&&CNTRY138,0,0
53567,IMPO10287&&CNTRY795,0,1
53568,IMPO13238&&CNTRY184,0,0
53569,IMPO17789&&CNTRY830,0,0
53570,IMPO15342&&CNTRY615,0,0
53571,IMPO14037&&CNTRY376,0,0
53572,IMPO18749&&CNTRY215,0,0
53573,IMPO17471&&CNTRY138,0,0
53574,IMPO13115&&CNTRY759,0,0
53575,IMPO13678&&CNTRY680,0,1
53576,IMPO18849&&CNTRY454,0,0
53577,IMPO15707&&CNTRY747,0,0
53578,IMPO16473&&CNTRY859,0,0
53579,IMPO17861&&CNTRY825,0,0
53580,IMPO14214&&CNTRY994,0,0
53581,IMPO13548&&CNTRY830,0,0
53582,IMPO14569&&CNTRY113,0,1
53583,IMPO19250&&CNTRY795,0,1
53584,IMPO17013&&CNTRY409,0,0
53585,IMPO13214&&CNTRY171,0,0
53586,IMPO18936&&CNTRY920,0,0
53587,IMPO10222&&CNTRY454,0,0
53588,IMPO17128&&CNTRY765,0,0
53589,IMPO18646&&CNTRY759,0,0
53590,IMPO19313&&CNTRY994,0,0
53591,IMPO12183&&CNTRY554,0,0
53592,IMPO13225&&CNTRY562,0,0
53593,IMPO13921&&CNTRY962,0,0
53594,IMPO16367&&CNTRY687,0,0
53595,IMPO17737&&CNTRY139,0,0
53596,IMPO15680&&CNTRY558,0,1
53597,IMPO15691&&CNTRY277,0,0
53598,IMPO18926&&CNTRY994,0,0
53599,IMPO19731&&CNTRY976,0,0
53600,IMPO11027&&CNTRY825,0,0
53601,IMPO11716&&CNTRY456,0,1
53602,IMPO19338&&CNTRY994,0,0
53603,IMPO12638&&CNTRY881,0,0
53604,IMPO12896&&CNTRY322,0,0
53605,IMPO17585&&CNTRY920,0,0
53606,IMPO10350&&CNTRY976,0,1
53607,IMPO12486&&CNTRY123,0,0
53608,IMPO17368&&CNTRY930,0,0
53609,IMP297726&&CNTRY576,0,0
53610,IMP332944&&CNTRY351,0,0
53611,IMP504954&&CNTRY263,0,0
53612,IMP306082&&CNTRY680,0,0
53613,IMP446299&&CNTRY959,0,0
53614,IMP465066&&CNTRY680,0,0
53615,IMP202848&&CNTRY385,0,0
53616,IMP443453&&CNTRY680,0,1
53617,IMP434684&&CNTRY415,0,0
53618,IMP222002&&CNTRY939,0,0
53619,IMP766474&&CNTRY323,0,0
53620,IMP248138&&CNTRY415,0,1
53621,IMP169553&&CNTRY398,0,0
53622,IMP765281&&CNTRY278,0,1
53623,IMP421158&&CNTRY680,0,0
53624,IMP422527&&CNTRY622,0,0
53625,IMP809718&&CNTRY554,0,1
53626,IMP834627&&CNTRY562,0,1
53627,IMP154913&&CNTRY615,0,0
53628,IMP355426&&CNTRY349,0,0
53629,IMP863876&&CNTRY765,0,0
53630,IMP456428&&CNTRY618,0,1
53631,IMP720986&&CNTRY364,0,0
53632,IMPO11316&&CNTRY576,0,0
53633,IMPO19368&&CNTRY456,0,1
53634,IMPO15175&&CNTRY209,0,0
53635,IMPO15517&&CNTRY980,0,0
53636,IMPO10166&&CNTRY716,0,0
53637,IMPO14950&&CNTRY765,0,1
53638,IMPO17091&&CNTRY123,0,0
53639,IMPO12291&&CNTRY415,0,1
53640,IMPO16337&&CNTRY653,0,1
53641,IMPO16280&&CNTRY881,0,0
53642,IMPO18755&&CNTRY995,0,1
53643,IMPO16466&&CNTRY562,0,1
53644,IMPO18395&&CNTRY825,0,0
53645,IMPO11326&&CNTRY335,0,1
53646,IMPO12680&&CNTRY825,0,0
53647,IMPO14374&&CNTRY825,0,0
53648,IMPO14713&&CNTRY113,0,1
53649,IMPO10437&&CNTRY863,0,1
53650,IMPO14983&&CNTRY994,0,0
53651,IMPO11297&&CNTRY376,0,0
53652,IMPO19031&&CNTRY123,0,0
53653,IMPO10914&&CNTRY263,0,1
53654,IMPO13495&&CNTRY445,0,0
53655,IMPO16210&&CNTRY680,0,0
53656,IMPO15719&&CNTRY976,0,0
53657,IMPO15281&&CNTRY859,0,0
53658,IMPO18288&&CNTRY429,0,1
53659,IMPO15592&&CNTRY139,0,1
53660,IMPO14852&&CNTRY454,0,1
53661,IMPO16933&&CNTRY376,0,0
53662,IMPO12265&&CNTRY825,0,0
53663,IMPO11580&&CNTRY825,0,0
53664,IMPO15328&&CNTRY825,0,0
53665,IMPO10326&&CNTRY680,0,0
53666,IMP129420&&CNTRY995,0,0
53667,IMP813823&&CNTRY759,0,0
53668,IMP234770&&CNTRY546,0,0
53669,IMP722661&&CNTRY436,0,0
53670,IMP172070&&CNTRY615,0,1
53671,IMP842097&&CNTRY277,0,0
53672,IMP767911&&CNTRY284,0,0
53673,IMP266829&&CNTRY480,0,1
53674,IMP763975&&CNTRY873,0,0
53675,IMP526395&&CNTRY680,0,0
53676,IMP703630&&CNTRY215,0,0
53677,IMP982600&&CNTRY884,0,0
53678,IMP129892&&CNTRY866,0,0
53679,IMP282303&&CNTRY765,0,0
53680,IMP395494&&CNTRY881,0,0
53681,IMP654017&&CNTRY138,0,1
53682,IMP387073&&CNTRY884,0,0
53683,IMP856815&&CNTRY915,0,0
53684,IMP670787&&CNTRY759,0,0
53685,IMP479760&&CNTRY376,0,1
53686,IMP801156&&CNTRY759,0,1
53687,IMP100227&&CNTRY654,0,0
53688,IMP860577&&CNTRY652,0,0
53689,IMP846617&&CNTRY216,0,0
53690,IMP934643&&CNTRY527,0,0
53691,IMP247205&&CNTRY139,0,0
53692,IMP132684&&CNTRY277,0,0
53693,IMP809423&&CNTRY125,0,1
53694,IMP904386&&CNTRY234,0,0
53695,IMP271556&&CNTRY328,0,0
53696,IMP443453&&CNTRY316,0,0
53697,IMP381748&&CNTRY759,0,0
53698,IMP890862&&CNTRY920,0,0
53699,IMP241036&&CNTRY884,0,1
53700,IMP377640&&CNTRY276,0,0
53701,IMPO13789&&CNTRY884,0,0
53702,IMPO14368&&CNTRY917,0,1
53703,IMPO18731&&CNTRY407,0,0
53704,IMPO13784&&CNTRY376,0,0
53705,IMPO18780&&CNTRY825,0,1
53706,IMPO16909&&CNTRY994,0,0
53707,IMPO12824&&CNTRY652,0,0
53708,IMPO16701&&CNTRY687,0,0
53709,IMPO13214&&CNTRY138,0,1
53710,IMPO11039&&CNTRY123,0,0
53711,IMPO10529&&CNTRY376,0,0
53712,IMPO18364&&CNTRY920,0,0
53713,IMPO18498&&CNTRY920,0,0
53714,IMPO15312&&CNTRY376,0,0
53715,IMPO13272&&CNTRY846,0,0
53716,IMPO14579&&CNTRY846,0,0
53717,IMPO15557&&CNTRY562,0,0
53718,IMPO12711&&CNTRY764,0,0
53719,IMPO15990&&CNTRY123,0,0
53720,IMPO10521&&CNTRY994,0,0
53721,IMPO16929&&CNTRY652,0,0
53722,IMPO16762&&CNTRY930,0,0
53723,IMPO19837&&CNTRY994,0,0
53724,IMPO11852&&CNTRY236,0,1
53725,IMPO12740&&CNTRY680,0,0
53726,IMPO14156&&CNTRY825,0,0
53727,IMPO18331&&CNTRY415,0,1
53728,IMPO18529&&CNTRY674,0,1
53729,IMPO12637&&CNTRY825,0,0
53730,IMPO15761&&CNTRY216,0,1
53731,IMPO16864&&CNTRY994,0,0
53732,IMPO13354&&CNTRY674,0,1
53733,IMPO16347&&CNTRY615,0,0
53734,IMPO12610&&CNTRY123,0,0
53735,IMPO10718&&CNTRY874,0,0
53736,IMPO12982&&CNTRY454,0,1
53737,IMPO16027&&CNTRY252,0,1
53738,IMPO11800&&CNTRY276,0,0
53739,IMPO12303&&CNTRY454,0,0
53740,IMPO12083&&CNTRY527,0,0
53741,IMPO17747&&CNTRY846,0,0
53742,IMPO10368&&CNTRY976,0,0
53743,IMPO13259&&CNTRY680,0,0
53744,IMPO16288&&CNTRY713,0,0
53745,IMPO14490&&CNTRY819,0,1
53746,IMP781458&&CNTRY959,0,0
53747,IMP622213&&CNTRY555,0,0
53748,IMP640500&&CNTRY491,0,0
53749,IMP523123&&CNTRY988,0,0
53750,IMP290483&&CNTRY891,0,0
53751,IMP458965&&CNTRY389,0,0
53752,IMP631685&&CNTRY277,0,0
53753,IMP820463&&CNTRY546,0,0
53754,IMP822902&&CNTRY825,0,1
53755,IMP802570&&CNTRY884,0,0
53756,IMP903414&&CNTRY656,0,0
53757,IMP656047&&CNTRY454,0,0
53758,IMP352125&&CNTRY215,0,1
53759,IMP555034&&CNTRY866,0,0
53760,IMP157353&&CNTRY770,0,1
53761,IMP434443&&CNTRY759,0,0
53762,IMP262508&&CNTRY917,0,0
53763,IMP855788&&CNTRY252,0,0
53764,IMP271605&&CNTRY615,0,0
53765,IMP561246&&CNTRY562,0,1
53766,IMP938292&&CNTRY436,0,0
53767,IMP580948&&CNTRY819,0,0
53768,IMP285607&&CNTRY139,0,0
53769,IMPO18812&&CNTRY846,0,0
53770,IMPO10203&&CNTRY558,0,0
53771,IMPO15423&&CNTRY759,0,0
53772,IMPO10667&&CNTRY825,0,0
53773,IMPO17048&&CNTRY994,0,0
53774,IMPO11246&&CNTRY680,0,0
53775,IMPO10763&&CNTRY323,0,0
53776,IMPO13241&&CNTRY627,0,1
53777,IMPO13212&&CNTRY756,0,1
53778,IMPO16153&&CNTRY881,0,0
53779,IMPO11732&&CNTRY770,0,1
53780,IMPO19578&&CNTRY389,0,0
53781,IMPO13129&&CNTRY276,0,1
53782,IMPO18311&&CNTRY994,0,0
53783,IMPO14301&&CNTRY917,0,0
53784,IMPO13155&&CNTRY930,0,1
53785,IMPO13836&&CNTRY390,0,0
53786,IMPO12674&&CNTRY527,0,0
53787,IMPO13829&&CNTRY976,0,0
53788,IMPO19420&&CNTRY415,0,0
53789,IMPO19376&&CNTRY554,0,0
53790,IMPO17156&&CNTRY429,0,0
53791,IMPO17796&&CNTRY334,0,0
53792,IMP629593&&CNTRY884,0,0
53793,IMP829545&&CNTRY554,0,0
53794,IMP386553&&CNTRY759,0,0
53795,IMP209005&&CNTRY759,0,0
53796,IMP829369&&CNTRY576,0,0
53797,IMP312374&&CNTRY385,0,0
53798,IMP344560&&CNTRY150,0,1
53799,IMP187870&&CNTRY994,0,0
53800,IMP691744&&CNTRY654,0,0
53801,IMP117287&&CNTRY150,0,0
53802,IMP367618&&CNTRY264,0,1
53803,IMP822910&&CNTRY884,0,1
53804,IMP180742&&CNTRY656,0,1
53805,IMP260926&&CNTRY334,0,0
53806,IMP932338&&CNTRY988,0,0
53807,IMP139917&&CNTRY343,0,0
53808,IMP332488&&CNTRY713,0,0
53809,IMP563000&&CNTRY277,0,1
53810,IMP982144&&CNTRY680,0,0
53811,IMP461608&&CNTRY480,0,1
53812,IMP793607&&CNTRY311,0,0
53813,IMP403695&&CNTRY491,0,0
53814,IMP984335&&CNTRY825,0,0
53815,IMP623336&&CNTRY317,0,0
53816,IMPO10124&&CNTRY317,0,0
53817,IMPO18780&&CNTRY454,0,0
53818,IMPO13043&&CNTRY653,0,0
53819,IMPO18736&&CNTRY335,0,0
53820,IMPO19829&&CNTRY680,0,0
53821,IMPO11058&&CNTRY881,0,0
53822,IMPO17138&&CNTRY994,0,0
53823,IMPO14890&&CNTRY881,0,0
53824,IMPO10199&&CNTRY994,0,0
53825,IMPO10856&&CNTRY379,0,1
53826,IMPO13685&&CNTRY863,0,0
53827,IMPO18276&&CNTRY409,0,0
53828,IMPO14658&&CNTRY930,0,0
53829,IMPO19699&&CNTRY415,0,0
53830,IMPO10140&&CNTRY994,0,0
53831,IMPO18828&&CNTRY415,0,0
53832,IMPO18200&&CNTRY277,0,0
53833,IMPO16635&&CNTRY994,0,0
53834,IMPO10063&&CNTRY123,0,0
53835,IMPO12284&&CNTRY454,0,0
53836,IMPO10214&&CNTRY615,0,0
53837,IMPO10845&&CNTRY656,0,0
53838,IMPO15592&&CNTRY454,0,0
53839,IMPO18990&&CNTRY825,0,0
53840,IMPO15506&&CNTRY576,0,0
53841,IMPO14922&&CNTRY113,0,0
53842,IMPO15188&&CNTRY680,0,0
53843,IMPO13443&&CNTRY166,0,0
53844,IMPO12333&&CNTRY962,0,0
53845,IMPO12167&&CNTRY184,0,0
53846,IMPO14856&&CNTRY454,0,0
53847,IMPO15813&&CNTRY454,0,0
53848,IMPO13083&&CNTRY962,0,0
53849,IMPO17803&&CNTRY454,0,0
53850,IMPO18975&&CNTRY994,0,0
53851,IMPO17532&&CNTRY770,0,0
53852,IMPO14272&&CNTRY680,0,0
53853,IMPO17374&&CNTRY485,0,0
53854,IMPO11767&&CNTRY825,0,0
53855,IMPO10805&&CNTRY709,0,0
53856,IMPO15924&&CNTRY627,0,0
53857,IMPO17257&&CNTRY825,0,0
53858,IMPO15501&&CNTRY209,0,1
53859,IMPO14265&&CNTRY123,0,0
53860,IMPO10998&&CNTRY429,0,1
53861,IMPO18712&&CNTRY962,0,0
53862,IMPO15016&&CNTRY920,0,0
53863,IMPO16570&&CNTRY376,0,0
53864,IMPO18311&&CNTRY680,0,0
53865,IMPO11798&&CNTRY994,0,0
53866,IMP240443&&CNTRY759,0,0
53867,IMP797711&&CNTRY438,0,0
53868,IMP550524&&CNTRY770,0,0
53869,IMP208413&&CNTRY785,0,0
53870,IMP454326&&CNTRY321,0,0
53871,IMP410580&&CNTRY837,0,1
53872,IMP645684&&CNTRY168,0,1
53873,IMP450852&&CNTRY262,0,0
53874,IMP594686&&CNTRY454,0,0
53875,IMP255116&&CNTRY837,0,0
53876,IMP243393&&CNTRY891,0,1
53877,IMP363278&&CNTRY351,0,1
53878,IMP140113&&CNTRY234,0,0
53879,IMP634193&&CNTRY615,0,0
53880,IMP994104&&CNTRY323,0,0
53881,IMP520960&&CNTRY759,0,0
53882,IMP482559&&CNTRY527,0,1
53883,IMP820316&&CNTRY825,0,0
53884,IMP474316&&CNTRY975,0,0
53885,IMP838860&&CNTRY615,0,0
53886,IMP656984&&CNTRY376,0,0
53887,IMP944987&&CNTRY277,0,0
53888,IMP684592&&CNTRY764,0,0
53889,IMP336033&&CNTRY825,0,0
53890,IMP303554&&CNTRY284,0,0
53891,IMP688860&&CNTRY252,0,1
53892,IMP741379&&CNTRY759,0,0
53893,IMP284366&&CNTRY819,0,0
53894,IMP304614&&CNTRY771,0,1
53895,IMP392040&&CNTRY771,0,0
53896,IMPO19433&&CNTRY456,0,0
53897,IMPO11016&&CNTRY759,0,0
53898,IMPO15397&&CNTRY123,0,0
53899,IMPO11337&&CNTRY689,0,1
53900,IMPO19092&&CNTRY554,0,0
53901,IMPO18173&&CNTRY976,0,0
53902,IMPO15928&&CNTRY409,0,0
53903,IMPO14330&&CNTRY881,0,0
53904,IMPO15456&&CNTRY680,0,0
53905,IMPO13165&&CNTRY837,0,0
53906,IMPO15640&&CNTRY364,0,0
53907,IMPO18543&&CNTRY976,0,0
53908,IMPO18189&&CNTRY674,0,1
53909,IMPO18679&&CNTRY653,0,0
53910,IMPO19080&&CNTRY562,0,0
53911,IMPO16622&&CNTRY959,0,0
53912,IMPO13111&&CNTRY123,0,0
53913,IMPO16012&&CNTRY709,0,0
53914,IMPO18679&&CNTRY846,0,0
53915,IMPO17060&&CNTRY859,0,0
53916,IMPO17775&&CNTRY138,0,0
53917,IMPO14243&&CNTRY389,0,0
53918,IMPO12772&&CNTRY316,0,0
53919,IMPO14382&&CNTRY480,0,0
53920,IMPO15088&&CNTRY429,0,0
53921,IMPO13286&&CNTRY652,0,0
53922,IMPO19825&&CNTRY652,0,0
53923,IMPO15654&&CNTRY652,0,0
53924,IMPO15470&&CNTRY994,0,0
53925,IMPO18606&&CNTRY125,0,0
53926,IMPO10161&&CNTRY846,0,0
53927,IMPO12824&&CNTRY930,0,0
53928,IMPO19501&&CNTRY846,0,0
53929,IMPO11409&&CNTRY837,0,1
53930,IMPO16887&&CNTRY390,0,0
53931,IMPO19253&&CNTRY863,0,0
53932,IMPO11874&&CNTRY317,0,0
53933,IMPO17483&&CNTRY277,0,0
53934,IMPO10214&&CNTRY825,0,0
53935,IMPO16718&&CNTRY756,0,1
53936,IMPO18050&&CNTRY994,0,0
53937,IMPO16296&&CNTRY415,0,0
53938,IMP716258&&CNTRY759,0,0
53939,IMP352404&&CNTRY562,0,0
53940,IMP612267&&CNTRY454,0,0
53941,IMP799935&&CNTRY680,0,1
53942,IMP306814&&CNTRY284,0,1
53943,IMP863876&&CNTRY759,0,0
53944,IMP394410&&CNTRY264,0,1
53945,IMP756628&&CNTRY680,0,1
53946,IMP135970&&CNTRY984,0,0
53947,IMP534023&&CNTRY759,0,0
53948,IMP334154&&CNTRY874,0,0
53949,IMP527155&&CNTRY994,0,0
53950,IMP403695&&CNTRY652,0,0
53951,IMP879586&&CNTRY770,0,1
53952,IMP117406&&CNTRY316,0,0
53953,IMP942147&&CNTRY385,0,0
53954,IMP693021&&CNTRY644,0,0
53955,IMP576016&&CNTRY637,0,0
53956,IMP266466&&CNTRY415,0,0
53957,IMP166339&&CNTRY139,0,0
53958,IMP166756&&CNTRY709,0,0
53959,IMP259161&&CNTRY376,0,0
53960,IMP489004&&CNTRY448,0,0
53961,IMP914319&&CNTRY644,0,0
53962,IMP720688&&CNTRY771,0,0
53963,IMP543003&&CNTRY654,0,0
53964,IMP324832&&CNTRY527,0,0
53965,IMP758319&&CNTRY759,0,0
53966,IMP475326&&CNTRY139,0,0
53967,IMP632069&&CNTRY654,0,0
53968,IMPO19063&&CNTRY652,0,0
53969,IMPO18356&&CNTRY915,0,0
53970,IMPO16210&&CNTRY123,0,1
53971,IMPO17561&&CNTRY994,0,0
53972,IMPO16538&&CNTRY976,0,0
53973,IMPO16201&&CNTRY389,0,1
53974,IMPO11967&&CNTRY625,0,0
53975,IMPO16863&&CNTRY376,0,0
53976,IMPO16823&&CNTRY881,0,0
53977,IMPO11604&&CNTRY825,0,0
53978,IMPO18985&&CNTRY709,0,0
53979,IMPO18222&&CNTRY376,0,0
53980,IMPO18812&&CNTRY364,0,1
53981,IMPO15554&&CNTRY689,0,0
53982,IMPO14336&&CNTRY881,0,0
53983,IMPO12877&&CNTRY234,0,0
53984,IMPO17492&&CNTRY485,0,1
53985,IMPO11695&&CNTRY881,0,0
53986,IMPO10805&&CNTRY485,0,1
53987,IMPO12217&&CNTRY881,0,0
53988,IMPO10393&&CNTRY284,0,1
53989,IMPO13227&&CNTRY454,0,0
53990,IMPO12004&&CNTRY562,0,0
53991,IMPO14430&&CNTRY284,0,0
53992,IMPO14996&&CNTRY644,0,0
53993,IMPO11503&&CNTRY652,0,0
53994,IMPO18897&&CNTRY843,0,0
53995,IMPO16729&&CNTRY930,0,1
53996,IMPO14328&&CNTRY846,0,0
53997,IMPO14070&&CNTRY994,0,0
53998,IMPO19764&&CNTRY917,0,0
53999,IMPO14840&&CNTRY618,0,0
54000,IMPO18390&&CNTRY764,0,1
54001,IMPO11533&&CNTRY674,0,0
54002,IMPO11953&&CNTRY445,0,0
54003,IMP915808&&CNTRY644,0,1
54004,IMP102504&&CNTRY680,0,0
54005,IMP502529&&CNTRY140,0,0
54006,IMP500086&&CNTRY680,0,0
54007,IMP255554&&CNTRY415,0,0
54008,IMP851403&&CNTRY528,0,0
54009,IMP567295&&CNTRY709,0,0
54010,IMP331513&&CNTRY644,0,1
54011,IMP697425&&CNTRY379,0,0
54012,IMP932045&&CNTRY389,0,0
54013,IMP430499&&CNTRY939,0,0
54014,IMP521103&&CNTRY680,0,1
54015,IMP960666&&CNTRY765,0,0
54016,IMP734073&&CNTRY153,0,0
54017,IMP700836&&CNTRY140,0,1
54018,IMP611940&&CNTRY881,0,0
54019,IMP646083&&CNTRY454,0,0
54020,IMP442440&&CNTRY252,0,0
54021,IMP879259&&CNTRY656,0,0
54022,IMP308912&&CNTRY884,0,0
54023,IMP712908&&CNTRY866,0,0
54024,IMP833680&&CNTRY376,0,0
54025,IMP601696&&CNTRY376,0,0
54026,IMP881104&&CNTRY277,0,0
54027,IMP293794&&CNTRY454,0,0
54028,IMP734434&&CNTRY652,0,0
54029,IMP134370&&CNTRY216,0,0
54030,IMP191492&&CNTRY637,0,0
54031,IMP247982&&CNTRY278,0,0
54032,IMP886166&&CNTRY959,0,0
54033,IMP309691&&CNTRY859,0,0
54034,IMP400091&&CNTRY284,0,0
54035,IMPO14751&&CNTRY627,0,0
54036,IMPO17538&&CNTRY215,0,0
54037,IMPO10185&&CNTRY994,0,0
54038,IMPO15943&&CNTRY123,0,0
54039,IMPO10888&&CNTRY785,0,1
54040,IMPO18208&&CNTRY881,0,0
54041,IMPO11966&&CNTRY376,0,1
54042,IMPO13032&&CNTRY976,0,0
54043,IMPO19226&&CNTRY407,0,1
54044,IMPO14371&&CNTRY994,0,0
54045,IMPO14732&&CNTRY236,0,0
54046,IMPO18778&&CNTRY321,0,0
54047,IMPO10301&&CNTRY680,0,0
54048,IMPO14866&&CNTRY125,0,1
54049,IMPO19949&&CNTRY652,0,0
54050,IMPO12485&&CNTRY393,0,0
54051,IMPO15932&&CNTRY994,0,0
54052,IMPO10614&&CNTRY644,0,0
54053,IMPO16858&&CNTRY994,0,0
54054,IMPO14904&&CNTRY615,0,0
54055,IMPO14947&&CNTRY674,0,0
54056,IMPO10745&&CNTRY216,0,0
54057,IMPO15704&&CNTRY962,0,0
54058,IMPO14707&&CNTRY184,0,0
54059,IMPO15084&&CNTRY138,0,1
54060,IMPO18199&&CNTRY113,0,0
54061,IMPO13820&&CNTRY321,0,1
54062,IMPO11925&&CNTRY881,0,1
54063,IMPO15988&&CNTRY881,0,0
54064,IMPO17752&&CNTRY680,0,0
54065,IMPO18876&&CNTRY863,0,0
54066,IMPO10191&&CNTRY759,0,0
54067,IMPO12761&&CNTRY409,0,1
54068,IMPO16829&&CNTRY376,0,0
54069,IMPO14682&&CNTRY376,0,0
54070,IMPO10890&&CNTRY884,0,0
54071,IMPO12698&&CNTRY994,0,0
54072,IMPO12532&&CNTRY680,0,0
54073,IMP574884&&CNTRY680,0,0
54074,IMP441025&&CNTRY150,0,0
54075,IMP773239&&CNTRY962,0,0
54076,IMP856695&&CNTRY713,0,0
54077,IMP421372&&CNTRY680,0,0
54078,IMP773454&&CNTRY385,0,1
54079,IMP439866&&CNTRY994,0,0
54080,IMP548362&&CNTRY562,0,0
54081,IMP464005&&CNTRY558,0,0
54082,IMP499777&&CNTRY919,0,0
54083,IMP208809&&CNTRY680,0,0
54084,IMP195967&&CNTRY277,0,0
54085,IMP372694&&CNTRY316,0,0
54086,IMP322908&&CNTRY713,0,0
54087,IMP169492&&CNTRY323,0,1
54088,IMP169109&&CNTRY528,0,0
54089,IMP872822&&CNTRY139,0,0
54090,IMP698874&&CNTRY454,0,0
54091,IMP673892&&CNTRY680,0,0
54092,IMP264788&&CNTRY277,0,0
54093,IMP962605&&CNTRY680,0,0
54094,IMP357535&&CNTRY759,0,0
54095,IMP510008&&CNTRY680,0,0
54096,IMP664947&&CNTRY881,0,0
54097,IMP663846&&CNTRY562,0,0
54098,IMP829136&&CNTRY994,0,0
54099,IMP446333&&CNTRY334,0,0
54100,IMP192050&&CNTRY138,0,0
54101,IMP475780&&CNTRY756,0,0
54102,IMP274415&&CNTRY277,0,0
54103,IMP324327&&CNTRY919,0,0
54104,IMP407066&&CNTRY139,0,0
54105,IMP146257&&CNTRY133,0,0
54106,IMP670787&&CNTRY454,0,0
54107,IMP652766&&CNTRY756,0,1
54108,IMP759377&&CNTRY415,0,0
54109,IMP514440&&CNTRY527,0,0
54110,IMP889666&&CNTRY917,0,1
54111,IMP769923&&CNTRY554,0,0
54112,IMP555103&&CNTRY409,0,0
54113,IMP389674&&CNTRY454,0,0
54114,IMPO19601&&CNTRY674,0,1
54115,IMPO11794&&CNTRY785,0,0
54116,IMPO11350&&CNTRY866,0,0
54117,IMPO10811&&CNTRY407,0,1
54118,IMPO16898&&CNTRY652,0,0
54119,IMPO16635&&CNTRY527,0,0
54120,IMPO13241&&CNTRY846,0,0
54121,IMPO16351&&CNTRY264,0,0
54122,IMPO14550&&CNTRY554,0,1
54123,IMPO19546&&CNTRY837,0,0
54124,IMPO12748&&CNTRY138,0,0
54125,IMPO19074&&CNTRY528,0,0
54126,IMPO14619&&CNTRY825,0,0
54127,IMPO11854&&CNTRY994,0,0
54128,IMPO17299&&CNTRY759,0,0
54129,IMPO12134&&CNTRY915,0,0
54130,IMPO18729&&CNTRY322,0,1
54131,IMPO12102&&CNTRY825,0,0
54132,IMPO19070&&CNTRY994,0,0
54133,IMPO10309&&CNTRY759,0,0
54134,IMPO11562&&CNTRY322,0,0
54135,IMPO10007&&CNTRY409,0,0
54136,IMPO15362&&CNTRY321,0,1
54137,IMPO19894&&CNTRY216,0,0
54138,IMPO15328&&CNTRY747,0,0
54139,IMPO10668&&CNTRY376,0,0
54140,IMPO10328&&CNTRY770,0,0
54141,IMPO14764&&CNTRY825,0,1
54142,IMP318575&&CNTRY215,0,0
54143,IMP265517&&CNTRY995,0,1
54144,IMP939538&&CNTRY376,0,0
54145,IMP944987&&CNTRY351,0,0
54146,IMP454210&&CNTRY277,0,0
54147,IMP420693&&CNTRY644,0,0
54148,IMP781487&&CNTRY759,0,0
54149,IMP664413&&CNTRY874,0,0
54150,IMP703955&&CNTRY863,0,1
54151,IMP856714&&CNTRY759,0,0
54152,IMP369085&&CNTRY562,0,0
54153,IMP555103&&CNTRY701,0,0
54154,IMP753459&&CNTRY376,0,0
54155,IMP709928&&CNTRY915,0,0
54156,IMP691078&&CNTRY764,0,0
54157,IMP254725&&CNTRY748,0,0
54158,IMP483090&&CNTRY376,0,1
54159,IMP376593&&CNTRY615,0,0
54160,IMP831109&&CNTRY558,0,0
54161,IMP984817&&CNTRY881,0,0
54162,IMP299370&&CNTRY562,0,0
54163,IMP919849&&CNTRY277,0,1
54164,IMP747034&&CNTRY153,0,1
54165,IMP805237&&CNTRY765,0,0
