IMPORTER.TIN,IMPORTER.TIN_illicit_sum,IMPORTER.TIN_illicit_rate
IMPO17646,1,0.3333333333333333
IMPO17648,0,0.0
IMPO17650,1,0.5
IMPO17651,0,0.0
IMPO17657,2,0.2
IMPO17658,1,0.5
IMPO17659,1,1.0
IMPO17660,1,0.2
IMPO17661,0,0.0
IMPO17663,2,0.6666666666666666
IMPO17664,1,1.0
IMPO17665,0,0.0
IMPO17667,2,0.18181818181818182
IMPO17670,0,0.0
IMPO17673,0,0.0
IMPO17674,1,0.3333333333333333
IMPO17677,2,0.2
IMPO17678,1,0.5
IMPO17679,2,0.25
IMPO17680,0,0.0
IMPO17682,0,0.0
IMPO17685,1,0.2
IMPO17689,0,0.0
IMPO17692,0,0.0
IMPO17693,1,0.25
IMPO17694,1,0.3333333333333333
IMPO17698,0,0.0
IMPO17700,1,0.2
IMPO17701,0,0.0
IMPO17702,1,1.0
IMPO17703,1,0.3333333333333333
IMPO17704,1,1.0
IMPO17705,1,0.25
IMPO17706,1,0.3333333333333333
IMPO17707,2,0.6666666666666666
IMPO17709,1,0.5
IMPO17710,2,0.18181818181818182
IMPO17711,1,0.25
IMPO17714,0,0.0
IMPO17715,1,0.5
IMPO17717,1,0.3333333333333333
IMPO17718,0,0.0
IMPO17719,0,0.0
IMPO17720,1,0.043478260869565216
IMPO17721,0,0.0
IMPO17723,0,0.0
IMPO17724,0,0.0
IMPO17725,0,0.0
IMPO17726,0,0.0
IMPO17728,1,0.030303030303030304
IMPO17729,0,0.0
IMPO17731,0,0.0
IMPO17732,1,0.25
IMPO17734,0,0.0
IMPO17736,2,0.4
IMPO17737,0,0.0
IMPO17738,0,0.0
IMPO17739,1,0.07692307692307693
IMPO17741,0,0.0
IMPO17742,2,1.0
IMPO17744,0,0.0
IMPO17746,0,0.0
IMPO17747,0,0.0
IMPO17749,3,0.42857142857142855
IMPO17752,1,0.2
IMPO17755,0,0.0
IMPO17756,0,0.0
IMPO17757,0,0.0
IMPO17758,1,1.0
IMPO17759,1,0.5
IMPO17760,1,0.5
IMPO17763,2,0.6666666666666666
IMPO17764,1,0.5
IMPO17766,2,0.16666666666666666
IMPO17768,1,0.25
IMPO17769,0,0.0
IMPO17770,1,0.3333333333333333
IMPO17772,0,0.0
IMPO17775,2,0.6666666666666666
IMPO17777,1,1.0
IMPO17778,4,0.043010752688172046
IMPO17781,0,0.0
IMPO17782,1,0.3333333333333333
IMPO17785,1,0.3333333333333333
IMPO17786,1,1.0
IMPO17787,2,0.4
IMPO17788,2,0.4
IMPO17789,1,0.3333333333333333
IMPO17790,0,0.0
IMPO17791,0,0.0
IMPO17792,2,0.2222222222222222
IMPO17793,0,0.0
IMPO17795,2,0.3333333333333333
IMPO17796,1,0.045454545454545456
IMPO17798,1,0.5
IMPO17799,1,0.25
IMPO17800,0,0.0
IMPO17801,0,0.0
IMPO17803,0,0.0
IMPO17806,2,0.5
IMPO17807,0,0.0
IMPO17812,0,0.0
IMPO17813,1,0.25
IMPO17815,0,0.0
IMPO17818,0,0.0
IMPO17820,0,0.0
IMPO17821,0,0.0
IMPO17823,0,0.0
IMPO17824,1,0.125
IMPO17826,1,1.0
IMPO17827,1,1.0
IMPO17828,0,0.0
IMPO17829,1,0.16666666666666666
IMPO17830,0,0.0
IMPO17831,0,0.0
IMPO17833,3,0.42857142857142855
IMPO17834,1,0.25
IMPO17835,0,0.0
IMPO17836,0,0.0
IMPO17839,0,0.0
IMPO17844,1,0.16666666666666666
IMPO17846,0,0.0
IMPO17847,2,0.5
IMPO17849,1,0.2
IMPO17850,2,0.6666666666666666
IMPO17851,1,0.3333333333333333
IMPO17852,0,0.0
IMPO17854,0,0.0
IMPO17855,2,1.0
IMPO17858,0,0.0
IMPO17860,0,0.0
IMPO17861,2,0.25
IMPO17866,1,0.5
IMPO17867,2,1.0
IMPO17868,0,0.0
IMPO17871,3,0.2
IMPO17872,1,0.3333333333333333
IMPO17875,0,0.0
IMPO17876,0,0.0
IMPO17877,1,1.0
IMPO17878,0,0.0
IMPO17880,1,0.5
IMPO17881,0,0.0
IMPO17883,2,1.0
IMPO17885,1,0.5
IMPO17886,1,0.5
IMPO17888,2,0.5
IMPO17890,0,0.0
IMPO17893,0,0.0
IMPO17894,0,0.0
IMPO17895,0,0.0
IMPO17897,1,0.5
IMPO17901,0,0.0
IMPO17902,1,1.0
IMPO17906,2,0.14285714285714285
IMPO17907,0,0.0
IMPO17910,0,0.0
IMPO17911,0,0.0
IMPO17913,2,0.2857142857142857
IMPO17916,1,0.3333333333333333
IMPO17919,1,0.25
IMPO17921,1,0.5
IMPO17922,1,0.5
IMPO17923,0,0.0
IMPO17924,0,0.0
IMPO17926,2,0.2
IMPO17927,0,0.0
IMPO17928,1,1.0
IMPO17929,3,0.12
IMPO17930,1,0.2
IMPO17931,3,0.5
IMPO17934,1,0.3333333333333333
IMPO17935,0,0.0
IMPO17936,1,0.5
IMPO17937,1,1.0
IMPO17939,1,0.5
IMPO17940,1,0.5
IMPO17942,1,0.2
IMPO17946,0,0.0
IMPO17948,1,0.16666666666666666
IMPO17950,0,0.0
IMPO17953,1,1.0
IMPO17954,3,0.3
IMPO17955,0,0.0
IMPO17956,1,1.0
IMPO17958,0,0.0
IMPO17959,0,0.0
IMPO17960,0,0.0
IMPO17961,1,0.125
IMPO17963,0,0.0
IMPO17964,6,0.022388059701492536
IMPO17966,1,0.3333333333333333
IMPO17967,0,0.0
IMPO17968,2,0.3333333333333333
IMPO17969,0,0.0
IMPO17971,0,0.0
IMPO17973,1,0.2
IMPO17974,1,0.5
IMPO17975,0,0.0
IMPO17977,3,0.2727272727272727
IMPO17979,1,1.0
IMPO17980,0,0.0
IMPO17981,1,0.5
IMPO17983,0,0.0
IMPO17984,1,0.5
IMPO17985,1,0.5
IMPO17986,1,0.3333333333333333
IMPO17987,2,0.6666666666666666
IMPO17990,2,0.5
IMPO17991,1,1.0
IMPO17994,0,0.0
IMPO17995,1,0.125
IMPO17996,0,0.0
IMPO17997,3,0.15789473684210525
IMPO17998,0,0.0
IMPO17999,1,0.14285714285714285
IMPO18000,0,0.0
IMPO18005,2,1.0
IMPO18006,1,0.2
IMPO18009,0,0.0
IMPO18012,1,1.0
IMPO18013,1,0.16666666666666666
IMPO18014,1,0.25
IMPO18015,0,0.0
IMPO18016,0,0.0
IMPO18017,0,0.0
IMPO18020,0,0.0
IMPO18021,1,0.5
IMPO18022,0,0.0
IMPO18023,1,0.3333333333333333
IMPO18024,1,0.5
IMPO18027,1,0.5
IMPO18029,0,0.0
IMPO18030,0,0.0
IMPO18031,1,0.058823529411764705
IMPO18032,0,0.0
IMPO18034,1,0.2
IMPO18035,1,0.3333333333333333
IMPO18036,2,1.0
IMPO18038,0,0.0
IMPO18041,3,0.08571428571428572
IMPO18043,0,0.0
IMPO18046,0,0.0
IMPO18048,1,1.0
IMPO18049,0,0.0
IMPO18050,0,0.0
IMPO18053,1,0.14285714285714285
IMPO18055,0,0.0
IMPO18056,1,0.5
IMPO18057,1,0.3333333333333333
IMPO18058,1,0.25
IMPO18059,2,0.3333333333333333
IMPO18061,2,1.0
IMPO18063,0,0.0
IMPO18064,1,0.3333333333333333
IMPO18065,2,0.15384615384615385
IMPO18067,4,0.6666666666666666
IMPO18068,0,0.0
IMPO18071,2,0.4
IMPO18073,0,0.0
IMPO18075,0,0.0
IMPO18076,1,0.5
IMPO18077,0,0.0
IMPO18078,3,0.75
IMPO18079,0,0.0
IMPO18080,1,1.0
IMPO18081,2,0.25
IMPO18082,2,0.4
IMPO18084,0,0.0
IMPO18085,1,0.5
IMPO18086,0,0.0
IMPO18087,0,0.0
IMPO18089,2,0.2222222222222222
IMPO18090,2,0.13333333333333333
IMPO18091,1,0.3333333333333333
IMPO18092,1,0.5
IMPO18094,0,0.0
IMPO18096,1,0.3333333333333333
IMPO18097,1,0.5
IMPO18098,0,0.0
IMPO18099,1,0.16666666666666666
IMPO18100,1,0.16666666666666666
IMPO18101,1,0.5
IMPO18102,0,0.0
IMPO18104,1,0.1111111111111111
IMPO18105,0,0.0
IMPO18106,5,0.029069767441860465
IMPO18109,1,0.25
IMPO18111,2,0.3333333333333333
IMPO18112,1,0.09090909090909091
IMPO18116,2,0.6666666666666666
IMPO18117,0,0.0
IMPO18118,0,0.0
IMPO18119,0,0.0
IMPO18120,1,0.3333333333333333
IMPO18121,0,0.0
IMPO18123,1,0.5
IMPO18126,1,1.0
IMPO18128,1,0.25
IMPO18129,1,1.0
IMPO18130,1,0.5
IMPO18131,0,0.0
IMPO18133,0,0.0
IMPO18134,1,1.0
IMPO18135,0,0.0
IMPO18136,0,0.0
IMPO18138,0,0.0
IMPO18139,3,0.022556390977443608
IMPO18140,0,0.0
IMPO18141,5,0.07692307692307693
IMPO18143,1,0.06666666666666667
IMPO18144,4,0.125
IMPO18146,0,0.0
IMPO18148,2,1.0
IMPO18150,4,0.26666666666666666
IMPO18151,0,0.0
IMPO18154,0,0.0
IMPO18155,0,0.0
IMPO18156,0,0.0
IMPO18157,1,0.3333333333333333
IMPO18158,2,0.6666666666666666
IMPO18159,0,0.0
IMPO18163,0,0.0
IMPO18164,1,1.0
IMPO18166,0,0.0
IMPO18169,0,0.0
IMPO18173,1,0.14285714285714285
IMPO18174,0,0.0
IMPO18177,1,0.25
IMPO18179,0,0.0
IMPO18180,0,0.0
IMPO18181,0,0.0
IMPO18182,0,0.0
IMPO18183,1,0.25
IMPO18184,1,1.0
IMPO18186,0,0.0
IMPO18188,0,0.0
IMPO18189,3,0.005555555555555556
IMPO18191,2,0.2
IMPO18193,4,0.13793103448275862
IMPO18194,5,0.011655011655011656
IMPO18199,1,0.058823529411764705
IMPO18200,3,0.014778325123152709
IMPO18201,1,0.5
IMPO18202,0,0.0
IMPO18205,0,0.0
IMPO18208,3,0.0189873417721519
IMPO18209,2,1.0
IMPO18210,1,0.5
IMPO18212,6,0.025210084033613446
IMPO18213,1,0.3333333333333333
IMPO18214,1,0.1111111111111111
IMPO18215,0,0.0
IMPO18219,1,0.3333333333333333
IMPO18221,2,0.2857142857142857
IMPO18222,0,0.0
IMPO18223,0,0.0
IMPO18224,0,0.0
IMPO18225,1,0.2
IMPO18226,0,0.0
IMPO18228,0,0.0
IMPO18229,0,0.0
IMPO18230,1,0.3333333333333333
IMPO18231,1,0.16666666666666666
IMPO18232,0,0.0
IMPO18233,0,0.0
IMPO18235,2,0.5
IMPO18237,0,0.0
IMPO18238,3,0.012552301255230125
IMPO18239,0,0.0
IMPO18240,0,0.0
IMPO18241,1,0.2
IMPO18243,1,0.3333333333333333
IMPO18249,0,0.0
IMPO18253,1,0.3333333333333333
IMPO18254,0,0.0
IMPO18257,0,0.0
IMPO18258,1,0.3333333333333333
IMPO18259,1,0.09090909090909091
IMPO18262,2,0.5
IMPO18263,0,0.0
IMPO18265,1,1.0
IMPO18267,0,0.0
IMPO18268,2,0.08333333333333333
IMPO18269,2,0.5
IMPO18270,2,1.0
IMPO18272,4,0.8
IMPO18273,1,0.3333333333333333
IMPO18274,2,0.4
IMPO18276,2,0.13333333333333333
IMPO18277,0,0.0
IMPO18278,2,0.6666666666666666
IMPO18279,0,0.0
IMPO18281,0,0.0
IMPO18282,0,0.0
IMPO18283,0,0.0
IMPO18285,0,0.0
IMPO18286,1,0.25
IMPO18287,3,0.6
IMPO18288,1,0.25
IMPO18289,1,0.5
IMPO18290,1,0.3333333333333333
IMPO18292,0,0.0
IMPO18293,0,0.0
IMPO18294,1,1.0
IMPO18295,1,0.045454545454545456
IMPO18297,0,0.0
IMPO18298,2,0.15384615384615385
IMPO18299,1,1.0
IMPO18300,0,0.0
IMPO18301,0,0.0
IMPO18304,1,0.16666666666666666
IMPO18306,0,0.0
IMPO18310,1,0.3333333333333333
IMPO18311,0,0.0
IMPO18312,1,0.5
IMPO18313,1,0.3333333333333333
IMPO18314,1,0.5
IMPO18317,0,0.0
IMPO18319,0,0.0
IMPO18321,1,1.0
IMPO18322,0,0.0
IMPO18324,2,0.5
IMPO18326,2,0.6666666666666666
IMPO18327,1,0.5
IMPO18328,0,0.0
IMPO18329,0,0.0
IMPO18331,3,0.5
IMPO18333,1,0.03125
IMPO18334,0,0.0
IMPO18336,0,0.0
IMPO18337,0,0.0
IMPO18338,0,0.0
IMPO18343,2,0.06666666666666667
IMPO18344,1,0.14285714285714285
IMPO18345,2,0.6666666666666666
IMPO18346,0,0.0
IMPO18348,2,0.2222222222222222
IMPO18349,0,0.0
IMPO18350,3,0.08823529411764706
IMPO18352,0,0.0
IMPO18353,2,0.5
IMPO18355,1,1.0
IMPO18356,1,0.2
IMPO18357,0,0.0
IMPO18358,1,0.3333333333333333
IMPO18359,0,0.0
IMPO18361,2,0.014814814814814815
IMPO18363,0,0.0
IMPO18364,0,0.0
IMPO18367,0,0.0
IMPO18369,0,0.0
IMPO18370,1,0.3333333333333333
IMPO18372,0,0.0
IMPO18373,0,0.0
IMPO18375,1,0.14285714285714285
IMPO18376,0,0.0
IMPO18377,1,0.5
IMPO18378,1,0.25
IMPO18380,1,0.1
IMPO18382,1,0.25
IMPO18384,1,0.25
IMPO18385,0,0.0
IMPO18386,1,0.14285714285714285
IMPO18387,2,1.0
IMPO18390,1,0.2
IMPO18392,0,0.0
IMPO18393,1,0.14285714285714285
IMPO18394,0,0.0
IMPO18395,0,0.0
IMPO18396,0,0.0
IMPO18397,0,0.0
IMPO18398,0,0.0
IMPO18399,0,0.0
IMPO18400,3,0.010169491525423728
IMPO18401,1,1.0
IMPO18402,0,0.0
IMPO18403,0,0.0
IMPO18404,1,0.3333333333333333
IMPO18405,0,0.0
IMPO18407,3,0.5
IMPO18409,0,0.0
IMPO18411,0,0.0
IMPO18412,2,0.6666666666666666
IMPO18413,1,0.25
IMPO18417,0,0.0
IMPO18420,1,0.038461538461538464
IMPO18422,0,0.0
IMPO18425,0,0.0
IMPO18429,0,0.0
IMPO18431,0,0.0
IMPO18432,1,0.07142857142857142
IMPO18433,4,0.0163265306122449
IMPO18434,1,0.3333333333333333
IMPO18435,2,0.4
IMPO18436,1,1.0
IMPO18438,1,0.25
IMPO18444,3,0.75
IMPO18445,1,0.045454545454545456
IMPO18446,0,0.0
IMPO18447,1,0.25
IMPO18449,1,0.3333333333333333
IMPO18450,6,0.03896103896103896
IMPO18451,2,1.0
IMPO18455,0,0.0
IMPO18456,0,0.0
IMPO18459,0,0.0
IMPO18460,1,0.3333333333333333
IMPO18461,0,0.0
IMPO18462,0,0.0
IMPO18463,2,0.2222222222222222
IMPO18465,1,1.0
IMPO18466,0,0.0
IMPO18467,0,0.0
IMPO18468,1,0.05555555555555555
IMPO18470,0,0.0
IMPO18472,1,0.003787878787878788
IMPO18474,1,0.3333333333333333
IMPO18475,4,0.01084010840108401
IMPO18476,1,0.5
IMPO18479,0,0.0
IMPO18480,1,0.08333333333333333
IMPO18481,1,1.0
IMPO18484,2,0.5
IMPO18485,2,0.6666666666666666
IMPO18489,1,1.0
IMPO18490,1,0.05263157894736842
IMPO18491,0,0.0
IMPO18493,2,0.6666666666666666
IMPO18495,0,0.0
IMPO18498,1,0.04
IMPO18499,1,0.5
IMPO18500,1,0.5
IMPO18502,0,0.0
IMPO18508,1,0.125
IMPO18509,2,0.125
IMPO18510,0,0.0
IMPO18511,1,0.5
IMPO18512,0,0.0
IMPO18513,0,0.0
IMPO18514,1,0.3333333333333333
IMPO18515,1,0.2
IMPO18516,0,0.0
IMPO18517,2,0.4
IMPO18518,0,0.0
IMPO18519,1,0.3333333333333333
IMPO18520,2,0.5
IMPO18521,2,0.4
IMPO18523,1,0.5
IMPO18524,3,0.3333333333333333
IMPO18527,0,0.0
IMPO18529,4,0.12121212121212122
IMPO18531,1,0.08333333333333333
IMPO18533,2,0.2
IMPO18534,0,0.0
IMPO18538,2,0.6666666666666666
IMPO18539,0,0.0
IMPO18541,0,0.0
IMPO18543,0,0.0
IMPO18544,1,1.0
IMPO18545,1,0.5
IMPO18547,1,0.25
IMPO18549,0,0.0
IMPO18551,0,0.0
IMPO18552,0,0.0
IMPO18553,0,0.0
IMPO18555,1,0.2
IMPO18556,0,0.0
IMPO18557,1,0.3333333333333333
IMPO18558,1,0.3333333333333333
IMPO18559,0,0.0
IMPO18560,0,0.0
IMPO18561,1,0.5
IMPO18562,1,1.0
IMPO18565,1,1.0
IMPO18566,0,0.0
IMPO18569,1,0.5
IMPO18570,1,0.25
IMPO18571,0,0.0
IMPO18573,0,0.0
IMPO18574,0,0.0
IMPO18576,1,0.16666666666666666
IMPO18577,1,1.0
IMPO18578,0,0.0
IMPO18580,1,0.5
IMPO18582,1,0.1111111111111111
IMPO18585,0,0.0
IMPO18588,2,0.2222222222222222
IMPO18592,0,0.0
IMPO18593,1,0.1111111111111111
IMPO18597,4,0.02
IMPO18600,0,0.0
IMPO18602,1,0.25
IMPO18605,0,0.0
IMPO18606,4,0.019704433497536946
IMPO18608,1,0.5
IMPO18612,1,0.25
IMPO18614,0,0.0
IMPO18616,2,0.5
IMPO18617,0,0.0
IMPO18619,0,0.0
IMPO18620,2,0.3333333333333333
IMPO18624,2,0.5
IMPO18630,1,0.5
IMPO18631,1,1.0
IMPO18632,1,0.125
IMPO18635,0,0.0
IMPO18636,0,0.0
IMPO18637,1,1.0
IMPO18638,1,0.5
IMPO18639,1,0.25
IMPO18640,0,0.0
IMPO18642,1,0.5
IMPO18643,0,0.0
IMPO18644,0,0.0
IMPO18645,0,0.0
IMPO18646,1,0.2
IMPO18647,2,0.09523809523809523
IMPO18648,0,0.0
IMPO18650,1,0.3333333333333333
IMPO18653,0,0.0
IMPO18654,0,0.0
IMPO18655,0,0.0
IMPO18660,2,0.25
IMPO18661,1,0.2
IMPO18662,0,0.0
IMPO18663,2,0.4
IMPO18665,0,0.0
IMPO18667,0,0.0
IMPO18668,1,1.0
IMPO18669,0,0.0
IMPO18670,1,0.25
IMPO18671,1,0.5
IMPO18672,1,1.0
IMPO18673,1,0.5
IMPO18674,1,0.043478260869565216
IMPO18679,2,0.18181818181818182
IMPO18680,0,0.0
IMPO18681,2,0.2857142857142857
IMPO18684,2,1.0
IMPO18685,1,0.14285714285714285
IMPO18686,0,0.0
IMPO18687,1,0.16666666666666666
IMPO18688,0,0.0
IMPO18689,4,0.2857142857142857
IMPO18690,0,0.0
IMPO18691,0,0.0
IMPO18692,2,0.6666666666666666
IMPO18694,0,0.0
IMPO18695,1,0.5
IMPO18697,1,0.5
IMPO18698,1,0.5
IMPO18699,0,0.0
IMPO18703,5,0.010309278350515464
IMPO18705,0,0.0
IMPO18708,2,0.18181818181818182
IMPO18709,1,0.3333333333333333
IMPO18712,0,0.0
IMPO18716,1,0.0056179775280898875
IMPO18718,0,0.0
IMPO18719,1,0.5
IMPO18720,1,0.25
IMPO18721,0,0.0
IMPO18722,1,0.2
IMPO18726,0,0.0
IMPO18727,0,0.0
IMPO18729,3,1.0
IMPO18730,3,0.3333333333333333
IMPO18731,0,0.0
IMPO18733,1,1.0
IMPO18734,0,0.0
IMPO18736,0,0.0
IMPO18739,0,0.0
IMPO18740,0,0.0
IMPO18741,2,0.5
IMPO18742,1,1.0
IMPO18743,0,0.0
IMPO18745,1,1.0
IMPO18746,0,0.0
IMPO18747,4,0.23529411764705882
IMPO18748,1,0.3333333333333333
IMPO18749,2,0.125
IMPO18752,0,0.0
IMPO18753,2,0.6666666666666666
IMPO18754,0,0.0
IMPO18755,1,0.25
IMPO18756,0,0.0
IMPO18758,1,0.1111111111111111
IMPO18760,1,0.3333333333333333
IMPO18761,0,0.0
IMPO18762,0,0.0
IMPO18763,1,0.5
IMPO18764,5,0.03289473684210526
IMPO18765,0,0.0
IMPO18767,5,0.00825082508250825
IMPO18768,0,0.0
IMPO18771,0,0.0
IMPO18774,2,0.4
IMPO18776,0,0.0
IMPO18777,0,0.0
IMPO18778,5,0.01182033096926714
IMPO18779,0,0.0
IMPO18780,1,0.5
IMPO18782,1,0.25
IMPO18783,2,0.25
IMPO18785,1,1.0
IMPO18788,0,0.0
IMPO18792,1,0.5
IMPO18793,1,0.25
IMPO18796,1,1.0
IMPO18798,2,0.2857142857142857
IMPO18799,0,0.0
IMPO18800,0,0.0
IMPO18804,0,0.0
IMPO18806,4,0.0106951871657754
IMPO18807,0,0.0
IMPO18808,0,0.0
IMPO18809,1,0.007936507936507936
IMPO18811,0,0.0
IMPO18812,1,0.125
IMPO18814,1,0.2
IMPO18816,0,0.0
IMPO18818,1,1.0
IMPO18820,0,0.0
IMPO18822,0,0.0
IMPO18823,1,0.045454545454545456
IMPO18824,1,0.5
IMPO18825,0,0.0
IMPO18826,0,0.0
IMPO18827,0,0.0
IMPO18828,2,0.4
IMPO18830,1,0.3333333333333333
IMPO18832,0,0.0
IMPO18835,0,0.0
IMPO18837,0,0.0
IMPO18838,0,0.0
IMPO18839,0,0.0
IMPO18842,2,0.5
IMPO18843,3,0.13043478260869565
IMPO18845,2,0.2
IMPO18846,1,0.16666666666666666
IMPO18847,1,0.5
IMPO18849,3,0.6
IMPO18850,0,0.0
IMPO18852,2,1.0
IMPO18853,1,0.3333333333333333
IMPO18854,2,0.2857142857142857
IMPO18856,1,0.25
IMPO18857,1,0.5
IMPO18861,0,0.0
IMPO18862,0,0.0
IMPO18863,1,1.0
IMPO18864,4,0.5
IMPO18868,1,0.5
IMPO18869,1,1.0
IMPO18870,0,0.0
IMPO18872,1,0.3333333333333333
IMPO18873,1,0.3333333333333333
IMPO18874,3,0.5
IMPO18876,3,0.12
IMPO18877,0,0.0
IMPO18878,1,0.5
IMPO18879,0,0.0
IMPO18881,0,0.0
IMPO18883,0,0.0
IMPO18886,0,0.0
IMPO18887,2,1.0
IMPO18888,1,0.3333333333333333
IMPO18889,0,0.0
IMPO18890,1,0.5
IMPO18891,1,1.0
IMPO18892,0,0.0
IMPO18893,1,1.0
IMPO18894,2,0.6666666666666666
IMPO18895,1,0.2
IMPO18896,1,1.0
IMPO18897,2,0.1111111111111111
IMPO18898,6,0.043795620437956206
IMPO18899,1,0.3333333333333333
IMPO18901,0,0.0
IMPO18902,0,0.0
IMPO18903,1,0.5
IMPO18904,2,0.3333333333333333
IMPO18906,2,0.09090909090909091
IMPO18909,3,0.75
IMPO18915,0,0.0
IMPO18919,0,0.0
IMPO18920,1,0.5
IMPO18921,1,1.0
IMPO18922,0,0.0
IMPO18923,1,0.5
IMPO18924,2,0.2857142857142857
IMPO18925,0,0.0
IMPO18926,1,0.3333333333333333
IMPO18927,1,0.5
IMPO18928,3,0.2727272727272727
IMPO18930,0,0.0
IMPO18931,0,0.0
IMPO18932,0,0.0
IMPO18933,0,0.0
IMPO18936,4,0.125
IMPO18938,1,0.2
IMPO18940,0,0.0
IMPO18942,0,0.0
IMPO18943,1,0.058823529411764705
IMPO18944,0,0.0
IMPO18949,1,0.3333333333333333
IMPO18951,0,0.0
IMPO18954,0,0.0
IMPO18955,0,0.0
IMPO18957,1,0.5
IMPO18958,0,0.0
IMPO18959,0,0.0
IMPO18960,3,0.0125
IMPO18962,1,1.0
IMPO18963,0,0.0
IMPO18966,0,0.0
IMPO18967,0,0.0
IMPO18968,3,0.3333333333333333
IMPO18969,1,0.3333333333333333
IMPO18971,1,0.5
IMPO18972,0,0.0
IMPO18973,1,0.07692307692307693
IMPO18975,0,0.0
IMPO18976,2,0.6666666666666666
IMPO18979,3,0.75
IMPO18982,3,0.42857142857142855
IMPO18984,2,0.6666666666666666
IMPO18985,1,0.25
IMPO18986,3,0.14285714285714285
IMPO18987,1,0.5
IMPO18988,0,0.0
IMPO18989,0,0.0
IMPO18990,2,0.5
IMPO18991,0,0.0
IMPO18994,0,0.0
IMPO18995,0,0.0
IMPO18997,1,0.2
IMPO18998,0,0.0
IMPO18999,0,0.0
IMPO19002,0,0.0
IMPO19003,2,0.3333333333333333
IMPO19005,0,0.0
IMPO19006,2,0.08
IMPO19008,1,0.2
IMPO19009,2,0.6666666666666666
IMPO19010,1,0.09090909090909091
IMPO19011,1,0.25
IMPO19012,1,1.0
IMPO19013,2,0.008583690987124463
IMPO19014,1,0.5
IMPO19015,0,0.0
IMPO19016,0,0.0
IMPO19018,0,0.0
IMPO19020,1,1.0
IMPO19022,0,0.0
IMPO19025,0,0.0
IMPO19026,0,0.0
IMPO19028,0,0.0
IMPO19030,1,0.25
IMPO19031,1,0.05555555555555555
IMPO19032,0,0.0
IMPO19034,1,1.0
IMPO19035,0,0.0
IMPO19037,1,0.3333333333333333
IMPO19038,2,0.5
IMPO19039,1,0.3333333333333333
IMPO19040,1,0.05555555555555555
IMPO19041,1,0.5
IMPO19043,1,0.5
IMPO19045,0,0.0
IMPO19048,0,0.0
IMPO19049,0,0.0
IMPO19050,1,1.0
IMPO19052,3,0.75
IMPO19054,1,0.3333333333333333
IMPO19056,1,0.3333333333333333
IMPO19057,0,0.0
IMPO19058,1,1.0
IMPO19059,0,0.0
IMPO19063,1,0.3333333333333333
IMPO19067,0,0.0
IMPO19070,1,0.3333333333333333
IMPO19072,1,1.0
IMPO19073,0,0.0
IMPO19074,2,0.4
IMPO19078,0,0.0
IMPO19079,1,0.3333333333333333
IMPO19080,2,0.005681818181818182
IMPO19081,0,0.0
IMPO19082,1,0.5
IMPO19083,0,0.0
IMPO19084,1,1.0
IMPO19085,1,0.1111111111111111
IMPO19086,0,0.0
IMPO19089,1,0.25
IMPO19090,0,0.0
IMPO19092,1,0.14285714285714285
IMPO19093,0,0.0
IMPO19094,0,0.0
IMPO19096,0,0.0
IMPO19097,0,0.0
IMPO19098,1,0.3333333333333333
IMPO19099,1,1.0
IMPO19102,1,0.5
IMPO19103,1,0.5
IMPO19105,0,0.0
IMPO19106,1,0.5
IMPO19109,1,0.1111111111111111
IMPO19111,2,0.4
IMPO19112,1,0.25
IMPO19113,1,0.3333333333333333
IMPO19114,0,0.0
IMPO19118,0,0.0
IMPO19120,3,0.75
IMPO19121,0,0.0
IMPO19122,1,0.5
IMPO19123,0,0.0
IMPO19124,1,0.5
IMPO19127,0,0.0
IMPO19128,1,0.16666666666666666
IMPO19129,2,0.6666666666666666
IMPO19130,0,0.0
IMPO19131,1,0.5
IMPO19132,5,0.02617801047120419
IMPO19134,0,0.0
IMPO19135,0,0.0
IMPO19136,0,0.0
IMPO19137,1,0.14285714285714285
IMPO19138,1,0.25
IMPO19139,0,0.0
IMPO19140,1,0.3333333333333333
IMPO19142,1,0.3333333333333333
IMPO19143,1,1.0
IMPO19144,1,0.14285714285714285
IMPO19147,0,0.0
IMPO19148,4,0.26666666666666666
IMPO19149,0,0.0
IMPO19150,1,0.2
IMPO19152,1,1.0
IMPO19156,1,1.0
IMPO19158,1,1.0
IMPO19159,2,0.005305039787798408
IMPO19161,0,0.0
IMPO19164,1,1.0
IMPO19166,0,0.0
IMPO19167,0,0.0
IMPO19168,1,0.2
IMPO19172,0,0.0
IMPO19173,0,0.0
IMPO19175,0,0.0
IMPO19177,0,0.0
IMPO19178,1,0.5
IMPO19180,2,1.0
IMPO19181,1,1.0
IMPO19182,4,0.011940298507462687
IMPO19183,1,1.0
IMPO19185,0,0.0
IMPO19188,0,0.0
IMPO19189,1,0.16666666666666666
IMPO19190,1,1.0
IMPO19191,1,0.5
IMPO19193,1,0.5
IMPO19195,0,0.0
IMPO19199,2,1.0
IMPO19201,1,0.5
IMPO19206,2,0.3333333333333333
IMPO19208,0,0.0
IMPO19209,1,0.5
IMPO19210,1,0.5
IMPO19211,1,0.16666666666666666
IMPO19212,2,0.6666666666666666
IMPO19213,0,0.0
IMPO19215,1,1.0
IMPO19217,2,1.0
IMPO19218,1,0.5
IMPO19219,1,0.5
IMPO19220,0,0.0
IMPO19221,1,1.0
IMPO19222,0,0.0
IMPO19223,0,0.0
IMPO19224,0,0.0
IMPO19226,2,0.4
