,IMPORTER.TIN&&TARIFF.CODE,IMPORTER.TIN&&TARIFF.CODE_illicit_Qsum,IMPORTER.TIN&&TARIFF.CODE_illicit_Qrate
61333,IMP886049&&3904100000,0,0
61334,IMP358094&&3925200000,0,0
61335,IMP197760&&8481100000,0,0
61336,IMP765787&&4818400049,0,0
61337,IMP412716&&8703231221,0,0
61338,IMP818694&&8703242900,0,0
61339,IMP665827&&7604100000,0,0
61340,IMP871286&&5007200000,0,0
61341,IMP825153&&3811900000,0,0
61342,IMPO18364&&8544300090,0,0
61343,IMPO14960&&5210110001,0,0
61344,IMPO12244&&4415202001,0,0
61345,IMPO19773&&8479908000,0,0
61346,IMPO13097&&4906000000,0,0
61347,IMPO18490&&9607110000,0,0
61348,IMPO18490&&9027801702,0,0
61349,IMPO13545&&5209420000,0,0
61350,IMPO15783&&8512200093,0,0
61351,IMPO10423&&4205009099,0,0
61352,IMPO12411&&8448320000,0,0
61353,IMPO17338&&8408902790,0,0
61354,IMPO15666&&8536508096,0,0
61355,IMPO13507&&8538901100,0,0
61356,IMPO19786&&8452300000,0,0
61357,IMPO11326&&8452300000,0,0
61358,IMPO10920&&8425420090,0,0
61359,IMPO16658&&8536301000,0,0
61360,IMPO18139&&8538909909,0,0
61361,IMPO18521&&7326191009,0,0
61362,IMPO18475&&4415202001,0,0
61363,IMPO12183&&4415202001,0,0
61364,IMPO17185&&307609000,0,0
61365,IMPO13495&&4016995709,0,0
61366,IMPO12824&&8413910009,0,0
61367,IMPO10965&&9026900000,0,0
61368,IMPO12066&&4805250000,0,0
61369,IMPO16067&&3811290000,0,0
61370,IMPO14730&&4415202001,0,0
61371,IMPO15090&&7318153050,0,0
61372,IMPO14850&&6107210001,0,0
61373,IMPO19994&&6403999800,0,0
61374,IMPO13575&&6110119009,0,0
61375,IMPO15943&&8203200004,0,0
61376,IMPO15466&&8208400009,0,0
61377,IMPO13872&&5208390000,0,0
61378,IMPO15821&&8443999040,0,0
61379,IMPO15506&&5007201110,0,0
61380,IMPO10267&&7318220000,0,0
61381,IMPO16873&&8716400009,0,0
61382,IMPO10885&&8544429020,0,0
61383,IMPO17088&&8708309103,0,0
61384,IMPO16787&&3401110093,0,0
61385,IMP902662&&1001900000,0,0
61386,IMP941811&&8422200000,0,0
61387,IMP960315&&8704322000,0,0
61388,IMP466776&&8502110019,0,0
61389,IMP360066&&8702101319,0,0
61390,IMP783278&&7007110000,0,0
61391,IMP759377&&2204100000,0,0
61392,IMP699617&&3004900000,0,0
61393,IMP408672&&8703321220,0,0
61394,IMP360219&&8512400000,0,0
61395,IMP235251&&2002902000,0,0
61396,IMP261231&&8703331226,0,0
61397,IMP243173&&5007200000,0,0
61398,IMP412489&&8703232926,0,0
61399,IMP829854&&7606129000,0,0
61400,IMP588165&&8474390000,0,0
61401,IMP156950&&8438800000,0,0
61402,IMP773239&&8703331124,0,0
61403,IMP809433&&5007200000,0,0
61404,IMP439370&&3808920000,0,0
61405,IMP862832&&5007200000,0,0
61406,IMP442440&&8703331124,0,0
61407,IMP410693&&8704212025,0,0
61408,IMP664230&&8703231221,0,0
61409,IMP808102&&3004900000,0,0
61410,IMP853002&&8702902099,0,0
61411,IMP775888&&8473300000,0,0
61412,IMP245140&&8703222900,0,0
61413,IMP602000&&8517180000,0,0
61414,IMP460892&&8703232926,0,0
61415,IMP239127&&8703232926,0,0
61416,IMP361374&&3901900000,0,0
61417,IMP837224&&8704212025,0,0
61418,IMP868325&&3820000000,0,0
61419,IMP216802&&8703331928,0,0
61420,IMP484847&&8516400000,0,0
61421,IMP512831&&8703331124,0,0
61422,IMP179534&&8504400000,0,0
61423,IMP419748&&8703321922,0,0
61424,IMP361374&&4804190000,0,0
61425,IMP222671&&8703332900,0,0
61426,IMP732447&&8703900000,0,0
61427,IMP555305&&8702902099,0,0
61428,IMP889654&&9018120000,0,0
61429,IMP174495&&7304190000,0,0
61430,IMP106237&&4011200000,0,0
61431,IMP681369&&8703242900,0,0
61432,IMP725858&&8438500000,0,0
61433,IMP993218&&3004900000,0,0
61434,IMP386453&&7607190019,0,0
61435,IMP460154&&8703232926,0,0
61436,IMP207194&&8716200000,0,0
61437,IMP396995&&8473500000,0,0
61438,IMP458839&&3909400000,0,0
61439,IMP829369&&7308100000,0,0
61440,IMP672602&&8443170000,0,0
61441,IMP152761&&8704312000,0,0
61442,IMP446321&&7607190011,0,0
61443,IMP434478&&3812300000,0,0
61444,IMP120631&&2103909091,0,0
61445,IMPO19578&&4016995709,0,0
61446,IMPO16601&&7016100000,0,0
61447,IMPO12357&&8471705000,0,0
61448,IMPO18433&&5208310000,0,0
61449,IMPO15859&&3820000000,0,0
61450,IMPO15487&&4821109000,0,0
61451,IMPO14363&&7306290000,0,0
61452,IMPO11671&&4910000099,0,0
61453,IMPO11651&&8704219950,0,0
61454,IMPO15645&&3919900000,0,0
61455,IMPO16312&&8533210000,0,0
61456,IMPO17815&&6303120000,0,0
61457,IMPO14750&&8703319090,0,0
61458,IMPO19569&&9615110000,0,0
61459,IMPO15459&&4203400000,0,0
61460,IMPO15345&&7321120001,0,0
61461,IMPO13690&&3911100000,0,0
61462,IMPO15064&&3919101900,0,0
61463,IMPO11732&&5211420000,0,0
61464,IMPO12469&&8703239092,0,0
61465,IMPO14750&&8704219941,0,0
61466,IMPO15859&&8547200000,0,0
61467,IMPO13696&&6403999800,0,0
61468,IMPO16467&&3304990003,0,0
61469,IMPO15135&&6203339001,0,0
61470,IMPO16249&&4811419090,0,0
61471,IMPO12356&&7318158150,0,0
61472,IMPO18788&&3926909799,0,0
61473,IMPO10150&&5806400003,0,0
61474,IMPO19590&&8421990020,0,0
61475,IMPO12535&&3926200090,0,0
61476,IMPO12242&&8716393000,0,0
61477,IMPO11247&&8536508096,0,0
61478,IMPO12333&&8517709019,0,0
61479,IMPO16196&&9021909008,0,0
61480,IMPO19774&&7616999099,0,0
61481,IMPO10186&&3905300000,0,0
61482,IMPO14853&&8442502099,0,0
61483,IMPO11760&&8414592090,0,0
61484,IMPO16184&&8481804000,0,0
61485,IMPO17623&&3812308000,0,0
61486,IMPO10723&&6217100002,0,0
61487,IMPO15420&&3406000001,0,0
61488,IMPO10097&&5804109000,0,0
61489,IMPO15053&&3906909099,0,0
61490,IMPO18422&&5603119010,0,0
61491,IMPO19655&&3003900019,0,0
61492,IMPO18670&&7318155150,0,0
61493,IMPO18502&&5804300000,0,0
61494,IMPO17133&&6406101009,0,0
61495,IMPO15038&&3926909799,0,0
61496,IMPO18393&&4202911090,0,0
61497,IMPO10881&&8501109900,0,0
61498,IMPO19366&&8518220001,0,0
61499,IMPO18031&&3926909779,0,0
61500,IMPO17599&&2205101001,0,0
61501,IMPO19732&&8534009000,0,0
61502,IMP391135&&3004500000,0,0
61503,IMP212189&&3004100000,0,0
61504,IMP643203&&8427200000,0,0
61505,IMP456428&&5511300000,0,0
61506,IMP222053&&8703222900,0,0
61507,IMP648653&&8703331124,0,0
61508,IMP938680&&8716100000,0,0
61509,IMP987414&&8430490000,0,0
61510,IMP502780&&8428100000,0,0
61511,IMP226920&&8714190000,0,0
61512,IMP745344&&2208600000,0,0
61513,IMP434684&&8703332100,0,0
61514,IMP817341&&303780000,0,0
61515,IMP963491&&3925900000,0,0
61516,IMP804930&&8465990000,0,0
61517,IMP657482&&2918150000,0,0
61518,IMP480699&&8708940000,0,0
61519,IMP461374&&8431200000,0,0
61520,IMP394006&&8502110011,0,0
61521,IMP179534&&8704232000,0,0
61522,IMP123397&&3912390000,0,0
61523,IMP261432&&8703900000,0,0
61524,IMP672792&&2202900091,0,0
61525,IMP124597&&7603200000,0,0
61526,IMP572201&&8473300000,0,0
61527,IMP598925&&5801900000,0,0
61528,IMP735824&&3901300000,0,0
61529,IMP229114&&8703241128,0,0
61530,IMP920460&&8544600000,0,0
61531,IMP276514&&8521900000,0,0
61532,IMP509342&&8703321922,0,0
61533,IMP909394&&7010902122,0,0
61534,IMP546819&&2903490000,0,0
61535,IMP375124&&3004900000,0,0
61536,IMP592425&&8703222900,0,0
61537,IMP546339&&2204210000,0,0
61538,IMP331742&&3808911092,0,0
61539,IMP693403&&8703241932,0,0
61540,IMP601203&&4813900000,0,0
61541,IMP846844&&8703241238,0,0
61542,IMP992026&&9603210000,0,0
61543,IMP146414&&4418600000,0,0
61544,IMP565314&&6802930000,0,0
61545,IMP637070&&4802570000,0,0
61546,IMP434367&&2915320000,0,0
61547,IMP900740&&9500000000,0,0
61548,IMP231500&&8443190000,0,0
61549,IMP965305&&9026800000,0,0
61550,IMP150295&&8703232124,0,0
61551,IMP828971&&3925900000,0,0
61552,IMP236573&&8703221917,0,0
61553,IMP601361&&1105200000,0,0
61554,IMP147114&&2836200000,0,0
61555,IMP872565&&6907900000,0,0
61556,IMP662011&&3824909000,0,0
61557,IMP183408&&3923500000,0,0
61558,IMP942982&&8509400000,0,0
61559,IMP240120&&7219310000,0,0
61560,IMP440223&&8537100000,0,0
61561,IMP302697&&5204200000,0,0
61562,IMP308696&&8703331226,0,0
61563,IMP265496&&3405100000,0,0
61564,IMP967352&&3920200021,0,0
61565,IMPO19246&&8544499300,0,0
61566,IMPO15038&&1702305090,0,0
61567,IMPO11458&&8473299000,0,0
61568,IMPO19420&&7320909000,0,0
61569,IMPO16672&&1806310000,0,0
61570,IMPO12258&&8409990009,0,0
61571,IMPO10639&&4418208000,0,0
61572,IMPO19127&&4009110011,0,0
61573,IMPO11627&&8484900090,0,0
61574,IMPO14243&&8531109500,0,0
61575,IMPO17356&&3923100000,0,0
61576,IMPO16235&&8541100000,0,0
61577,IMPO12183&&8536901020,0,0
61578,IMPO12643&&8538909902,0,0
61579,IMPO15880&&6406909099,0,0
61580,IMPO12265&&6305200000,0,0
61581,IMPO12200&&9506210000,0,0
61582,IMPO19080&&5807101010,0,0
61583,IMPO15684&&8708939009,0,0
61584,IMPO16233&&8302600000,0,0
61585,IMPO17558&&8511900002,0,0
61586,IMPO13095&&8421230000,0,0
61587,IMPO18450&&4821109000,0,0
61588,IMPO12435&&4821109000,0,0
61589,IMPO18433&&8479908000,0,0
61590,IMPO15955&&8703229030,0,0
61591,IMPO13181&&7320909000,0,0
61592,IMPO16769&&7419999011,0,0
61593,IMPO11193&&6204623909,0,0
61594,IMPO14200&&8443999040,0,0
61595,IMPO11150&&4202199000,0,0
61596,IMPO12920&&4016999110,0,0
61597,IMPO19747&&6406909099,0,0
61598,IMPO17368&&8708999799,0,0
61599,IMPO13181&&3917290000,0,0
61600,IMPO17291&&6910900001,0,0
61601,IMPO10541&&8716800009,0,0
61602,IMPO17088&&6004100000,0,0
61603,IMPO16982&&2403999005,0,0
61604,IMPO10228&&4415202001,0,0
61605,IMPO11170&&8547200000,0,0
61606,IMPO15253&&8704219941,0,0
61607,IMPO10097&&5209320000,0,0
61608,IMPO10676&&8421392000,0,0
61609,IMPO14530&&2918120000,0,0
61610,IMPO12551&&8481209000,0,0
61611,IMPO19182&&3405200000,0,0
61612,IMPO13355&&8703229050,0,0
61613,IMPO14086&&3004900019,0,0
61614,IMPO16658&&8708309103,0,0
61615,IMPO16067&&3923299080,0,0
61616,IMPO11098&&904220001,0,0
61617,IMPO15615&&9031908500,0,0
61618,IMPO13145&&4013900004,0,0
61619,IMPO12183&&8473308000,0,0
61620,IMPO18653&&3926909799,0,0
61621,IMPO10652&&6506101000,0,0
61622,IMPO12612&&8544429011,0,0
61623,IMPO11469&&8544429011,0,0
61624,IMPO14655&&7018909000,0,0
61625,IMPO19590&&6303929000,0,0
61626,IMP841357&&8703231221,0,0
61627,IMP204526&&7607200021,0,0
61628,IMP376764&&8419890000,0,0
61629,IMP533210&&8448590000,0,0
61630,IMP664230&&6117800000,0,0
61631,IMP430326&&8507300000,0,0
61632,IMP594686&&8418300031,0,0
61633,IMP792271&&3912390000,0,0
61634,IMP289855&&5801900000,0,0
61635,IMP430936&&9710000000,0,0
61636,IMP194834&&2903490000,0,0
61637,IMP972078&&8473300000,0,0
61638,IMP271968&&8711201000,0,0
61639,IMP776989&&4901999000,0,0
61640,IMP816813&&7323100000,0,0
61641,IMP296694&&6802930000,0,0
61642,IMP872822&&8704321118,0,0
61643,IMP709641&&8704211122,0,0
61644,IMP393792&&2506100000,0,0
61645,IMP865216&&8703241128,0,0
61646,IMP120213&&8702101319,0,0
61647,IMP381640&&3402900000,0,0
61648,IMP251841&&8455900000,0,0
61649,IMP699444&&8702101319,0,0
61650,IMP679326&&7307990000,0,0
61651,IMP922344&&8703331226,0,0
61652,IMP439441&&7323100000,0,0
61653,IMP776699&&8703321922,0,0
61654,IMP783930&&8504340039,0,0
61655,IMP667381&&8703332100,0,0
61656,IMP395494&&3904210000,0,0
61657,IMP408287&&8703242100,0,0
61658,IMP926450&&3005900000,0,0
61659,IMP138935&&8702101319,0,0
61660,IMP411963&&2903110000,0,0
61661,IMP240527&&303790000,0,0
61662,IMP763548&&3004500000,0,0
61663,IMP220003&&2834100000,0,0
61664,IMP516057&&3919100000,0,0
61665,IMP900492&&4011200000,0,0
61666,IMP698874&&8207400000,0,0
61667,IMP297084&&8421210023,0,0
61668,IMP142186&&8704322000,0,0
61669,IMP569443&&5509690000,0,0
61670,IMP346150&&8479890000,0,0
61671,IMP534560&&8703900000,0,0
61672,IMP823491&&5007200000,0,0
61673,IMP871673&&2401200000,0,0
61674,IMPO14506&&1005900000,0,0
61675,IMPO15535&&7326909811,0,0
61676,IMPO15905&&2507002010,0,0
61677,IMPO12212&&8479899799,0,0
61678,IMPO15417&&4901100009,0,0
61679,IMPO17030&&8487909009,0,0
61680,IMPO16894&&9026900000,0,0
61681,IMPO12359&&8484900090,0,0
61682,IMPO12357&&8207509000,0,0
61683,IMPO18932&&8302490009,0,0
61684,IMPO19697&&9025118090,0,0
61685,IMPO17711&&7326909889,0,0
61686,IMPO17462&&8708999799,0,0
61687,IMPO18400&&8703231961,0,0
61688,IMPO12750&&3304990003,0,0
61689,IMPO12278&&8535400010,0,0
61690,IMPO18764&&5806329021,0,0
61691,IMPO18895&&8481309909,0,0
61692,IMPO13783&&8512309009,0,0
61693,IMPO11454&&8421310000,0,0
61694,IMPO10410&&8523809910,0,0
61695,IMPO17538&&9606100010,0,0
61696,IMPO13467&&6006240000,0,0
61697,IMPO11764&&9029900000,0,0
61698,IMPO16694&&8708939009,0,0
61699,IMPO18932&&9102910000,0,0
61700,IMPO19844&&4820109000,0,0
61701,IMPO11934&&5401101200,0,0
61702,IMPO11299&&4015190009,0,0
61703,IMPO13165&&8207909900,0,0
61704,IMPO19408&&8507903000,0,0
61705,IMPO17768&&8481806390,0,0
61706,IMPO10511&&2710122111,0,0
61707,IMPO15597&&7009100001,0,0
61708,IMPO16718&&9005900090,0,0
61709,IMPO11836&&2208904806,0,0
61710,IMPO14751&&8431498000,0,0
61711,IMPO18747&&8708309109,0,0
61712,IMPO17623&&6903909009,0,0
61713,IMPO18400&&8544429019,0,0
61714,IMPO16428&&4008290000,0,0
61715,IMPO17394&&8536908599,0,0
61716,IMPO13933&&6204391909,0,0
61717,IMPO14007&&7404001000,0,0
61718,IMPO17483&&3920610000,0,0
61719,IMPO19520&&8425420090,0,0
61720,IMPO18703&&4016930000,0,0
61721,IMPO11538&&3923299080,0,0
61722,IMPO13547&&4421909100,0,0
61723,IMPO14627&&9606220000,0,0
61724,IMPO15856&&8517120010,0,0
61725,IMPO19306&&3923401000,0,0
61726,IMP531195&&3901200000,0,0
61727,IMP693021&&8703231119,0,0
61728,IMP412417&&9500000000,0,0
61729,IMP895878&&3006100000,0,0
61730,IMP801996&&8513100000,0,0
61731,IMP142564&&8702902099,0,0
61732,IMP300514&&8423100000,0,0
61733,IMP699903&&8703231221,0,0
61734,IMP656135&&5901900000,0,0
61735,IMP707179&&8703321922,0,0
61736,IMP697975&&9032890000,0,0
61737,IMP446843&&4805190000,0,0
61738,IMP233628&&6601990000,0,0
61739,IMP450969&&8803900000,0,0
61740,IMP776758&&8703900000,0,0
61741,IMP853002&&8712000019,0,0
61742,IMP294853&&4009110000,0,0
61743,IMP917536&&1905310000,0,0
61744,IMP151873&&7308909000,0,0
61745,IMP829675&&8703242200,0,0
61746,IMP420449&&8704322000,0,0
61747,IMP124597&&402211000,0,0
61748,IMP842097&&3912200000,0,0
61749,IMP207821&&2915900000,0,0
61750,IMP932066&&8703232124,0,0
61751,IMP111528&&5603120000,0,0
61752,IMP600178&&7307290021,0,0
61753,IMP725570&&8708990000,0,0
61754,IMP628622&&8711201000,0,0
61755,IMP606875&&5007200000,0,0
61756,IMP995597&&8703231221,0,0
61757,IMP208765&&4802550059,0,0
61758,IMP832717&&8424100000,0,0
61759,IMP165827&&4412390000,0,0
61760,IMP418698&&8704231924,0,0
61761,IMP952721&&8539100000,0,0
61762,IMP289420&&8486300000,0,0
61763,IMP434478&&8702101319,0,0
61764,IMP715022&&305590054,0,0
61765,IMP366360&&8479900000,0,0
61766,IMP835348&&8711201000,0,0
61767,IMP753327&&8713100000,0,0
61768,IMPO12754&&6202121009,0,0
61769,IMPO11439&&3401300000,0,0
61770,IMPO11437&&8204120000,0,0
61771,IMPO18928&&3809910000,0,0
61772,IMPO12325&&6403999600,0,0
61773,IMPO11118&&3920491000,0,0
61774,IMPO15016&&7307929000,0,0
61775,IMPO12601&&8716400009,0,0
61776,IMPO13095&&7218100000,0,0
61777,IMPO19350&&2836500000,0,0
61778,IMPO12319&&9004109190,0,0
61779,IMPO15914&&4821901000,0,0
61780,IMPO11629&&8421990020,0,0
61781,IMPO13633&&8481309100,0,0
61782,IMPO10903&&8409990009,0,0
61783,IMPO11547&&2810009009,0,0
61784,IMPO16872&&4202129109,0,0
61785,IMPO17546&&4415202001,0,0
61786,IMPO16025&&6117900009,0,0
61787,IMPO18480&&7320208191,0,0
61788,IMPO16138&&9403903009,0,0
61789,IMPO19910&&5513310000,0,0
61790,IMPO13823&&8544300090,0,0
61791,IMPO17685&&8518109500,0,0
61792,IMPO17235&&8421990090,0,0
61793,IMPO14917&&5209320000,0,0
61794,IMPO14938&&6203429001,0,0
61795,IMPO10625&&8203200004,0,0
61796,IMPO12905&&8414900005,0,0
61797,IMPO11503&&8409990009,0,0
61798,IMPO19981&&8467190009,0,0
61799,IMPO16330&&2710199928,0,0
61800,IMPO16599&&8466940000,0,0
61801,IMPO19150&&8511800002,0,0
61802,IMPO15859&&6306190019,0,0
61803,IMPO16073&&8474200093,0,0
61804,IMPO13456&&6217900009,0,0
61805,IMPO18720&&5205110001,0,0
61806,IMPO16222&&5806200000,0,0
61807,IMPO15478&&8207301000,0,0
61808,IMPO12429&&6406909099,0,0
61809,IMPO18906&&3902100000,0,0
61810,IMPO15474&&7017200000,0,0
61811,IMPO12200&&8307900002,0,0
61812,IMPO14306&&8307900009,0,0
61813,IMPO12503&&5804299000,0,0
61814,IMPO18681&&3917400000,0,0
61815,IMPO10210&&6109100001,0,0
61816,IMPO17452&&8408209909,0,0
61817,IMPO10100&&7017900000,0,0
61818,IMPO16042&&4707100000,0,0
61819,IMPO18644&&8443999040,0,0
61820,IMPO18756&&6006900090,0,0
61821,IMPO11249&&7304293000,0,0
61822,IMPO10309&&7017900000,0,0
61823,IMPO14778&&9026900000,0,0
61824,IMPO11927&&9804000000,0,0
61825,IMPO10316&&3204120000,0,0
61826,IMPO10976&&8481809998,0,0
61827,IMP106237&&4802570000,0,0
61828,IMP712264&&6907100000,0,0
61829,IMP864528&&8703900000,0,0
61830,IMP446321&&8703331928,0,0
61831,IMP576016&&3920200029,0,0
61832,IMP753459&&8703321922,0,0
61833,IMP608562&&8704322000,0,0
61834,IMP115712&&8483100000,0,0
61835,IMP377418&&7009920000,0,0
61836,IMP317454&&9506110000,0,0
61837,IMP965027&&8702902099,0,0
61838,IMP969597&&8702101319,0,0
61839,IMP922344&&8703210011,0,0
61840,IMP505417&&8484200000,0,0
61841,IMP311872&&8428100000,0,0
61842,IMP702979&&8455300000,0,0
61843,IMP124597&&8703332200,0,0
61844,IMP881541&&8702101319,0,0
61845,IMP869233&&3300000000,0,0
61846,IMP514650&&8408200000,0,0
61847,IMP939638&&8443170000,0,0
61848,IMP114857&&804100000,0,0
61849,IMP236983&&2904100000,0,0
61850,IMP988543&&9505100000,0,0
61851,IMP745634&&8703231221,0,0
61852,IMP129307&&8501400000,0,0
61853,IMP506330&&8415900091,0,0
61854,IMP337218&&5511300000,0,0
61855,IMP252897&&3209102000,0,0
61856,IMP166339&&8507300000,0,0
61857,IMP766474&&8703331928,0,0
61858,IMP599492&&8512200000,0,0
61859,IMP712264&&5801900000,0,0
61860,IMP240223&&8703231221,0,0
61861,IMP537622&&4901100000,0,0
61862,IMP306939&&5204200000,0,0
61863,IMP964116&&6802910000,0,0
61864,IMP823491&&8703332100,0,0
61865,IMP882541&&8703241128,0,0
61866,IMP424247&&8543700000,0,0
61867,IMP846617&&7606119000,0,0
61868,IMP745429&&8702902099,0,0
61869,IMP447380&&8705900000,0,0
61870,IMP235794&&8448490000,0,0
61871,IMP582922&&8517180000,0,0
61872,IMP894296&&808100000,0,0
61873,IMP286739&&8703210011,0,0
61874,IMPO17755&&3915908009,0,0
61875,IMPO15167&&9801000000,0,0
61876,IMPO12380&&3822000001,0,0
61877,IMPO12359&&4415209000,0,0
61878,IMPO13555&&8471705000,0,0
61879,IMPO12258&&8535900099,0,0
61880,IMPO18762&&5807109010,0,0
61881,IMPO10318&&8532300000,0,0
61882,IMPO16873&&8544300090,0,0
61883,IMPO12751&&8483308009,0,0
61884,IMPO16887&&8481809998,0,0
61885,IMPO13017&&8708509900,0,0
61886,IMPO15626&&6406909099,0,0
61887,IMPO17253&&8484900090,0,0
61888,IMPO10622&&5402330000,0,0
61889,IMPO15880&&4016995209,0,0
61890,IMPO16591&&3919108000,0,0
61891,IMPO10651&&8708299004,0,0
61892,IMPO18154&&8536908599,0,0
61893,IMPO18778&&8703319090,0,0
61894,IMPO12394&&8479908000,0,0
61895,IMPO11048&&7318169990,0,0
61896,IMPO14758&&7317006091,0,0
61897,IMPO19132&&7320901000,0,0
61898,IMPO17778&&5807101010,0,0
61899,IMPO19182&&3003900019,0,0
61900,IMPO15543&&8703329091,0,0
61901,IMPO12299&&8409990003,0,0
61902,IMPO10273&&8533210000,0,0
61903,IMPO17942&&2517410001,0,0
61904,IMPO12180&&9026900000,0,0
61905,IMPO13538&&8518299501,0,0
61906,IMPO13210&&8704219969,0,0
61907,IMPO14301&&3920102300,0,0
61908,IMPO11824&&2936210000,0,0
61909,IMPO18636&&8516710000,0,0
61910,IMPO12985&&8532250000,0,0
61911,IMPO18053&&8544429011,0,0
61912,IMPO16392&&5209420000,0,0
61913,IMPO17134&&5603149090,0,0
61914,IMPO19504&&8536501196,0,0
61915,IMPO18141&&6108390099,0,0
61916,IMPO19250&&7616999099,0,0
61917,IMPO14869&&8708405001,0,0
61918,IMPO12167&&4821901000,0,0
61919,IMPO12213&&3919108000,0,0
61920,IMPO10880&&6112399099,0,0
61921,IMPO18361&&5209390000,0,0
61922,IMPO19747&&6403999600,0,0
61923,IMPO11430&&3204190000,0,0
61924,IMPO18208&&8704219941,0,0
61925,IMPO14455&&2309909600,0,0
61926,IMPO18943&&9503002910,0,0
61927,IMPO12186&&4415209000,0,0
61928,IMPO17711&&8703229050,0,0
61929,IMPO18661&&5209420000,0,0
61930,IMPO19832&&8536908591,0,0
61931,IMPO19872&&5408340000,0,0
61932,IMPO18915&&5401101200,0,0
61933,IMPO12519&&8511400009,0,0
61934,IMPO12616&&8708923500,0,0
61935,IMPO17115&&8409990009,0,0
61936,IMPO10482&&8203400000,0,0
61937,IMPO16085&&5806200000,0,0
61938,IMP444074&&6403400041,0,0
61939,IMP224493&&303790000,0,0
61940,IMP178635&&8513100000,0,0
61941,IMP530185&&8703242100,0,0
61942,IMP751748&&8703321218,0,0
61943,IMP606300&&2301100000,0,0
61944,IMP253933&&4008119000,0,0
61945,IMP165827&&3921120000,0,0
61946,IMP995597&&8413919000,0,0
61947,IMP963267&&7320900000,0,0
61948,IMP667381&&8703232926,0,0
61949,IMP960205&&3907200000,0,0
61950,IMP215625&&8704322000,0,0
61951,IMP158441&&3916200000,0,0
61952,IMP901052&&3002100000,0,0
61953,IMP235251&&6207910000,0,0
61954,IMP166756&&808100000,0,0
61955,IMP791968&&5402480000,0,0
61956,IMP424793&&8703242100,0,0
61957,IMP634317&&8703210011,0,0
61958,IMP336033&&8703231221,0,0
61959,IMP123315&&8703222900,0,0
61960,IMP962817&&2828100000,0,0
61961,IMP557327&&9504100000,0,0
61962,IMP203905&&8452100000,0,0
61963,IMP554100&&8703331124,0,0
61964,IMP553254&&6001920000,0,0
61965,IMP678037&&8703332900,0,0
61966,IMP648653&&3206110000,0,0
61967,IMP187733&&8703232232,0,0
61968,IMP569443&&4811590059,0,0
61969,IMP862832&&8704311114,0,0
61970,IMP955120&&5801900000,0,0
61971,IMP669243&&8702101319,0,0
61972,IMP959047&&8511900000,0,0
61973,IMP358094&&8467110000,0,0
61974,IMP152501&&2208300000,0,0
61975,IMP911122&&8703231119,0,0
61976,IMP693403&&303790000,0,0
61977,IMP302697&&8703331928,0,0
61978,IMP697425&&5007200000,0,0
61979,IMP508362&&3901900000,0,0
61980,IMP785027&&8703332900,0,0
61981,IMP939638&&8703210011,0,0
61982,IMP844837&&8428390000,0,0
