,OFFICE&&ORIGIN.CODE,OFFICE&&ORIGIN.CODE_illicit_Qsum,OFFICE&&ORIGIN.CODE_illicit_Qrate
5811,OFFICE45&&CNTRY891,0,0
5812,OFFICE136&&CNTRY125,0,3
5813,OFFICE162&&CNTRY709,0,3
5814,OFFICE167&&CNTRY480,0,0
5815,OFFICE81&&CNTRY153,0,0
5816,OFFICE35&&CNTRY873,0,0
5817,OFFICE52&&CNTRY234,0,0
5818,OFFICE167&&CNTRY674,0,3
5819,OFFICE233&&CNTRY113,0,0
5820,OFFICE246&&CNTRY351,0,3
5821,OFFICE288&&CNTRY930,0,0
5822,OFFICE162&&CNTRY884,0,3
5823,OFFICE78&&CNTRY652,0,3
5824,OFFICE66&&CNTRY321,0,3
5825,OFFICE246&&CNTRY389,0,3
5826,OFFICE287&&CNTRY264,0,3
5827,OFFICE178&&CNTRY915,0,3
5828,OFFICE152&&CNTRY138,0,0
5829,OFFICE34&&CNTRY429,0,3
5830,OFFICE197&&CNTRY689,0,3
5831,OFFICE288&&CNTRY759,0,3
5832,OFFICE162&&CNTRY321,0,0
5833,OFFICE162&&CNTRY209,0,3
5834,OFFICE109&&CNTRY709,0,3
5835,OFFICE243&&CNTRY264,0,3
5836,OFFICE117&&CNTRY930,0,3
5837,OFFICE180&&CNTRY234,0,3
5838,OFFICE136&&CNTRY959,0,3
5839,OFFICE136&&CNTRY379,0,3
5840,OFFICE214&&CNTRY962,0,3
5841,OFFICE100&&CNTRY252,0,0
5842,OFFICE220&&CNTRY576,0,3
5843,OFFICE233&&CNTRY276,0,0
5844,OFFICE211&&CNTRY234,0,3
5845,OFFICE288&&CNTRY171,0,3
5846,OFFICE140&&CNTRY445,0,0
5847,OFFICE178&&CNTRY920,0,3
5848,OFFICE117&&CNTRY830,0,0
5849,OFFICE105&&CNTRY874,0,3
5850,OFFICE246&&CNTRY438,0,3
5851,OFFICE174&&CNTRY654,0,0
5852,OFFICE35&&CNTRY984,0,0
5853,OFFICE287&&CNTRY618,0,3
5854,OFFICE287&&CNTRY674,0,3
5855,OFFICE41&&CNTRY995,0,3
5856,OFFICE289&&CNTRY317,0,0
5857,OFFICE279&&CNTRY866,0,3
5858,OFFICE243&&CNTRY795,0,0
5859,OFFICE297&&CNTRY376,0,3
5860,OFFICE210&&CNTRY113,0,0
5861,OFFICE287&&CNTRY379,0,0
5862,OFFICE187&&CNTRY409,0,3
5863,OFFICE223&&CNTRY748,0,0
5864,OFFICE214&&CNTRY527,0,0
5865,OFFICE180&&CNTRY653,0,3
5866,OFFICE233&&CNTRY689,0,3
5867,OFFICE204&&CNTRY980,0,3
5868,OFFICE96&&CNTRY184,0,3
5869,OFFICE88&&CNTRY988,0,0
5870,OFFICE16&&CNTRY393,0,3
5871,OFFICE24&&CNTRY748,0,3
5872,OFFICE289&&CNTRY771,0,3
5873,OFFICE252&&CNTRY654,0,3
5874,OFFICE222&&CNTRY480,0,3
5875,OFFICE288&&CNTRY884,0,3
5876,OFFICE16&&CNTRY745,0,3
5877,OFFICE16&&CNTRY546,0,3
5878,OFFICE220&&CNTRY184,0,0
5879,OFFICE298&&CNTRY795,0,3
5880,OFFICE214&&CNTRY234,0,0
5881,OFFICE113&&CNTRY393,0,0
5882,OFFICE210&&CNTRY184,0,0
5883,OFFICE34&&CNTRY770,0,0
5884,OFFICE16&&CNTRY915,0,3
5885,OFFICE243&&CNTRY915,0,0
5886,OFFICE214&&CNTRY756,0,3
5887,OFFICE113&&CNTRY277,0,3
5888,OFFICE299&&CNTRY819,0,3
5889,OFFICE126&&CNTRY389,0,0
5890,OFFICE78&&CNTRY873,0,0
5891,OFFICE136&&CNTRY874,0,3
5892,OFFICE167&&CNTRY415,0,3
5893,OFFICE223&&CNTRY863,0,0
5894,OFFICE162&&CNTRY480,0,3
5895,OFFICE24&&CNTRY546,0,3
5896,OFFICE167&&CNTRY644,0,3
5897,OFFICE117&&CNTRY234,0,3
5898,OFFICE178&&CNTRY379,0,0
5899,OFFICE288&&CNTRY276,0,0
5900,OFFICE243&&CNTRY555,0,0
5901,OFFICE162&&CNTRY770,0,3
5902,OFFICE105&&CNTRY407,0,0
5903,OFFICE252&&CNTRY625,0,3
5904,OFFICE178&&CNTRY216,0,0
5905,OFFICE101&&CNTRY959,0,0
5906,OFFICE96&&CNTRY785,0,0
5907,OFFICE78&&CNTRY830,0,3
5908,OFFICE52&&CNTRY764,0,3
5909,OFFICE233&&CNTRY930,0,3
5910,OFFICE123&&CNTRY263,0,0
5911,OFFICE287&&CNTRY429,0,3
5912,OFFICE252&&CNTRY317,0,3
5913,OFFICE78&&CNTRY701,0,3
5914,OFFICE76&&CNTRY745,0,3
5915,OFFICE24&&CNTRY930,0,3
5916,OFFICE136&&CNTRY555,0,0
5917,OFFICE127&&CNTRY456,0,0
5918,OFFICE186&&CNTRY236,0,3
5919,OFFICE101&&CNTRY618,0,3
5920,OFFICE94&&CNTRY756,0,0
5921,OFFICE35&&CNTRY278,0,0
5922,OFFICE299&&CNTRY527,0,0
5923,OFFICE243&&CNTRY234,0,3
5924,OFFICE233&&CNTRY756,0,3
5925,OFFICE34&&CNTRY709,0,0
5926,OFFICE66&&CNTRY873,0,0
5927,OFFICE140&&CNTRY843,0,3
5928,OFFICE246&&CNTRY930,0,3
5929,OFFICE180&&CNTRY866,0,0
5930,OFFICE117&&CNTRY321,0,3
5931,OFFICE180&&CNTRY528,0,3
5932,OFFICE78&&CNTRY891,0,3
5933,OFFICE16&&CNTRY448,0,0
5934,OFFICE94&&CNTRY976,0,3
5935,OFFICE211&&CNTRY576,0,0
5936,OFFICE298&&CNTRY644,0,0
5937,OFFICE297&&CNTRY644,0,0
5938,OFFICE78&&CNTRY153,0,3
5939,OFFICE40&&CNTRY919,0,0
5940,OFFICE96&&CNTRY891,0,3
5941,OFFICE81&&CNTRY409,0,0
5942,OFFICE87&&CNTRY576,0,3
5943,OFFICE122&&CNTRY863,0,3
5944,OFFICE222&&CNTRY316,0,0
5945,OFFICE113&&CNTRY863,0,3
5946,OFFICE96&&CNTRY393,0,3
5947,OFFICE84&&CNTRY491,0,3
5948,OFFICE167&&CNTRY139,0,0
5949,OFFICE122&&CNTRY216,0,3
5950,OFFICE222&&CNTRY456,0,3
5951,OFFICE113&&CNTRY748,0,3
5952,OFFICE234&&CNTRY351,0,0
5953,OFFICE122&&CNTRY770,0,3
5954,OFFICE298&&CNTRY654,0,3
5955,OFFICE111&&CNTRY171,0,0
5956,OFFICE289&&CNTRY409,0,0
5957,OFFICE87&&CNTRY622,0,0
5958,OFFICE289&&CNTRY351,0,0
5959,OFFICE105&&CNTRY884,0,0
5960,OFFICE211&&CNTRY480,0,3
5961,OFFICE87&&CNTRY349,0,3
5962,OFFICE243&&CNTRY153,0,0
5963,OFFICE122&&CNTRY748,0,3
5964,OFFICE222&&CNTRY252,0,0
5965,OFFICE299&&CNTRY627,0,3
5966,OFFICE88&&CNTRY785,0,0
5967,OFFICE66&&CNTRY756,0,0
5968,OFFICE52&&CNTRY415,0,3
5969,OFFICE211&&CNTRY709,0,3
5970,OFFICE279&&CNTRY351,0,0
5971,OFFICE174&&CNTRY456,0,3
5972,OFFICE41&&CNTRY576,0,0
5973,OFFICE299&&CNTRY962,0,3
5974,OFFICE180&&CNTRY920,0,3
5975,OFFICE220&&CNTRY140,0,3
5976,OFFICE279&&CNTRY843,0,0
5977,OFFICE111&&CNTRY830,0,0
5978,OFFICE299&&CNTRY390,0,0
5979,OFFICE289&&CNTRY335,0,0
5980,OFFICE122&&CNTRY438,0,3
5981,OFFICE45&&CNTRY917,0,0
5982,OFFICE123&&CNTRY528,0,3
5983,OFFICE220&&CNTRY689,0,0
5984,OFFICE246&&CNTRY748,0,3
5985,OFFICE243&&CNTRY393,0,3
5986,OFFICE223&&CNTRY576,0,3
5987,OFFICE223&&CNTRY277,0,0
5988,OFFICE34&&CNTRY771,0,0
5989,OFFICE222&&CNTRY389,0,0
5990,OFFICE233&&CNTRY215,0,3
5991,OFFICE113&&CNTRY407,0,0
5992,OFFICE234&&CNTRY166,0,3
5993,OFFICE113&&CNTRY625,0,3
5994,OFFICE105&&CNTRY216,0,3
5995,OFFICE237&&CNTRY276,0,3
5996,OFFICE117&&CNTRY216,0,0
5997,OFFICE52&&CNTRY349,0,0
5998,OFFICE237&&CNTRY438,0,3
5999,OFFICE123&&CNTRY962,0,3
6000,OFFICE105&&CNTRY687,0,0
6001,OFFICE246&&CNTRY284,0,0
6002,OFFICE196&&CNTRY528,0,0
6003,OFFICE78&&CNTRY939,0,3
6004,OFFICE87&&CNTRY150,0,0
6005,OFFICE243&&CNTRY995,0,3
6006,OFFICE123&&CNTRY576,0,0
6007,OFFICE288&&CNTRY317,0,0
6008,OFFICE292&&CNTRY859,0,0
6009,OFFICE299&&CNTRY765,0,0
6010,OFFICE132&&CNTRY656,0,3
6011,OFFICE220&&CNTRY407,0,3
6012,OFFICE174&&CNTRY748,0,3
6013,OFFICE168&&CNTRY995,0,3
6014,OFFICE287&&CNTRY764,0,0
6015,OFFICE243&&CNTRY881,0,0
6016,OFFICE66&&CNTRY528,0,0
6017,OFFICE223&&CNTRY830,0,0
6018,OFFICE288&&CNTRY795,0,3
6019,OFFICE101&&CNTRY555,0,3
6020,OFFICE174&&CNTRY785,0,0
6021,OFFICE289&&CNTRY674,0,0
6022,OFFICE101&&CNTRY920,0,3
6023,OFFICE113&&CNTRY562,0,0
6024,OFFICE287&&CNTRY830,0,3
6025,OFFICE34&&CNTRY328,0,3
6026,OFFICE101&&CNTRY317,0,0
6027,OFFICE152&&CNTRY209,0,0
6028,OFFICE298&&CNTRY674,0,0
6029,OFFICE174&&CNTRY215,0,3
6030,OFFICE122&&CNTRY687,0,0
6031,OFFICE299&&CNTRY409,0,3
6032,OFFICE136&&CNTRY644,0,3
6033,OFFICE167&&CNTRY171,0,0
6034,OFFICE196&&CNTRY674,0,3
6035,OFFICE94&&CNTRY276,0,0
6036,OFFICE288&&CNTRY215,0,3
6037,OFFICE105&&CNTRY166,0,0
6038,OFFICE288&&CNTRY284,0,0
6039,OFFICE185&&CNTRY209,0,0
6040,OFFICE122&&CNTRY322,0,0
6041,OFFICE210&&CNTRY656,0,3
6042,OFFICE152&&CNTRY528,0,0
6043,OFFICE136&&CNTRY576,0,3
6044,OFFICE223&&CNTRY351,0,0
6045,OFFICE140&&CNTRY276,0,0
6046,OFFICE174&&CNTRY236,0,0
6047,OFFICE66&&CNTRY765,0,3
6048,OFFICE94&&CNTRY659,0,3
6049,OFFICE18&&CNTRY311,0,3
6050,OFFICE132&&CNTRY480,0,3
6051,OFFICE223&&CNTRY764,0,3
6052,OFFICE223&&CNTRY252,0,0
6053,OFFICE187&&CNTRY429,0,0
6054,OFFICE222&&CNTRY415,0,0
6055,OFFICE132&&CNTRY215,0,3
6056,OFFICE233&&CNTRY351,0,0
6057,OFFICE233&&CNTRY576,0,0
6058,OFFICE136&&CNTRY653,0,3
6059,OFFICE100&&CNTRY654,0,0
6060,OFFICE296&&CNTRY917,0,3
6061,OFFICE87&&CNTRY555,0,3
6062,OFFICE84&&CNTRY975,0,0
6063,OFFICE204&&CNTRY770,0,3
6064,OFFICE178&&CNTRY866,0,0
6065,OFFICE111&&CNTRY837,0,0
6066,OFFICE246&&CNTRY364,0,3
6067,OFFICE78&&CNTRY379,0,3
6068,OFFICE66&&CNTRY125,0,0
6069,OFFICE41&&CNTRY407,0,0
6070,OFFICE100&&CNTRY379,0,3
6071,OFFICE84&&CNTRY278,0,0
6072,OFFICE18&&CNTRY140,0,0
6073,OFFICE141&&CNTRY113,0,3
6074,OFFICE185&&CNTRY276,0,3
6075,OFFICE117&&CNTRY701,0,0
6076,OFFICE252&&CNTRY713,0,0
6077,OFFICE168&&CNTRY125,0,3
6078,OFFICE18&&CNTRY771,0,0
6079,OFFICE132&&CNTRY689,0,3
6080,OFFICE132&&CNTRY930,0,0
6081,OFFICE210&&CNTRY456,0,3
6082,OFFICE297&&CNTRY866,0,3
6083,OFFICE34&&CNTRY764,0,0
6084,OFFICE18&&CNTRY939,0,3
6085,OFFICE94&&CNTRY263,0,0
6086,OFFICE292&&CNTRY351,0,3
6087,OFFICE297&&CNTRY701,0,3
6088,OFFICE111&&CNTRY558,0,0
6089,OFFICE41&&CNTRY554,0,3
6090,OFFICE78&&CNTRY615,0,3
6091,OFFICE289&&CNTRY680,0,0
6092,OFFICE178&&CNTRY674,0,3
6093,OFFICE233&&CNTRY674,0,0
6094,OFFICE187&&CNTRY770,0,3
6095,OFFICE16&&CNTRY389,0,3
6096,OFFICE78&&CNTRY819,0,0
6097,OFFICE109&&CNTRY874,0,3
6098,OFFICE167&&CNTRY527,0,3
6099,OFFICE84&&CNTRY764,0,0
6100,OFFICE111&&CNTRY429,0,3
6101,OFFICE100&&CNTRY528,0,3
6102,OFFICE123&&CNTRY351,0,0
6103,OFFICE41&&CNTRY874,0,3
6104,OFFICE105&&CNTRY215,0,3
6105,OFFICE117&&CNTRY959,0,3
6106,OFFICE123&&CNTRY830,0,3
6107,OFFICE96&&CNTRY863,0,0
6108,OFFICE84&&CNTRY709,0,0
6109,OFFICE211&&CNTRY277,0,3
6110,OFFICE204&&CNTRY263,0,3
6111,OFFICE134&&CNTRY748,0,0
6112,OFFICE117&&CNTRY438,0,3
6113,OFFICE117&&CNTRY644,0,0
6114,OFFICE123&&CNTRY709,0,0
6115,OFFICE140&&CNTRY863,0,3
6116,OFFICE167&&CNTRY153,0,0
6117,OFFICE196&&CNTRY713,0,0
6118,OFFICE204&&CNTRY795,0,0
6119,OFFICE111&&CNTRY415,0,0
6120,OFFICE196&&CNTRY837,0,0
6121,OFFICE132&&CNTRY756,0,0
6122,OFFICE252&&CNTRY528,0,0
6123,OFFICE222&&CNTRY139,0,0
6124,OFFICE233&&CNTRY389,0,3
6125,OFFICE66&&CNTRY930,0,3
6126,OFFICE35&&CNTRY311,0,3
6127,OFFICE117&&CNTRY980,0,3
6128,OFFICE246&&CNTRY454,0,3
6129,OFFICE197&&CNTRY140,0,0
6130,OFFICE52&&CNTRY785,0,3
6131,OFFICE167&&CNTRY874,0,0
6132,OFFICE297&&CNTRY863,0,3
6133,OFFICE298&&CNTRY379,0,0
6134,OFFICE220&&CNTRY415,0,3
6135,OFFICE288&&CNTRY843,0,0
6136,OFFICE109&&CNTRY264,0,0
6137,OFFICE252&&CNTRY995,0,0
6138,OFFICE252&&CNTRY184,0,3
6139,OFFICE141&&CNTRY390,0,0
6140,OFFICE178&&CNTRY113,0,0
6141,OFFICE111&&CNTRY770,0,0
6142,OFFICE287&&CNTRY171,0,3
6143,OFFICE223&&CNTRY138,0,0
6144,OFFICE220&&CNTRY976,0,3
6145,OFFICE81&&CNTRY139,0,0
6146,OFFICE96&&CNTRY278,0,3
6147,OFFICE52&&CNTRY654,0,0
6148,OFFICE196&&CNTRY445,0,3
6149,OFFICE141&&CNTRY644,0,0
6150,OFFICE222&&CNTRY863,0,3
6151,OFFICE222&&CNTRY785,0,3
6152,OFFICE197&&CNTRY166,0,3
6153,OFFICE96&&CNTRY188,0,3
6154,OFFICE23&&CNTRY234,0,0
6155,OFFICE223&&CNTRY625,0,3
6156,OFFICE132&&CNTRY920,0,3
6157,OFFICE252&&CNTRY980,0,0
6158,OFFICE222&&CNTRY153,0,3
6159,OFFICE123&&CNTRY234,0,3
6160,OFFICE126&&CNTRY656,0,0
6161,OFFICE211&&CNTRY351,0,3
6162,OFFICE16&&CNTRY659,0,3
6163,OFFICE45&&CNTRY263,0,3
6164,OFFICE140&&CNTRY846,0,0
6165,OFFICE141&&CNTRY554,0,0
6166,OFFICE211&&CNTRY765,0,3
6167,OFFICE178&&CNTRY351,0,3
6168,OFFICE180&&CNTRY216,0,0
6169,OFFICE18&&CNTRY215,0,0
6170,OFFICE180&&CNTRY445,0,0
6171,OFFICE222&&CNTRY625,0,3
6172,OFFICE204&&CNTRY618,0,0
6173,OFFICE140&&CNTRY615,0,3
6174,OFFICE92&&CNTRY415,0,0
6175,OFFICE78&&CNTRY168,0,0
6176,OFFICE178&&CNTRY554,0,0
6177,OFFICE105&&CNTRY485,0,0
6178,OFFICE222&&CNTRY171,0,3
6179,OFFICE246&&CNTRY445,0,3
6180,OFFICE100&&CNTRY276,0,3
6181,OFFICE66&&CNTRY133,0,0
6182,OFFICE233&&CNTRY209,0,3
6183,OFFICE101&&CNTRY445,0,0
6184,OFFICE152&&CNTRY644,0,3
6185,OFFICE152&&CNTRY713,0,0
6186,OFFICE234&&CNTRY615,0,0
6187,OFFICE152&&CNTRY554,0,0
6188,OFFICE94&&CNTRY962,0,3
6189,OFFICE210&&CNTRY644,0,0
6190,OFFICE210&&CNTRY785,0,0
6191,OFFICE123&&CNTRY920,0,0
6192,OFFICE234&&CNTRY644,0,3
6193,OFFICE297&&CNTRY454,0,0
6194,OFFICE210&&CNTRY277,0,3
6195,OFFICE279&&CNTRY138,0,3
6196,OFFICE66&&CNTRY546,0,3
6197,OFFICE94&&CNTRY866,0,3
6198,OFFICE16&&CNTRY125,0,0
6199,OFFICE105&&CNTRY252,0,3
6200,OFFICE180&&CNTRY209,0,3
6201,OFFICE223&&CNTRY113,0,3
6202,OFFICE178&&CNTRY215,0,0
6203,OFFICE140&&CNTRY351,0,3
6204,OFFICE246&&CNTRY407,0,3
6205,OFFICE246&&CNTRY874,0,0
6206,OFFICE152&&CNTRY364,0,3
6207,OFFICE52&&CNTRY819,0,3
6208,OFFICE35&&CNTRY153,0,3
6209,OFFICE34&&CNTRY184,0,3
6210,OFFICE246&&CNTRY485,0,3
6211,OFFICE246&&CNTRY264,0,3
6212,OFFICE180&&CNTRY689,0,0
6213,OFFICE101&&CNTRY171,0,0
6214,OFFICE246&&CNTRY795,0,3
6215,OFFICE132&&CNTRY785,0,0
6216,OFFICE297&&CNTRY415,0,3
6217,OFFICE34&&CNTRY873,0,0
6218,OFFICE246&&CNTRY756,0,3
6219,OFFICE174&&CNTRY138,0,3
6220,OFFICE297&&CNTRY764,0,0
6221,OFFICE152&&CNTRY756,0,0
6222,OFFICE113&&CNTRY445,0,0
6223,OFFICE180&&CNTRY654,0,0
6224,OFFICE180&&CNTRY795,0,3
6225,OFFICE243&&CNTRY407,0,3
6226,OFFICE233&&CNTRY980,0,0
6227,OFFICE246&&CNTRY138,0,0
6228,OFFICE167&&CNTRY316,0,3
6229,OFFICE178&&CNTRY334,0,0
6230,OFFICE16&&CNTRY748,0,3
6231,OFFICE136&&CNTRY995,0,0
6232,OFFICE289&&CNTRY234,0,3
6233,OFFICE297&&CNTRY140,0,3
6234,OFFICE101&&CNTRY334,0,3
6235,OFFICE34&&CNTRY276,0,3
6236,OFFICE88&&CNTRY379,0,3
6237,OFFICE211&&CNTRY975,0,0
6238,OFFICE88&&CNTRY659,0,3
6239,OFFICE16&&CNTRY891,0,3
6240,OFFICE87&&CNTRY976,0,3
6241,OFFICE292&&CNTRY264,0,0
6242,OFFICE197&&CNTRY284,0,3
6243,OFFICE113&&CNTRY618,0,3
6244,OFFICE16&&CNTRY480,0,0
6245,OFFICE252&&CNTRY263,0,0
6246,OFFICE289&&CNTRY113,0,0
6247,OFFICE185&&CNTRY644,0,3
6248,OFFICE66&&CNTRY709,0,3
6249,OFFICE87&&CNTRY398,0,3
6250,OFFICE113&&CNTRY995,0,3
6251,OFFICE246&&CNTRY139,0,0
6252,OFFICE136&&CNTRY930,0,0
6253,OFFICE18&&CNTRY168,0,0
6254,OFFICE84&&CNTRY622,0,0
6255,OFFICE292&&CNTRY234,0,3
6256,OFFICE113&&CNTRY962,0,0
6257,OFFICE214&&CNTRY480,0,3
6258,OFFICE180&&CNTRY756,0,3
6259,OFFICE18&&CNTRY837,0,3
6260,OFFICE66&&CNTRY276,0,0
6261,OFFICE210&&CNTRY379,0,3
6262,OFFICE41&&CNTRY748,0,3
6263,OFFICE45&&CNTRY976,0,3
6264,OFFICE162&&CNTRY874,0,0
6265,OFFICE178&&CNTRY756,0,3
6266,OFFICE211&&CNTRY618,0,3
6267,OFFICE41&&CNTRY765,0,0
6268,OFFICE297&&CNTRY323,0,0
6269,OFFICE18&&CNTRY873,0,0
6270,OFFICE123&&CNTRY480,0,3
6271,OFFICE279&&CNTRY764,0,3
6272,OFFICE197&&CNTRY785,0,0
6273,OFFICE178&&CNTRY429,0,3
6274,OFFICE289&&CNTRY962,0,0
6275,OFFICE178&&CNTRY335,0,3
6276,OFFICE111&&CNTRY209,0,0
6277,OFFICE223&&CNTRY756,0,3
6278,OFFICE78&&CNTRY644,0,3
6279,OFFICE234&&CNTRY962,0,3
6280,OFFICE288&&CNTRY747,0,0
6281,OFFICE162&&CNTRY409,0,3
6282,OFFICE196&&CNTRY716,0,0
6283,OFFICE140&&CNTRY759,0,0
6284,OFFICE41&&CNTRY429,0,3
6285,OFFICE113&&CNTRY917,0,0
6286,OFFICE223&&CNTRY171,0,0
6287,OFFICE292&&CNTRY555,0,0
6288,OFFICE126&&CNTRY234,0,0
6289,OFFICE113&&CNTRY765,0,0
6290,OFFICE180&&CNTRY819,0,0
6291,OFFICE243&&CNTRY627,0,3
6292,OFFICE88&&CNTRY311,0,3
6293,OFFICE66&&CNTRY473,0,0
6294,OFFICE136&&CNTRY771,0,0
6295,OFFICE178&&CNTRY323,0,0
6296,OFFICE243&&CNTRY456,0,0
6297,OFFICE197&&CNTRY335,0,0
6298,OFFICE132&&CNTRY859,0,3
6299,OFFICE297&&CNTRY959,0,0
6300,OFFICE126&&CNTRY759,0,3
6301,OFFICE167&&CNTRY995,0,0
6302,OFFICE299&&CNTRY859,0,0
6303,OFFICE16&&CNTRY262,0,0
6304,OFFICE78&&CNTRY976,0,3
6305,OFFICE111&&CNTRY276,0,3
6306,OFFICE35&&CNTRY622,0,0
6307,OFFICE289&&CNTRY364,0,0
6308,OFFICE222&&CNTRY653,0,0
6309,OFFICE152&&CNTRY125,0,0
6310,OFFICE220&&CNTRY236,0,0
6311,OFFICE178&&CNTRY321,0,0
6312,OFFICE197&&CNTRY756,0,3
6313,OFFICE252&&CNTRY656,0,0
6314,OFFICE233&&CNTRY819,0,3
6315,OFFICE233&&CNTRY558,0,0
6316,OFFICE18&&CNTRY756,0,3
6317,OFFICE287&&CNTRY140,0,0
6318,OFFICE52&&CNTRY976,0,0
6319,OFFICE101&&CNTRY863,0,0
6320,OFFICE211&&CNTRY456,0,0
6321,OFFICE211&&CNTRY438,0,0
6322,OFFICE45&&CNTRY930,0,3
6323,OFFICE105&&CNTRY113,0,3
6324,OFFICE101&&CNTRY884,0,0
6325,OFFICE297&&CNTRY407,0,0
6326,OFFICE210&&CNTRY138,0,0
6327,OFFICE180&&CNTRY171,0,0
6328,OFFICE122&&CNTRY528,0,3
6329,OFFICE223&&CNTRY884,0,3
6330,OFFICE220&&CNTRY456,0,3
6331,OFFICE140&&CNTRY627,0,3
6332,OFFICE243&&CNTRY687,0,3
6333,OFFICE197&&CNTRY407,0,0
6334,OFFICE117&&CNTRY881,0,0
6335,OFFICE136&&CNTRY364,0,3
6336,OFFICE140&&CNTRY962,0,0
6337,OFFICE101&&CNTRY866,0,0
6338,OFFICE174&&CNTRY322,0,3
6339,OFFICE141&&CNTRY716,0,0
6340,OFFICE87&&CNTRY321,0,0
6341,OFFICE178&&CNTRY654,0,0
6342,OFFICE111&&CNTRY713,0,0
6343,OFFICE288&&CNTRY528,0,0
6344,OFFICE52&&CNTRY378,0,0
6345,OFFICE117&&CNTRY263,0,3
6346,OFFICE136&&CNTRY785,0,0
6347,OFFICE105&&CNTRY364,0,0
6348,OFFICE84&&CNTRY184,0,0
6349,OFFICE78&&CNTRY415,0,0
6350,OFFICE223&&CNTRY317,0,0
6351,OFFICE246&&CNTRY215,0,0
6352,OFFICE111&&CNTRY863,0,0
6353,OFFICE187&&CNTRY234,0,0
6354,OFFICE196&&CNTRY317,0,3
6355,OFFICE136&&CNTRY234,0,3
6356,OFFICE204&&CNTRY113,0,0
6357,OFFICE180&&CNTRY874,0,3
6358,OFFICE105&&CNTRY527,0,0
6359,OFFICE287&&CNTRY528,0,0
6360,OFFICE187&&CNTRY656,0,0
6361,OFFICE101&&CNTRY415,0,0
6362,OFFICE101&&CNTRY837,0,0
6363,OFFICE123&&CNTRY485,0,3
6364,OFFICE292&&CNTRY317,0,0
6365,OFFICE289&&CNTRY756,0,3
6366,OFFICE87&&CNTRY480,0,0
6367,OFFICE210&&CNTRY618,0,0
6368,OFFICE16&&CNTRY328,0,3
6369,OFFICE287&&CNTRY139,0,0
6370,OFFICE126&&CNTRY485,0,0
6371,OFFICE167&&CNTRY364,0,3
6372,OFFICE196&&CNTRY959,0,0
6373,OFFICE220&&CNTRY785,0,0
6374,OFFICE289&&CNTRY216,0,3
6375,OFFICE52&&CNTRY637,0,3
6376,OFFICE87&&CNTRY558,0,3
6377,OFFICE105&&CNTRY409,0,3
6378,OFFICE233&&CNTRY716,0,3
6379,OFFICE223&&CNTRY407,0,3
6380,OFFICE18&&CNTRY125,0,3
6381,OFFICE34&&CNTRY415,0,0
6382,OFFICE84&&CNTRY215,0,0
6383,OFFICE289&&CNTRY576,0,3
6384,OFFICE233&&CNTRY277,0,0
6385,OFFICE234&&CNTRY874,0,0
6386,OFFICE289&&CNTRY765,0,3
6387,OFFICE167&&CNTRY284,0,0
6388,OFFICE289&&CNTRY884,0,3
6389,OFFICE252&&CNTRY917,0,3
6390,OFFICE243&&CNTRY959,0,0
6391,OFFICE126&&CNTRY429,0,0
6392,OFFICE196&&CNTRY113,0,0
6393,OFFICE210&&CNTRY795,0,3
6394,OFFICE292&&CNTRY819,0,0
6395,OFFICE174&&CNTRY216,0,3
6396,OFFICE122&&CNTRY252,0,0
6397,OFFICE174&&CNTRY438,0,3
6398,OFFICE292&&CNTRY980,0,3
6399,OFFICE223&&CNTRY379,0,0
6400,OFFICE297&&CNTRY216,0,3
6401,OFFICE123&&CNTRY389,0,3
6402,OFFICE233&&CNTRY316,0,3
6403,OFFICE299&&CNTRY216,0,0
6404,OFFICE222&&CNTRY874,0,3
6405,OFFICE141&&CNTRY276,0,0
6406,OFFICE220&&CNTRY959,0,0
6407,OFFICE167&&CNTRY322,0,3
6408,OFFICE174&&CNTRY554,0,3
6409,OFFICE113&&CNTRY687,0,3
6410,OFFICE52&&CNTRY770,0,0
6411,OFFICE18&&CNTRY866,0,0
6412,OFFICE246&&CNTRY456,0,3
6413,OFFICE214&&CNTRY409,0,3
6414,OFFICE234&&CNTRY334,0,0
6415,OFFICE243&&CNTRY558,0,3
6416,OFFICE243&&CNTRY389,0,0
6417,OFFICE197&&CNTRY429,0,3
6418,OFFICE197&&CNTRY351,0,3
6419,OFFICE122&&CNTRY576,0,0
6420,OFFICE101&&CNTRY765,0,3
6421,OFFICE233&&CNTRY713,0,0
6422,OFFICE96&&CNTRY480,0,3
6423,OFFICE211&&CNTRY558,0,0
6424,OFFICE222&&CNTRY276,0,3
6425,OFFICE252&&CNTRY920,0,3
6426,OFFICE196&&CNTRY618,0,0
6427,OFFICE252&&CNTRY480,0,0
6428,OFFICE220&&CNTRY962,0,3
6429,OFFICE105&&CNTRY674,0,0
6430,OFFICE34&&CNTRY378,0,0
6431,OFFICE101&&CNTRY485,0,3
6432,OFFICE174&&CNTRY644,0,0
6433,OFFICE126&&CNTRY480,0,0
6434,OFFICE101&&CNTRY680,0,0
6435,OFFICE18&&CNTRY150,0,0
6436,OFFICE197&&CNTRY980,0,0
6437,OFFICE152&&CNTRY653,0,0
6438,OFFICE292&&CNTRY837,0,0
6439,OFFICE109&&CNTRY819,0,0
6440,OFFICE132&&CNTRY980,0,3
6441,OFFICE81&&CNTRY184,0,0
6442,OFFICE152&&CNTRY874,0,3
6443,OFFICE211&&CNTRY687,0,0
