IMPORTER.TIN&&ORIGIN.CODE,IMPORTER.TIN&&ORIGIN.CODE_illicit_sum,IMPORTER.TIN&&ORIGIN.CODE_illicit_rate
IMPO15054&&CNTRY316,0,0.0
IMPO15054&&CNTRY376,0,0.0
IMPO15054&&CNTRY454,1,1.0
IMPO15054&&CNTRY527,0,0.0
IMPO15054&&CNTRY770,0,0.0
IMPO15054&&CNTRY825,0,0.0
IMPO15054&&CNTRY846,0,0.0
IMPO15054&&CNTRY994,0,0.0
IMPO15055&&CNTRY485,0,0.0
IMPO15056&&CNTRY652,0,0.0
IMPO15056&&CNTRY680,0,0.0
IMPO15056&&CNTRY994,0,0.0
IMPO15057&&CNTRY376,1,1.0
IMPO15057&&CNTRY785,1,1.0
IMPO15058&&CNTRY615,1,1.0
IMPO15058&&CNTRY652,0,0.0
IMPO15058&&CNTRY687,1,0.5
IMPO15058&&CNTRY830,1,1.0
IMPO15062&&CNTRY825,0,0.0
IMPO15063&&CNTRY139,0,0.0
IMPO15063&&CNTRY351,1,1.0
IMPO15064&&CNTRY123,0,0.0
IMPO15064&&CNTRY234,0,0.0
IMPO15064&&CNTRY321,0,0.0
IMPO15064&&CNTRY653,0,0.0
IMPO15064&&CNTRY680,0,0.0
IMPO15064&&CNTRY709,1,1.0
IMPO15064&&CNTRY917,1,1.0
IMPO15064&&CNTRY920,0,0.0
IMPO15066&&CNTRY317,0,0.0
IMPO15066&&CNTRY759,0,0.0
IMPO15066&&CNTRY825,0,0.0
IMPO15066&&CNTRY874,0,0.0
IMPO15066&&CNTRY975,0,0.0
IMPO15066&&CNTRY976,0,0.0
IMPO15066&&CNTRY994,0,0.0
IMPO15068&&CNTRY747,0,0.0
IMPO15068&&CNTRY884,0,0.0
IMPO15070&&CNTRY335,0,0.0
IMPO15070&&CNTRY376,0,0.0
IMPO15070&&CNTRY785,0,0.0
IMPO15070&&CNTRY846,0,0.0
IMPO15070&&CNTRY863,0,0.0
IMPO15072&&CNTRY215,0,0.0
IMPO15072&&CNTRY321,0,0.0
IMPO15072&&CNTRY334,0,0.0
IMPO15072&&CNTRY881,1,1.0
IMPO15074&&CNTRY680,0,0.0
IMPO15074&&CNTRY994,1,1.0
IMPO15075&&CNTRY528,0,0.0
IMPO15075&&CNTRY994,0,0.0
IMPO15077&&CNTRY376,0,0.0
IMPO15077&&CNTRY389,0,0.0
IMPO15077&&CNTRY976,0,0.0
IMPO15078&&CNTRY615,1,1.0
IMPO15078&&CNTRY680,0,0.0
IMPO15078&&CNTRY976,0,0.0
IMPO15079&&CNTRY652,0,0.0
IMPO15079&&CNTRY653,1,1.0
IMPO15079&&CNTRY846,0,0.0
IMPO15081&&CNTRY393,0,0.0
IMPO15081&&CNTRY771,0,0.0
IMPO15083&&CNTRY317,0,0.0
IMPO15083&&CNTRY454,0,0.0
IMPO15083&&CNTRY680,0,0.0
IMPO15083&&CNTRY837,0,0.0
IMPO15083&&CNTRY976,0,0.0
IMPO15083&&CNTRY994,0,0.0
IMPO15084&&CNTRY138,1,1.0
IMPO15084&&CNTRY376,0,0.0
IMPO15084&&CNTRY485,0,0.0
IMPO15084&&CNTRY994,0,0.0
IMPO15085&&CNTRY915,1,1.0
IMPO15086&&CNTRY171,0,0.0
IMPO15088&&CNTRY364,1,1.0
IMPO15088&&CNTRY429,0,0.0
IMPO15088&&CNTRY747,0,0.0
IMPO15088&&CNTRY825,0,0.0
IMPO15088&&CNTRY994,1,0.5
IMPO15089&&CNTRY215,0,0.0
IMPO15089&&CNTRY376,0,0.0
IMPO15089&&CNTRY454,0,0.0
IMPO15089&&CNTRY555,1,1.0
IMPO15089&&CNTRY562,0,0.0
IMPO15089&&CNTRY994,1,1.0
IMPO15090&&CNTRY334,0,0.0
IMPO15090&&CNTRY407,0,0.0
IMPO15090&&CNTRY680,0,0.0
IMPO15091&&CNTRY236,0,0.0
IMPO15091&&CNTRY376,1,1.0
IMPO15091&&CNTRY830,0,0.0
IMPO15092&&CNTRY994,0,0.0
IMPO15094&&CNTRY819,0,0.0
IMPO15094&&CNTRY915,0,0.0
IMPO15094&&CNTRY976,0,0.0
IMPO15095&&CNTRY674,0,0.0
IMPO15095&&CNTRY765,0,0.0
IMPO15096&&CNTRY709,1,1.0
IMPO15096&&CNTRY846,0,0.0
IMPO15098&&CNTRY236,1,1.0
IMPO15098&&CNTRY652,1,1.0
IMPO15099&&CNTRY701,0,0.0
IMPO15099&&CNTRY920,0,0.0
IMPO15099&&CNTRY962,0,0.0
IMPO15100&&CNTRY139,0,0.0
IMPO15100&&CNTRY376,1,1.0
IMPO15100&&CNTRY652,0,0.0
IMPO15100&&CNTRY653,1,1.0
IMPO15100&&CNTRY846,0,0.0
IMPO15100&&CNTRY994,0,0.0
IMPO15101&&CNTRY976,0,0.0
IMPO15102&&CNTRY785,0,0.0
IMPO15102&&CNTRY846,0,0.0
IMPO15104&&CNTRY376,0,0.0
IMPO15104&&CNTRY825,1,1.0
IMPO15104&&CNTRY994,0,0.0
IMPO15106&&CNTRY123,0,0.0
IMPO15106&&CNTRY252,1,1.0
IMPO15106&&CNTRY335,0,0.0
IMPO15106&&CNTRY376,0,0.0
IMPO15106&&CNTRY680,0,0.0
IMPO15106&&CNTRY884,0,0.0
IMPO15106&&CNTRY976,0,0.0
IMPO15106&&CNTRY994,0,0.0
IMPO15107&&CNTRY454,1,1.0
IMPO15107&&CNTRY995,1,1.0
IMPO15108&&CNTRY123,1,1.0
IMPO15108&&CNTRY527,1,1.0
IMPO15111&&CNTRY139,1,1.0
IMPO15111&&CNTRY652,0,0.0
IMPO15111&&CNTRY680,0,0.0
IMPO15111&&CNTRY701,1,1.0
IMPO15111&&CNTRY846,0,0.0
IMPO15111&&CNTRY975,0,0.0
IMPO15111&&CNTRY994,0,0.0
IMPO15112&&CNTRY113,1,1.0
IMPO15112&&CNTRY652,0,0.0
IMPO15114&&CNTRY166,0,0.0
IMPO15114&&CNTRY654,1,1.0
IMPO15114&&CNTRY680,1,0.5
IMPO15115&&CNTRY323,0,0.0
IMPO15115&&CNTRY615,0,0.0
IMPO15115&&CNTRY825,0,0.0
IMPO15115&&CNTRY994,0,0.0
IMPO15118&&CNTRY323,1,1.0
IMPO15118&&CNTRY485,0,0.0
IMPO15118&&CNTRY562,1,1.0
IMPO15118&&CNTRY654,0,0.0
IMPO15120&&CNTRY976,0,0.0
IMPO15121&&CNTRY713,1,1.0
IMPO15122&&CNTRY819,0,0.0
IMPO15122&&CNTRY884,1,1.0
IMPO15128&&CNTRY825,0,0.0
IMPO15128&&CNTRY994,1,1.0
IMPO15129&&CNTRY125,0,0.0
IMPO15129&&CNTRY819,1,1.0
IMPO15129&&CNTRY825,0,0.0
IMPO15129&&CNTRY884,0,0.0
IMPO15132&&CNTRY335,0,0.0
IMPO15133&&CNTRY429,1,1.0
IMPO15133&&CNTRY680,0,0.0
IMPO15133&&CNTRY765,0,0.0
IMPO15133&&CNTRY825,0,0.0
IMPO15133&&CNTRY994,0,0.0
IMPO15135&&CNTRY123,0,0.0
IMPO15135&&CNTRY139,0,0.0
IMPO15135&&CNTRY153,0,0.0
IMPO15135&&CNTRY264,0,0.0
IMPO15135&&CNTRY284,0,0.0
IMPO15135&&CNTRY317,0,0.0
IMPO15135&&CNTRY322,0,0.0
IMPO15135&&CNTRY376,0,0.0
IMPO15135&&CNTRY415,0,0.0
IMPO15135&&CNTRY429,1,0.5
IMPO15135&&CNTRY438,0,0.0
IMPO15135&&CNTRY454,0,0.0
IMPO15135&&CNTRY485,0,0.0
IMPO15135&&CNTRY527,0,0.0
IMPO15135&&CNTRY554,0,0.0
IMPO15135&&CNTRY615,0,0.0
IMPO15135&&CNTRY652,0,0.0
IMPO15135&&CNTRY680,0,0.0
IMPO15135&&CNTRY709,0,0.0
IMPO15135&&CNTRY748,0,0.0
IMPO15135&&CNTRY764,0,0.0
IMPO15135&&CNTRY785,0,0.0
IMPO15135&&CNTRY819,0,0.0
IMPO15135&&CNTRY825,0,0.0
IMPO15135&&CNTRY846,0,0.0
IMPO15135&&CNTRY874,0,0.0
IMPO15135&&CNTRY881,0,0.0
IMPO15135&&CNTRY884,0,0.0
IMPO15135&&CNTRY976,0,0.0
IMPO15135&&CNTRY980,0,0.0
IMPO15135&&CNTRY994,1,0.009615384615384616
IMPO15137&&CNTRY123,0,0.0
IMPO15137&&CNTRY322,0,0.0
IMPO15137&&CNTRY562,0,0.0
IMPO15137&&CNTRY709,0,0.0
IMPO15137&&CNTRY713,0,0.0
IMPO15137&&CNTRY846,1,0.5
IMPO15137&&CNTRY930,1,1.0
IMPO15137&&CNTRY962,0,0.0
IMPO15137&&CNTRY994,0,0.0
IMPO15139&&CNTRY323,0,0.0
IMPO15139&&CNTRY995,0,0.0
IMPO15141&&CNTRY480,1,1.0
IMPO15145&&CNTRY438,1,1.0
IMPO15148&&CNTRY264,0,0.0
IMPO15150&&CNTRY389,0,0.0
IMPO15150&&CNTRY795,0,0.0
IMPO15151&&CNTRY652,0,0.0
IMPO15151&&CNTRY701,0,0.0
IMPO15151&&CNTRY994,0,0.0
IMPO15154&&CNTRY263,0,0.0
IMPO15154&&CNTRY376,0,0.0
IMPO15154&&CNTRY390,1,1.0
IMPO15154&&CNTRY485,0,0.0
IMPO15154&&CNTRY527,0,0.0
IMPO15154&&CNTRY618,1,1.0
IMPO15154&&CNTRY652,0,0.0
IMPO15154&&CNTRY680,0,0.0
IMPO15154&&CNTRY701,0,0.0
IMPO15154&&CNTRY748,1,1.0
IMPO15154&&CNTRY825,0,0.0
IMPO15154&&CNTRY846,0,0.0
IMPO15154&&CNTRY859,0,0.0
IMPO15154&&CNTRY976,0,0.0
IMPO15154&&CNTRY994,0,0.0
IMPO15156&&CNTRY825,0,0.0
IMPO15158&&CNTRY765,1,1.0
IMPO15159&&CNTRY713,0,0.0
IMPO15160&&CNTRY765,0,0.0
IMPO15161&&CNTRY123,0,0.0
IMPO15161&&CNTRY364,1,0.5
IMPO15161&&CNTRY615,0,0.0
IMPO15161&&CNTRY680,0,0.0
IMPO15161&&CNTRY701,1,1.0
IMPO15161&&CNTRY994,0,0.0
IMPO15165&&CNTRY123,0,0.0
IMPO15165&&CNTRY140,0,0.0
IMPO15165&&CNTRY252,0,0.0
IMPO15165&&CNTRY277,0,0.0
IMPO15165&&CNTRY284,0,0.0
IMPO15165&&CNTRY317,0,0.0
IMPO15165&&CNTRY322,1,1.0
IMPO15165&&CNTRY323,0,0.0
IMPO15165&&CNTRY351,0,0.0
IMPO15165&&CNTRY376,0,0.0
IMPO15165&&CNTRY393,0,0.0
IMPO15165&&CNTRY407,0,0.0
IMPO15165&&CNTRY429,0,0.0
IMPO15165&&CNTRY454,0,0.0
IMPO15165&&CNTRY485,0,0.0
IMPO15165&&CNTRY615,0,0.0
IMPO15165&&CNTRY652,0,0.0
IMPO15165&&CNTRY680,0,0.0
IMPO15165&&CNTRY713,0,0.0
IMPO15165&&CNTRY747,0,0.0
IMPO15165&&CNTRY759,0,0.0
IMPO15165&&CNTRY825,2,0.0425531914893617
IMPO15165&&CNTRY843,0,0.0
IMPO15165&&CNTRY846,0,0.0
IMPO15165&&CNTRY874,0,0.0
IMPO15165&&CNTRY881,0,0.0
IMPO15165&&CNTRY959,0,0.0
IMPO15165&&CNTRY975,0,0.0
IMPO15165&&CNTRY976,1,0.03125
IMPO15165&&CNTRY994,0,0.0
IMPO15166&&CNTRY171,0,0.0
IMPO15167&&CNTRY123,0,0.0
IMPO15167&&CNTRY215,0,0.0
IMPO15167&&CNTRY859,1,1.0
IMPO15167&&CNTRY920,0,0.0
IMPO15167&&CNTRY994,0,0.0
IMPO15168&&CNTRY123,0,0.0
IMPO15168&&CNTRY153,1,1.0
IMPO15168&&CNTRY322,0,0.0
IMPO15168&&CNTRY376,0,0.0
IMPO15168&&CNTRY379,1,1.0
IMPO15168&&CNTRY485,0,0.0
IMPO15168&&CNTRY615,1,1.0
IMPO15168&&CNTRY652,0,0.0
IMPO15168&&CNTRY680,0,0.0
IMPO15168&&CNTRY825,0,0.0
IMPO15168&&CNTRY930,0,0.0
IMPO15168&&CNTRY994,0,0.0
IMPO15169&&CNTRY652,0,0.0
IMPO15169&&CNTRY846,1,1.0
IMPO15172&&CNTRY252,0,0.0
IMPO15173&&CNTRY656,0,0.0
IMPO15175&&CNTRY209,0,0.0
IMPO15175&&CNTRY825,0,0.0
IMPO15178&&CNTRY123,0,0.0
IMPO15178&&CNTRY234,0,0.0
IMPO15178&&CNTRY454,0,0.0
IMPO15178&&CNTRY994,0,0.0
IMPO15179&&CNTRY139,0,0.0
IMPO15179&&CNTRY216,0,0.0
IMPO15179&&CNTRY562,1,1.0
IMPO15179&&CNTRY680,0,0.0
IMPO15179&&CNTRY976,0,0.0
IMPO15180&&CNTRY209,1,1.0
IMPO15180&&CNTRY284,0,0.0
IMPO15180&&CNTRY562,0,0.0
IMPO15181&&CNTRY846,0,0.0
IMPO15181&&CNTRY975,1,1.0
IMPO15182&&CNTRY171,0,0.0
IMPO15182&&CNTRY652,0,0.0
IMPO15182&&CNTRY976,0,0.0
IMPO15183&&CNTRY438,0,0.0
IMPO15183&&CNTRY615,1,1.0
IMPO15184&&CNTRY825,1,1.0
IMPO15184&&CNTRY884,0,0.0
IMPO15185&&CNTRY625,1,1.0
IMPO15185&&CNTRY846,0,0.0
IMPO15186&&CNTRY674,0,0.0
IMPO15187&&CNTRY376,0,0.0
IMPO15187&&CNTRY994,0,0.0
IMPO15188&&CNTRY680,0,0.0
IMPO15188&&CNTRY825,1,1.0
IMPO15192&&CNTRY123,0,0.0
IMPO15192&&CNTRY138,0,0.0
IMPO15192&&CNTRY846,0,0.0
IMPO15194&&CNTRY825,0,0.0
IMPO15194&&CNTRY994,0,0.0
IMPO15195&&CNTRY625,1,1.0
IMPO15195&&CNTRY825,0,0.0
IMPO15197&&CNTRY252,1,1.0
IMPO15197&&CNTRY376,0,0.0
IMPO15197&&CNTRY615,0,0.0
IMPO15198&&CNTRY123,0,0.0
IMPO15198&&CNTRY680,0,0.0
IMPO15198&&CNTRY759,0,0.0
IMPO15198&&CNTRY825,0,0.0
IMPO15198&&CNTRY859,0,0.0
IMPO15198&&CNTRY874,1,1.0
IMPO15198&&CNTRY975,0,0.0
IMPO15198&&CNTRY976,0,0.0
IMPO15198&&CNTRY994,0,0.0
IMPO15201&&CNTRY409,0,0.0
IMPO15201&&CNTRY976,0,0.0
IMPO15202&&CNTRY652,1,1.0
IMPO15202&&CNTRY680,0,0.0
IMPO15202&&CNTRY863,1,1.0
IMPO15204&&CNTRY485,0,0.0
IMPO15206&&CNTRY456,0,0.0
IMPO15206&&CNTRY846,0,0.0
IMPO15209&&CNTRY615,0,0.0
IMPO15209&&CNTRY652,0,0.0
IMPO15209&&CNTRY994,0,0.0
IMPO15211&&CNTRY393,0,0.0
IMPO15211&&CNTRY976,0,0.0
IMPO15213&&CNTRY480,1,1.0
IMPO15214&&CNTRY236,0,0.0
IMPO15214&&CNTRY795,0,0.0
IMPO15214&&CNTRY920,0,0.0
IMPO15214&&CNTRY994,0,0.0
IMPO15216&&CNTRY123,0,0.0
IMPO15216&&CNTRY277,0,0.0
IMPO15216&&CNTRY995,1,1.0
IMPO15218&&CNTRY216,1,0.5
IMPO15218&&CNTRY284,0,0.0
IMPO15218&&CNTRY456,0,0.0
IMPO15219&&CNTRY376,0,0.0
IMPO15219&&CNTRY454,0,0.0
IMPO15219&&CNTRY456,0,0.0
IMPO15219&&CNTRY680,0,0.0
IMPO15219&&CNTRY716,0,0.0
IMPO15219&&CNTRY881,0,0.0
IMPO15219&&CNTRY976,0,0.0
IMPO15219&&CNTRY994,0,0.0
IMPO15220&&CNTRY615,0,0.0
IMPO15221&&CNTRY689,1,1.0
IMPO15222&&CNTRY351,1,1.0
IMPO15222&&CNTRY653,1,1.0
IMPO15223&&CNTRY859,0,0.0
IMPO15226&&CNTRY994,0,0.0
IMPO15228&&CNTRY976,1,1.0
IMPO15229&&CNTRY825,0,0.0
IMPO15231&&CNTRY994,0,0.0
IMPO15235&&CNTRY166,0,0.0
IMPO15235&&CNTRY652,0,0.0
IMPO15235&&CNTRY930,0,0.0
IMPO15236&&CNTRY316,0,0.0
IMPO15236&&CNTRY480,0,0.0
IMPO15236&&CNTRY846,0,0.0
IMPO15237&&CNTRY376,0,0.0
IMPO15237&&CNTRY680,0,0.0
IMPO15237&&CNTRY764,0,0.0
IMPO15238&&CNTRY618,1,1.0
IMPO15238&&CNTRY770,0,0.0
IMPO15239&&CNTRY317,1,1.0
IMPO15239&&CNTRY558,0,0.0
IMPO15241&&CNTRY277,0,0.0
IMPO15241&&CNTRY562,0,0.0
IMPO15243&&CNTRY376,0,0.0
IMPO15243&&CNTRY680,0,0.0
IMPO15243&&CNTRY825,0,0.0
IMPO15244&&CNTRY379,0,0.0
IMPO15244&&CNTRY485,0,0.0
IMPO15244&&CNTRY881,1,1.0
IMPO15244&&CNTRY995,0,0.0
IMPO15246&&CNTRY276,0,0.0
IMPO15247&&CNTRY687,1,1.0
IMPO15247&&CNTRY962,0,0.0
IMPO15248&&CNTRY123,0,0.0
IMPO15248&&CNTRY376,0,0.0
IMPO15248&&CNTRY379,0,0.0
IMPO15248&&CNTRY456,0,0.0
IMPO15248&&CNTRY485,0,0.0
IMPO15248&&CNTRY576,0,0.0
IMPO15248&&CNTRY652,0,0.0
IMPO15248&&CNTRY680,0,0.0
IMPO15248&&CNTRY825,0,0.0
IMPO15248&&CNTRY846,0,0.0
IMPO15248&&CNTRY881,0,0.0
IMPO15248&&CNTRY994,0,0.0
IMPO15249&&CNTRY680,0,0.0
IMPO15249&&CNTRY994,0,0.0
IMPO15250&&CNTRY376,0,0.0
IMPO15250&&CNTRY429,0,0.0
IMPO15250&&CNTRY652,1,1.0
IMPO15250&&CNTRY765,1,1.0
IMPO15250&&CNTRY825,0,0.0
IMPO15251&&CNTRY994,0,0.0
IMPO15252&&CNTRY917,0,0.0
IMPO15253&&CNTRY123,0,0.0
IMPO15253&&CNTRY139,0,0.0
IMPO15253&&CNTRY216,0,0.0
IMPO15253&&CNTRY234,0,0.0
IMPO15253&&CNTRY335,0,0.0
IMPO15253&&CNTRY364,0,0.0
IMPO15253&&CNTRY376,0,0.0
IMPO15253&&CNTRY379,0,0.0
IMPO15253&&CNTRY415,0,0.0
IMPO15253&&CNTRY454,0,0.0
IMPO15253&&CNTRY480,0,0.0
IMPO15253&&CNTRY485,0,0.0
IMPO15253&&CNTRY528,0,0.0
IMPO15253&&CNTRY555,0,0.0
IMPO15253&&CNTRY576,1,1.0
IMPO15253&&CNTRY615,0,0.0
IMPO15253&&CNTRY618,0,0.0
IMPO15253&&CNTRY652,0,0.0
IMPO15253&&CNTRY680,0,0.0
IMPO15253&&CNTRY689,1,1.0
IMPO15253&&CNTRY759,0,0.0
IMPO15253&&CNTRY785,0,0.0
IMPO15253&&CNTRY795,0,0.0
IMPO15253&&CNTRY825,0,0.0
IMPO15253&&CNTRY846,0,0.0
IMPO15253&&CNTRY874,0,0.0
IMPO15253&&CNTRY881,0,0.0
IMPO15253&&CNTRY915,0,0.0
IMPO15253&&CNTRY930,0,0.0
IMPO15253&&CNTRY976,1,0.037037037037037035
IMPO15253&&CNTRY980,0,0.0
IMPO15253&&CNTRY994,0,0.0
IMPO15255&&CNTRY415,0,0.0
IMPO15255&&CNTRY652,0,0.0
IMPO15255&&CNTRY680,0,0.0
IMPO15260&&CNTRY770,1,1.0
IMPO15260&&CNTRY995,0,0.0
IMPO15262&&CNTRY171,0,0.0
IMPO15262&&CNTRY184,0,0.0
IMPO15262&&CNTRY393,1,1.0
IMPO15262&&CNTRY527,0,0.0
IMPO15262&&CNTRY652,0,0.0
IMPO15262&&CNTRY680,0,0.0
IMPO15262&&CNTRY825,0,0.0
IMPO15262&&CNTRY846,0,0.0
IMPO15262&&CNTRY863,0,0.0
IMPO15262&&CNTRY976,1,1.0
IMPO15264&&CNTRY263,0,0.0
IMPO15264&&CNTRY653,1,1.0
IMPO15264&&CNTRY846,0,0.0
IMPO15265&&CNTRY825,0,0.0
IMPO15265&&CNTRY976,0,0.0
IMPO15266&&CNTRY825,0,0.0
IMPO15269&&CNTRY687,0,0.0
IMPO15269&&CNTRY920,0,0.0
IMPO15271&&CNTRY528,1,1.0
IMPO15271&&CNTRY994,0,0.0
IMPO15272&&CNTRY123,0,0.0
IMPO15272&&CNTRY215,0,0.0
IMPO15272&&CNTRY376,0,0.0
IMPO15272&&CNTRY615,0,0.0
IMPO15272&&CNTRY652,0,0.0
IMPO15272&&CNTRY680,0,0.0
IMPO15272&&CNTRY825,0,0.0
IMPO15272&&CNTRY846,0,0.0
IMPO15272&&CNTRY863,0,0.0
IMPO15272&&CNTRY881,0,0.0
IMPO15272&&CNTRY976,0,0.0
IMPO15272&&CNTRY994,1,0.25
IMPO15274&&CNTRY139,0,0.0
IMPO15274&&CNTRY376,0,0.0
IMPO15274&&CNTRY652,0,0.0
IMPO15274&&CNTRY680,0,0.0
IMPO15274&&CNTRY846,0,0.0
IMPO15274&&CNTRY859,0,0.0
IMPO15274&&CNTRY994,0,0.0
IMPO15276&&CNTRY123,0,0.0
IMPO15276&&CNTRY215,0,0.0
IMPO15276&&CNTRY216,0,0.0
IMPO15276&&CNTRY263,0,0.0
IMPO15276&&CNTRY376,0,0.0
IMPO15276&&CNTRY415,0,0.0
IMPO15276&&CNTRY429,0,0.0
IMPO15276&&CNTRY454,0,0.0
IMPO15276&&CNTRY485,0,0.0
IMPO15276&&CNTRY555,0,0.0
IMPO15276&&CNTRY615,0,0.0
IMPO15276&&CNTRY618,0,0.0
IMPO15276&&CNTRY652,0,0.0
IMPO15276&&CNTRY653,0,0.0
IMPO15276&&CNTRY656,0,0.0
IMPO15276&&CNTRY680,0,0.0
IMPO15276&&CNTRY701,0,0.0
IMPO15276&&CNTRY759,0,0.0
IMPO15276&&CNTRY770,0,0.0
IMPO15276&&CNTRY825,0,0.0
IMPO15276&&CNTRY830,0,0.0
IMPO15276&&CNTRY846,0,0.0
IMPO15276&&CNTRY859,0,0.0
IMPO15276&&CNTRY881,0,0.0
IMPO15276&&CNTRY920,0,0.0
IMPO15276&&CNTRY959,0,0.0
IMPO15276&&CNTRY976,0,0.0
IMPO15276&&CNTRY980,0,0.0
IMPO15276&&CNTRY994,0,0.0
IMPO15277&&CNTRY171,1,1.0
IMPO15279&&CNTRY123,0,0.0
IMPO15279&&CNTRY140,0,0.0
IMPO15279&&CNTRY153,0,0.0
IMPO15279&&CNTRY317,0,0.0
IMPO15279&&CNTRY334,0,0.0
IMPO15279&&CNTRY376,0,0.0
IMPO15279&&CNTRY393,0,0.0
IMPO15279&&CNTRY409,0,0.0
IMPO15279&&CNTRY415,1,0.25
IMPO15279&&CNTRY438,1,1.0
IMPO15279&&CNTRY454,0,0.0
IMPO15279&&CNTRY554,0,0.0
IMPO15279&&CNTRY562,0,0.0
IMPO15279&&CNTRY576,0,0.0
IMPO15279&&CNTRY652,0,0.0
IMPO15279&&CNTRY680,1,0.1111111111111111
IMPO15279&&CNTRY713,0,0.0
IMPO15279&&CNTRY764,0,0.0
IMPO15279&&CNTRY765,0,0.0
IMPO15279&&CNTRY785,0,0.0
IMPO15279&&CNTRY819,0,0.0
IMPO15279&&CNTRY825,0,0.0
IMPO15279&&CNTRY846,0,0.0
IMPO15279&&CNTRY881,0,0.0
IMPO15279&&CNTRY959,0,0.0
IMPO15279&&CNTRY976,0,0.0
IMPO15279&&CNTRY994,0,0.0
IMPO15281&&CNTRY140,0,0.0
IMPO15281&&CNTRY456,0,0.0
IMPO15281&&CNTRY555,0,0.0
IMPO15281&&CNTRY652,0,0.0
IMPO15281&&CNTRY825,0,0.0
IMPO15281&&CNTRY859,0,0.0
IMPO15281&&CNTRY959,0,0.0
IMPO15281&&CNTRY976,0,0.0
IMPO15281&&CNTRY994,0,0.0
IMPO15283&&CNTRY123,0,0.0
IMPO15283&&CNTRY138,0,0.0
IMPO15283&&CNTRY139,0,0.0
IMPO15283&&CNTRY140,0,0.0
IMPO15283&&CNTRY216,0,0.0
IMPO15283&&CNTRY322,0,0.0
IMPO15283&&CNTRY376,1,0.041666666666666664
IMPO15283&&CNTRY389,0,0.0
IMPO15283&&CNTRY438,0,0.0
IMPO15283&&CNTRY454,0,0.0
IMPO15283&&CNTRY485,0,0.0
IMPO15283&&CNTRY615,0,0.0
IMPO15283&&CNTRY618,0,0.0
IMPO15283&&CNTRY652,0,0.0
IMPO15283&&CNTRY680,0,0.0
IMPO15283&&CNTRY759,0,0.0
IMPO15283&&CNTRY771,0,0.0
IMPO15283&&CNTRY825,0,0.0
IMPO15283&&CNTRY830,0,0.0
IMPO15283&&CNTRY846,0,0.0
IMPO15283&&CNTRY881,0,0.0
IMPO15283&&CNTRY920,0,0.0
IMPO15283&&CNTRY959,0,0.0
IMPO15283&&CNTRY976,1,0.041666666666666664
IMPO15283&&CNTRY994,0,0.0
IMPO15285&&CNTRY264,0,0.0
IMPO15285&&CNTRY445,0,0.0
IMPO15286&&CNTRY113,0,0.0
IMPO15286&&CNTRY716,1,1.0
IMPO15287&&CNTRY846,0,0.0
IMPO15289&&CNTRY976,0,0.0
IMPO15290&&CNTRY171,0,0.0
IMPO15290&&CNTRY316,0,0.0
IMPO15290&&CNTRY975,1,1.0
IMPO15290&&CNTRY994,0,0.0
IMPO15292&&CNTRY351,1,1.0
IMPO15292&&CNTRY652,0,0.0
IMPO15292&&CNTRY975,1,1.0
IMPO15293&&CNTRY975,0,0.0
IMPO15294&&CNTRY680,0,0.0
IMPO15295&&CNTRY171,0,0.0
IMPO15295&&CNTRY376,0,0.0
IMPO15295&&CNTRY527,1,1.0
IMPO15295&&CNTRY884,0,0.0
IMPO15295&&CNTRY994,0,0.0
IMPO15296&&CNTRY123,0,0.0
IMPO15296&&CNTRY236,0,0.0
IMPO15296&&CNTRY364,1,1.0
IMPO15296&&CNTRY393,1,1.0
IMPO15296&&CNTRY615,0,0.0
IMPO15296&&CNTRY825,0,0.0
IMPO15296&&CNTRY846,0,0.0
IMPO15298&&CNTRY364,1,1.0
IMPO15298&&CNTRY716,1,1.0
IMPO15300&&CNTRY334,0,0.0
IMPO15300&&CNTRY376,1,1.0
IMPO15300&&CNTRY652,0,0.0
IMPO15300&&CNTRY976,0,0.0
IMPO15303&&CNTRY415,1,1.0
IMPO15303&&CNTRY454,0,0.0
IMPO15303&&CNTRY652,0,0.0
IMPO15303&&CNTRY764,1,1.0
IMPO15304&&CNTRY276,0,0.0
IMPO15304&&CNTRY859,0,0.0
IMPO15304&&CNTRY994,0,0.0
IMPO15305&&CNTRY123,0,0.0
IMPO15305&&CNTRY317,1,1.0
IMPO15305&&CNTRY819,0,0.0
IMPO15307&&CNTRY166,0,0.0
IMPO15307&&CNTRY748,0,0.0
IMPO15308&&CNTRY825,0,0.0
IMPO15310&&CNTRY263,0,0.0
IMPO15312&&CNTRY321,1,1.0
IMPO15312&&CNTRY376,0,0.0
IMPO15312&&CNTRY652,0,0.0
IMPO15312&&CNTRY756,0,0.0
IMPO15312&&CNTRY846,0,0.0
IMPO15313&&CNTRY123,0,0.0
IMPO15313&&CNTRY215,0,0.0
IMPO15313&&CNTRY756,0,0.0
IMPO15313&&CNTRY994,0,0.0
IMPO15317&&CNTRY171,1,1.0
IMPO15318&&CNTRY680,0,0.0
IMPO15318&&CNTRY748,0,0.0
IMPO15319&&CNTRY123,0,0.0
IMPO15319&&CNTRY216,0,0.0
IMPO15319&&CNTRY680,0,0.0
IMPO15319&&CNTRY825,0,0.0
IMPO15319&&CNTRY846,0,0.0
IMPO15319&&CNTRY994,0,0.0
IMPO15320&&CNTRY415,0,0.0
IMPO15321&&CNTRY123,0,0.0
