OFFICE&&TARIFF.CODE,OFFICE&&TARIFF.CODE_illicit_sum,OFFICE&&TARIFF.CODE_illicit_rate
OFFICE76&&5512991000,0,0.0
OFFICE76&&5516910000,1,1.0
OFFICE76&&5601100011,0,0.0
OFFICE76&&5601100019,0,0.0
OFFICE76&&5603110000,0,0.0
OFFICE76&&5603920000,0,0.0
OFFICE76&&5604900000,0,0.0
OFFICE76&&5607410000,0,0.0
OFFICE76&&5607500000,1,1.0
OFFICE76&&5610000000,0,0.0
OFFICE76&&5801100000,1,1.0
OFFICE76&&5801900000,0,0.0
OFFICE76&&5806200000,0,0.0
OFFICE76&&5901100000,1,0.16666666666666666
OFFICE76&&5901900000,0,0.0
OFFICE76&&5903900000,1,1.0
OFFICE76&&5910000000,0,0.0
OFFICE76&&5911900000,0,0.0
OFFICE76&&6001220000,1,0.3333333333333333
OFFICE76&&6001920000,0,0.0
OFFICE76&&6006310000,0,0.0
OFFICE76&&6006410000,0,0.0
OFFICE76&&603110000,1,0.5
OFFICE76&&6110190000,0,0.0
OFFICE76&&6111200000,0,0.0
OFFICE76&&6116920094,1,0.5
OFFICE76&&6117800000,0,0.0
OFFICE76&&6201990000,0,0.0
OFFICE76&&6207110000,0,0.0
OFFICE76&&6208910000,1,1.0
OFFICE76&&6208990000,0,0.0
OFFICE76&&6210100000,0,0.0
OFFICE76&&6211200000,0,0.0
OFFICE76&&6211390000,0,0.0
OFFICE76&&6217100000,1,1.0
OFFICE76&&6304930097,0,0.0
OFFICE76&&6305390000,0,0.0
OFFICE76&&6306220000,0,0.0
OFFICE76&&6310100011,0,0.0
OFFICE76&&6310900091,1,1.0
OFFICE76&&6403400041,0,0.0
OFFICE76&&6403590055,0,0.0
OFFICE76&&6404190019,1,1.0
OFFICE76&&6404200022,1,1.0
OFFICE76&&6406100000,1,0.5
OFFICE76&&6406200000,1,0.5
OFFICE76&&6505900000,0,0.0
OFFICE76&&6506100000,1,1.0
OFFICE76&&6510000000,0,0.0
OFFICE76&&6601990000,0,0.0
OFFICE76&&6603200000,0,0.0
OFFICE76&&6700000000,0,0.0
OFFICE76&&6704190000,1,1.0
OFFICE76&&6802100000,1,0.5
OFFICE76&&6802210000,0,0.0
OFFICE76&&6802290000,0,0.0
OFFICE76&&6802910000,0,0.0
OFFICE76&&6802930000,0,0.0
OFFICE76&&6804100000,0,0.0
OFFICE76&&6804210000,1,0.3333333333333333
OFFICE76&&6805200000,0,0.0
OFFICE76&&6807100000,0,0.0
OFFICE76&&6807900000,0,0.0
OFFICE76&&6809110000,1,1.0
OFFICE76&&6809190000,0,0.0
OFFICE76&&6810190000,1,0.3333333333333333
OFFICE76&&6813200000,1,1.0
OFFICE76&&6813810000,0,0.0
OFFICE76&&6900000000,0,0.0
OFFICE76&&6904900000,0,0.0
OFFICE76&&6907100000,0,0.0
OFFICE76&&6907900000,0,0.0
OFFICE76&&6908100000,0,0.0
OFFICE76&&6908900000,0,0.0
OFFICE76&&6912001000,0,0.0
OFFICE76&&6913900000,0,0.0
OFFICE76&&7004900000,1,1.0
OFFICE76&&7005100000,1,0.5
OFFICE76&&7005210000,1,0.5
OFFICE76&&7005290000,0,0.0
OFFICE76&&7009920000,0,0.0
OFFICE76&&7010000000,2,1.0
OFFICE76&&7010901200,0,0.0
OFFICE76&&7010902122,0,0.0
OFFICE76&&7010904900,0,0.0
OFFICE76&&7013100000,0,0.0
OFFICE76&&7013280000,0,0.0
OFFICE76&&7013370000,1,1.0
OFFICE76&&7013990000,0,0.0
OFFICE76&&7016100000,1,0.5
OFFICE76&&7019900000,1,0.5
OFFICE76&&709590000,1,0.3333333333333333
OFFICE76&&7117110000,1,1.0
OFFICE76&&7117190000,2,0.5
OFFICE76&&7117900000,0,0.0
OFFICE76&&712900000,0,0.0
OFFICE76&&7202300000,0,0.0
OFFICE76&&7208270000,0,0.0
OFFICE76&&7208510000,0,0.0
OFFICE76&&7208540000,0,0.0
OFFICE76&&7208900000,0,0.0
OFFICE76&&7209180000,0,0.0
OFFICE76&&7210120000,0,0.0
OFFICE76&&7210700071,0,0.0
OFFICE76&&7210900000,0,0.0
OFFICE76&&7212100000,1,1.0
OFFICE76&&7212200000,0,0.0
OFFICE76&&7215900000,0,0.0
OFFICE76&&7216500000,0,0.0
OFFICE76&&7216990000,0,0.0
OFFICE76&&7217200021,1,1.0
OFFICE76&&7217900091,0,0.0
OFFICE76&&7219310000,0,0.0
OFFICE76&&7222300000,0,0.0
OFFICE76&&7228500000,1,0.5
OFFICE76&&7304190000,0,0.0
OFFICE76&&7304230000,0,0.0
OFFICE76&&7304399000,0,0.0
OFFICE76&&7306190000,1,1.0
OFFICE76&&7306210000,1,0.5
OFFICE76&&7306501000,0,0.0
OFFICE76&&7307190000,1,1.0
OFFICE76&&7307210000,0,0.0
OFFICE76&&7307220000,1,1.0
OFFICE76&&7307920000,1,1.0
OFFICE76&&7308100000,0,0.0
OFFICE76&&7308201000,1,0.25
OFFICE76&&7308300000,1,1.0
OFFICE76&&7308400000,1,1.0
OFFICE76&&7308901000,1,0.5
OFFICE76&&7308909000,0,0.0
OFFICE76&&7310000000,0,0.0
OFFICE76&&7314390000,0,0.0
OFFICE76&&7314410000,0,0.0
OFFICE76&&7318110000,0,0.0
OFFICE76&&7318150000,0,0.0
OFFICE76&&7318160000,0,0.0
OFFICE76&&7320000000,0,0.0
OFFICE76&&7320100000,1,0.5
OFFICE76&&7321121000,0,0.0
OFFICE76&&7321190000,1,1.0
OFFICE76&&7321900000,1,1.0
OFFICE76&&7323100000,2,0.05128205128205128
OFFICE76&&7323999000,0,0.0
OFFICE76&&7324290000,0,0.0
OFFICE76&&7326190000,0,0.0
OFFICE76&&7326909099,0,0.0
OFFICE76&&7400000000,0,0.0
OFFICE76&&7407210000,0,0.0
OFFICE76&&7407290000,1,1.0
OFFICE76&&7412200000,0,0.0
OFFICE76&&7418190000,0,0.0
OFFICE76&&7505110000,1,0.5
OFFICE76&&7604100000,0,0.0
OFFICE76&&7604210000,1,0.25
OFFICE76&&7606919092,1,0.5
OFFICE76&&7606919093,0,0.0
OFFICE76&&7607110000,0,0.0
OFFICE76&&7607200021,1,0.5
OFFICE76&&7607200029,1,0.5
OFFICE76&&7610100000,0,0.0
OFFICE76&&7616999000,1,0.5
OFFICE76&&7901120000,0,0.0
OFFICE76&&7901200000,1,0.5
OFFICE76&&804100000,0,0.0
OFFICE76&&806100000,0,0.0
OFFICE76&&808100000,1,0.041666666666666664
OFFICE76&&8201100011,1,1.0
OFFICE76&&8205100000,1,0.5
OFFICE76&&8205200000,0,0.0
OFFICE76&&8205700000,0,0.0
OFFICE76&&8207130000,0,0.0
OFFICE76&&8207190000,1,0.5
OFFICE76&&8207300000,0,0.0
OFFICE76&&8207400000,1,1.0
OFFICE76&&8207700000,0,0.0
OFFICE76&&8212100000,1,1.0
OFFICE76&&8212200000,0,0.0
OFFICE76&&8214200000,0,0.0
OFFICE76&&8215100000,0,0.0
OFFICE76&&8301100000,1,1.0
OFFICE76&&8301600000,0,0.0
OFFICE76&&8302200000,1,0.5
OFFICE76&&8302410000,1,0.3333333333333333
OFFICE76&&8302490000,0,0.0
OFFICE76&&8308100000,1,0.5
OFFICE76&&8308200000,2,1.0
OFFICE76&&8308900000,0,0.0
OFFICE76&&8309900091,0,0.0
OFFICE76&&8309900092,1,1.0
OFFICE76&&8402120000,0,0.0
OFFICE76&&8402190000,0,0.0
OFFICE76&&8403900000,0,0.0
OFFICE76&&8404200000,0,0.0
OFFICE76&&8407340000,0,0.0
OFFICE76&&8408900000,0,0.0
OFFICE76&&8409910000,0,0.0
OFFICE76&&8409990000,0,0.0
OFFICE76&&8412290000,0,0.0
OFFICE76&&8412900000,2,0.6666666666666666
OFFICE76&&8413200000,1,0.5
OFFICE76&&8413300000,0,0.0
OFFICE76&&8413500000,1,1.0
OFFICE76&&8413810000,0,0.0
OFFICE76&&8413912000,1,0.5
OFFICE76&&8413919000,0,0.0
OFFICE76&&8414100000,1,0.5
OFFICE76&&8414400000,1,1.0
OFFICE76&&8414510000,1,1.0
OFFICE76&&8414590000,0,0.0
OFFICE76&&8414800089,0,0.0
OFFICE76&&8414900000,0,0.0
OFFICE76&&8415100019,1,0.5
OFFICE76&&8415830000,0,0.0
OFFICE76&&8417200000,1,0.3333333333333333
OFFICE76&&8417800000,0,0.0
OFFICE76&&8417900000,0,0.0
OFFICE76&&8418100011,1,1.0
OFFICE76&&8418400041,0,0.0
OFFICE76&&8419191000,0,0.0
OFFICE76&&8419310000,0,0.0
OFFICE76&&8419500000,0,0.0
OFFICE76&&8419890000,0,0.0
OFFICE76&&8420910000,0,0.0
OFFICE76&&8421210023,0,0.0
OFFICE76&&8421220029,0,0.0
OFFICE76&&8421230000,0,0.0
OFFICE76&&8421290000,1,1.0
OFFICE76&&8422300000,0,0.0
OFFICE76&&8422400000,0,0.0
OFFICE76&&8422900000,0,0.0
OFFICE76&&8423900000,1,1.0
OFFICE76&&8424100000,0,0.0
OFFICE76&&8424200000,1,1.0
OFFICE76&&8424300000,1,1.0
OFFICE76&&8424811000,0,0.0
OFFICE76&&8424890000,0,0.0
OFFICE76&&8424900000,0,0.0
OFFICE76&&8425420000,1,0.5
OFFICE76&&8426110000,0,0.0
OFFICE76&&8426190000,1,1.0
OFFICE76&&8427100000,1,1.0
OFFICE76&&8427200000,1,1.0
OFFICE76&&8428390000,0,0.0
OFFICE76&&8429110000,0,0.0
OFFICE76&&8429190000,1,1.0
OFFICE76&&8429200000,1,1.0
OFFICE76&&8429520000,1,0.5
OFFICE76&&8429590000,0,0.0
OFFICE76&&8430100000,1,1.0
OFFICE76&&8430410000,0,0.0
OFFICE76&&8431100000,1,1.0
OFFICE76&&8431390000,0,0.0
OFFICE76&&8431410000,1,1.0
OFFICE76&&8431420000,0,0.0
OFFICE76&&8431430000,1,0.2
OFFICE76&&8431490000,0,0.0
OFFICE76&&8432100000,0,0.0
OFFICE76&&8432210000,0,0.0
OFFICE76&&8432800000,1,0.5
OFFICE76&&8433900000,0,0.0
OFFICE76&&8436210000,0,0.0
OFFICE76&&8436290000,0,0.0
OFFICE76&&8436910000,0,0.0
OFFICE76&&8436990000,1,1.0
OFFICE76&&8437100000,0,0.0
OFFICE76&&8437800000,0,0.0
OFFICE76&&8437900000,0,0.0
OFFICE76&&8438100000,1,1.0
OFFICE76&&8438300000,0,0.0
OFFICE76&&8438900000,0,0.0
OFFICE76&&8439990000,1,1.0
OFFICE76&&8440100000,1,1.0
OFFICE76&&8441100000,0,0.0
OFFICE76&&8441900000,1,1.0
OFFICE76&&8442400000,0,0.0
OFFICE76&&8442500000,0,0.0
OFFICE76&&8443320000,0,0.0
OFFICE76&&8443990000,0,0.0
OFFICE76&&8447900000,0,0.0
OFFICE76&&8448320000,0,0.0
OFFICE76&&8448490000,0,0.0
OFFICE76&&8450110000,1,1.0
OFFICE76&&8450190000,1,1.0
OFFICE76&&8450200000,0,0.0
OFFICE76&&8451400000,0,0.0
OFFICE76&&8452290000,0,0.0
OFFICE76&&8452900000,0,0.0
OFFICE76&&8455210000,1,0.5
OFFICE76&&8455220000,1,1.0
OFFICE76&&8455300000,1,1.0
OFFICE76&&8457100000,0,0.0
OFFICE76&&8460290000,0,0.0
OFFICE76&&8461400000,0,0.0
OFFICE76&&8462290000,0,0.0
OFFICE76&&8464900000,0,0.0
OFFICE76&&8465910000,1,1.0
OFFICE76&&8465990000,1,1.0
OFFICE76&&8467920000,1,1.0
OFFICE76&&8467990000,0,0.0
OFFICE76&&8468800000,0,0.0
OFFICE76&&8468900000,0,0.0
OFFICE76&&8470000000,1,0.3333333333333333
OFFICE76&&8471300031,0,0.0
OFFICE76&&8471300039,1,0.5
OFFICE76&&8471410043,0,0.0
OFFICE76&&8471500059,1,1.0
OFFICE76&&8471600069,0,0.0
OFFICE76&&8471700079,0,0.0
OFFICE76&&8472900000,2,0.5
OFFICE76&&8473290000,0,0.0
OFFICE76&&8473300000,1,0.03571428571428571
OFFICE76&&8473400000,0,0.0
OFFICE76&&8474100000,0,0.0
OFFICE76&&8474310000,1,1.0
OFFICE76&&8474900000,1,0.25
OFFICE76&&8476900000,1,1.0
OFFICE76&&8477100000,1,0.5
OFFICE76&&8477200000,0,0.0
OFFICE76&&8477300000,0,0.0
OFFICE76&&8477510000,0,0.0
OFFICE76&&8477800000,0,0.0
OFFICE76&&8479200000,0,0.0
OFFICE76&&8479890000,0,0.0
OFFICE76&&8479900000,0,0.0
OFFICE76&&8480490000,0,0.0
OFFICE76&&8480500000,0,0.0
OFFICE76&&8480600000,0,0.0
OFFICE76&&8480790000,0,0.0
OFFICE76&&8481100000,0,0.0
OFFICE76&&8481200000,0,0.0
OFFICE76&&8481300000,0,0.0
OFFICE76&&8481400000,1,0.5
OFFICE76&&8481800000,0,0.0
OFFICE76&&8481900000,1,0.5
OFFICE76&&8483100000,0,0.0
OFFICE76&&8483200000,0,0.0
OFFICE76&&8484100000,1,0.25
OFFICE76&&8484200000,0,0.0
OFFICE76&&8484900000,0,0.0
OFFICE76&&8487900000,0,0.0
OFFICE76&&8500000000,1,1.0
OFFICE76&&8501100000,0,0.0
OFFICE76&&8501320000,1,1.0
OFFICE76&&8501400000,0,0.0
OFFICE76&&8501520000,1,1.0
OFFICE76&&8501610000,0,0.0
OFFICE76&&8502110012,1,1.0
OFFICE76&&8502120015,1,1.0
OFFICE76&&8502130018,0,0.0
OFFICE76&&8502130019,0,0.0
OFFICE76&&8502200021,0,0.0
OFFICE76&&8504100000,0,0.0
OFFICE76&&8504220000,1,0.5
OFFICE76&&8504310000,0,0.0
OFFICE76&&8504330000,1,0.5
OFFICE76&&8504400000,0,0.0
OFFICE76&&8504500000,0,0.0
OFFICE76&&8504900000,1,1.0
OFFICE76&&8505110000,0,0.0
OFFICE76&&8506101100,0,0.0
OFFICE76&&8506101912,2,0.5
OFFICE76&&8506500000,1,0.3333333333333333
OFFICE76&&8507300000,0,0.0
OFFICE76&&8507800000,0,0.0
OFFICE76&&8508190000,0,0.0
OFFICE76&&8511500000,0,0.0
OFFICE76&&8511900000,0,0.0
OFFICE76&&8512200000,0,0.0
OFFICE76&&8512300000,0,0.0
OFFICE76&&8512400000,1,1.0
OFFICE76&&8513100000,1,0.25
OFFICE76&&8515290000,1,1.0
OFFICE76&&8516500000,0,0.0
OFFICE76&&8516600069,0,0.0
OFFICE76&&8516720000,0,0.0
OFFICE76&&8516800000,0,0.0
OFFICE76&&8517180000,6,0.02586206896551724
OFFICE76&&8517610000,0,0.0
OFFICE76&&8517620000,0,0.0
OFFICE76&&8518290000,1,0.5
OFFICE76&&8518300000,0,0.0
OFFICE76&&8519500000,0,0.0
OFFICE76&&8523400000,0,0.0
OFFICE76&&8523520000,0,0.0
OFFICE76&&8525800000,0,0.0
OFFICE76&&8527130000,1,1.0
OFFICE76&&8527910000,0,0.0
OFFICE76&&8528510000,0,0.0
OFFICE76&&8528710000,0,0.0
OFFICE76&&8528721900,0,0.0
OFFICE76&&8528731900,0,0.0
OFFICE76&&8529900000,0,0.0
OFFICE76&&8531200000,1,1.0
OFFICE76&&8531900000,1,1.0
OFFICE76&&8532240000,0,0.0
OFFICE76&&8532290000,0,0.0
OFFICE76&&8535400000,1,0.3333333333333333
OFFICE76&&8536100000,0,0.0
OFFICE76&&8536300000,1,0.5
OFFICE76&&8536500000,0,0.0
OFFICE76&&8536690000,0,0.0
OFFICE76&&8536900000,1,0.5
OFFICE76&&8537200000,0,0.0
OFFICE76&&8538100000,0,0.0
OFFICE76&&8538900000,0,0.0
OFFICE76&&8539220000,0,0.0
OFFICE76&&8539290000,0,0.0
OFFICE76&&8540120000,0,0.0
OFFICE76&&8540400000,0,0.0
OFFICE76&&8541100000,0,0.0
OFFICE76&&8541400000,0,0.0
OFFICE76&&8541500000,1,1.0
OFFICE76&&8541600000,1,1.0
OFFICE76&&8543700000,1,1.0
OFFICE76&&8544110000,2,0.6666666666666666
OFFICE76&&8544420000,0,0.0
OFFICE76&&8544490000,0,0.0
OFFICE76&&8544700000,1,1.0
OFFICE76&&8545110000,1,1.0
OFFICE76&&8546200000,2,0.5
OFFICE76&&8546900000,0,0.0
OFFICE76&&8547100000,0,0.0
OFFICE76&&8548900000,0,0.0
OFFICE76&&8610000000,0,0.0
OFFICE76&&8701200000,1,0.2
OFFICE76&&8701300000,0,0.0
OFFICE76&&8701900092,1,0.5
OFFICE76&&8702101114,1,0.5
OFFICE76&&8702101216,1,0.5
OFFICE76&&8702101319,7,0.02857142857142857
OFFICE76&&8702102029,0,0.0
OFFICE76&&8702901192,0,0.0
OFFICE76&&8702901396,0,0.0
OFFICE76&&8702902097,0,0.0
OFFICE76&&8702902099,1,0.018867924528301886
OFFICE76&&8703100000,0,0.0
OFFICE76&&8703210011,3,0.0196078431372549
OFFICE76&&8703221113,0,0.0
OFFICE76&&8703221215,0,0.0
OFFICE76&&8703221917,1,0.3333333333333333
OFFICE76&&8703222100,0,0.0
OFFICE76&&8703222200,0,0.0
OFFICE76&&8703222900,8,0.03278688524590164
OFFICE76&&8703231119,4,0.036036036036036036
OFFICE76&&8703231221,1,0.0136986301369863
OFFICE76&&8703231226,0,0.0
OFFICE76&&8703231923,2,0.6666666666666666
OFFICE76&&8703232124,2,0.06060606060606061
OFFICE76&&8703232225,2,0.03333333333333333
OFFICE76&&8703232926,8,0.020942408376963352
OFFICE76&&8703241128,18,0.03383458646616541
OFFICE76&&8703241134,0,0.0
OFFICE76&&8703241135,1,0.5
OFFICE76&&8703241238,1,0.3333333333333333
OFFICE76&&8703241932,2,0.16666666666666666
OFFICE76&&8703242100,3,0.03488372093023256
OFFICE76&&8703242200,0,0.0
OFFICE76&&8703242900,9,0.07627118644067797
OFFICE76&&8703321118,1,1.0
OFFICE76&&8703321218,0,0.0
OFFICE76&&8703321220,3,0.05
OFFICE76&&8703321922,10,0.040983606557377046
OFFICE76&&8703322100,1,0.3333333333333333
OFFICE76&&8703322900,0,0.0
OFFICE76&&8703331124,1,0.041666666666666664
OFFICE76&&8703331226,2,0.03508771929824561
OFFICE76&&8703331928,1,0.02040816326530612
OFFICE76&&8703332100,1,0.022727272727272728
OFFICE76&&8703332200,1,1.0
OFFICE76&&8703332900,1,0.03571428571428571
OFFICE76&&8703900000,12,0.037267080745341616
OFFICE76&&8704100019,0,0.0
OFFICE76&&8704211122,0,0.0
OFFICE76&&8704211924,1,0.5
OFFICE76&&8704212025,4,0.04819277108433735
OFFICE76&&8704221928,1,0.3333333333333333
OFFICE76&&8704222000,1,0.5
OFFICE76&&8704231122,0,0.0
OFFICE76&&8704231924,0,0.0
OFFICE76&&8704232000,0,0.0
OFFICE76&&8704311114,0,0.0
OFFICE76&&8704312000,0,0.0
OFFICE76&&8704321118,0,0.0
OFFICE76&&8704321919,0,0.0
OFFICE76&&8704322000,1,0.010869565217391304
OFFICE76&&8704900091,1,1.0
OFFICE76&&8704900099,0,0.0
OFFICE76&&8705900000,1,0.2
OFFICE76&&8708100000,1,1.0
OFFICE76&&8708400000,1,1.0
OFFICE76&&8708940000,0,0.0
OFFICE76&&8709900000,0,0.0
OFFICE76&&8711101000,1,0.25
OFFICE76&&8711109000,0,0.0
OFFICE76&&8711201000,1,0.1
OFFICE76&&8711309000,1,0.5
OFFICE76&&8711409000,0,0.0
OFFICE76&&8712000019,0,0.0
OFFICE76&&8713900000,0,0.0
OFFICE76&&8714110000,0,0.0
OFFICE76&&8714190000,1,0.14285714285714285
OFFICE76&&8716100000,0,0.0
OFFICE76&&8716200000,0,0.0
OFFICE76&&8716310000,1,0.5
OFFICE76&&8716400000,0,0.0
OFFICE76&&8716809000,0,0.0
OFFICE76&&8716909000,0,0.0
OFFICE76&&8720000000,0,0.0
OFFICE76&&8803900000,2,0.5
OFFICE76&&8906900000,1,1.0
OFFICE76&&8907900000,1,0.5
OFFICE76&&9004100000,0,0.0
OFFICE76&&9006590000,0,0.0
OFFICE76&&9006910000,0,0.0
OFFICE76&&9015800000,0,0.0
OFFICE76&&9018110000,0,0.0
OFFICE76&&9018500000,1,1.0
OFFICE76&&9018900000,1,0.5
OFFICE76&&9019200000,0,0.0
OFFICE76&&9020000000,0,0.0
OFFICE76&&9022900000,1,0.5
OFFICE76&&902400000,0,0.0
OFFICE76&&9025190000,1,1.0
OFFICE76&&9026200000,1,0.5
OFFICE76&&9027800000,1,0.5
OFFICE76&&9028200000,1,1.0
OFFICE76&&9030900000,1,0.5
OFFICE76&&9031900000,0,0.0
OFFICE76&&9032890000,0,0.0
OFFICE76&&904110000,0,0.0
OFFICE76&&910100000,0,0.0
OFFICE76&&910990000,0,0.0
OFFICE76&&9210000000,0,0.0
OFFICE76&&9305990000,0,0.0
OFFICE76&&9401800081,0,0.0
OFFICE76&&9401900091,0,0.0
OFFICE76&&9403200000,0,0.0
OFFICE76&&9403700071,1,1.0
OFFICE76&&9403900091,1,1.0
OFFICE76&&9405300000,0,0.0
OFFICE76&&9405400000,1,0.5
OFFICE76&&9405500000,0,0.0
OFFICE76&&9405920000,0,0.0
OFFICE76&&9405990000,0,0.0
OFFICE76&&9504100000,1,1.0
OFFICE76&&9504400000,1,1.0
OFFICE76&&9505100000,1,1.0
OFFICE76&&9506400000,1,1.0
OFFICE76&&9506620000,0,0.0
OFFICE76&&9506990000,0,0.0
OFFICE76&&9600000000,2,1.0
OFFICE76&&9603100000,1,1.0
OFFICE76&&9603900000,0,0.0
OFFICE76&&9607190000,0,0.0
OFFICE76&&9616100000,1,0.5
OFFICE76&&9620000000,0,0.0
OFFICE76&&9710000000,0,0.0
OFFICE78&&1104120000,0,0.0
OFFICE78&&1302320000,1,1.0
OFFICE78&&1509100019,1,1.0
OFFICE78&&1517100000,0,0.0
OFFICE78&&1702900000,0,0.0
OFFICE78&&1905900000,0,0.0
OFFICE78&&2005510000,0,0.0
OFFICE78&&2009490044,1,1.0
OFFICE78&&2101200000,1,1.0
OFFICE78&&2103200000,0,0.0
OFFICE78&&2202900091,1,1.0
OFFICE78&&2204290000,0,0.0
OFFICE78&&2207209000,1,1.0
OFFICE78&&2208500000,1,1.0
OFFICE78&&2208600000,0,0.0
OFFICE78&&2301100000,0,0.0
OFFICE78&&2401100000,0,0.0
OFFICE78&&2517490000,0,0.0
OFFICE78&&2520200000,0,0.0
OFFICE78&&2523900000,0,0.0
OFFICE78&&2526200000,0,0.0
OFFICE78&&2710193100,1,1.0
OFFICE78&&2712200000,0,0.0
OFFICE78&&2713200000,0,0.0
OFFICE78&&2804690000,0,0.0
OFFICE78&&2810000000,0,0.0
OFFICE78&&2811220000,0,0.0
OFFICE78&&2815110000,0,0.0
OFFICE78&&2834290000,1,1.0
OFFICE78&&2835390000,0,0.0
OFFICE78&&2836300000,1,1.0
OFFICE78&&2842100000,0,0.0
OFFICE78&&2905140000,1,1.0
OFFICE78&&2905310000,0,0.0
OFFICE78&&2905450000,0,0.0
OFFICE78&&2909490000,0,0.0
OFFICE78&&2914220000,0,0.0
OFFICE78&&2915210000,0,0.0
OFFICE78&&2915290000,1,1.0
OFFICE78&&2915900000,0,0.0
OFFICE78&&2916190000,2,1.0
OFFICE78&&2933290000,0,0.0
OFFICE78&&3004310000,0,0.0
OFFICE78&&3004400000,1,1.0
OFFICE78&&305510052,1,1.0
OFFICE78&&3202100000,0,0.0
OFFICE78&&3204160000,1,1.0
OFFICE78&&3206110000,0,0.0
OFFICE78&&3206190000,0,0.0
OFFICE78&&3212100000,1,1.0
OFFICE78&&3214102000,0,0.0
OFFICE78&&3302901000,0,0.0
OFFICE78&&3305900000,1,0.5
OFFICE78&&3306100000,0,0.0
OFFICE78&&3307490000,1,0.5
OFFICE78&&3307900000,0,0.0
OFFICE78&&3502200000,1,1.0
OFFICE78&&3602009000,0,0.0
OFFICE78&&3811210000,0,0.0
OFFICE78&&3820000000,0,0.0
OFFICE78&&3901100000,0,0.0
OFFICE78&&3901200000,0,0.0
OFFICE78&&3903900000,1,1.0
OFFICE78&&3909400000,0,0.0
OFFICE78&&3916200000,0,0.0
OFFICE78&&3917231000,0,0.0
OFFICE78&&3919100000,0,0.0
OFFICE78&&3920200021,1,1.0
OFFICE78&&3920990000,0,0.0
OFFICE78&&3921130000,0,0.0
OFFICE78&&3921900099,0,0.0
OFFICE78&&3925200000,1,1.0
OFFICE78&&3926300000,0,0.0
OFFICE78&&4002110000,0,0.0
OFFICE78&&4008219000,0,0.0
OFFICE78&&4010390000,1,1.0
OFFICE78&&4011200000,1,0.5
OFFICE78&&4016100000,1,1.0
OFFICE78&&4016940000,0,0.0
OFFICE78&&402910099,1,1.0
OFFICE78&&4115100000,1,1.0
OFFICE78&&4401250000,0,0.0
OFFICE78&&4410900000,0,0.0
OFFICE78&&4504900000,1,1.0
OFFICE78&&4601991000,0,0.0
OFFICE78&&4707300000,0,0.0
OFFICE78&&4800000000,0,0.0
OFFICE78&&4802550056,0,0.0
OFFICE78&&4802550059,0,0.0
OFFICE78&&4802690000,0,0.0
OFFICE78&&4805110000,0,0.0
OFFICE78&&4811590059,0,0.0
OFFICE78&&4911991000,0,0.0
OFFICE78&&5007200000,0,0.0
OFFICE78&&5601210000,0,0.0
OFFICE78&&5603130000,0,0.0
OFFICE78&&5610000000,0,0.0
OFFICE78&&5801100000,0,0.0
OFFICE78&&5801900000,0,0.0
OFFICE78&&5804290000,0,0.0
OFFICE78&&5901900000,1,1.0
OFFICE78&&5910000000,0,0.0
OFFICE78&&6103290000,1,1.0
OFFICE78&&6110190000,0,0.0
OFFICE78&&6203490000,1,1.0
OFFICE78&&6207220000,2,1.0
OFFICE78&&6303990000,0,0.0
OFFICE78&&6306220000,0,0.0
OFFICE78&&6307200000,1,1.0
OFFICE78&&6403590055,0,0.0
OFFICE78&&6500000000,0,0.0
OFFICE78&&6505900000,0,0.0
OFFICE78&&6704190000,0,0.0
OFFICE78&&6802230000,0,0.0
OFFICE78&&6804210000,0,0.0
OFFICE78&&6807900000,0,0.0
OFFICE78&&6811820000,1,1.0
OFFICE78&&6813200000,0,0.0
OFFICE78&&6904100000,0,0.0
OFFICE78&&6908900000,0,0.0
OFFICE78&&6912009000,1,1.0
OFFICE78&&7004900000,0,0.0
OFFICE78&&7005100000,0,0.0
OFFICE78&&709590000,0,0.0
OFFICE78&&712200000,0,0.0
OFFICE78&&7208900000,0,0.0
OFFICE78&&7210110000,0,0.0
OFFICE78&&7210120000,0,0.0
OFFICE78&&7216500000,0,0.0
OFFICE78&&7219310000,1,1.0
OFFICE78&&7220120000,0,0.0
OFFICE78&&7225990000,0,0.0
OFFICE78&&7307210000,0,0.0
OFFICE78&&7308909000,0,0.0
OFFICE78&&7314200000,1,1.0
OFFICE78&&7321121000,1,1.0
OFFICE78&&7323100000,0,0.0
OFFICE78&&7323999000,0,0.0
OFFICE78&&7412200000,0,0.0
OFFICE78&&7604210000,0,0.0
OFFICE78&&7607190019,0,0.0
OFFICE78&&7612900091,1,1.0
OFFICE78&&8211920000,0,0.0
OFFICE78&&8302410000,0,0.0
OFFICE78&&8306210000,0,0.0
OFFICE78&&8308100000,1,1.0
OFFICE78&&8308900000,0,0.0
OFFICE78&&8408100000,0,0.0
OFFICE78&&8414800089,0,0.0
OFFICE78&&8417800000,0,0.0
OFFICE78&&8421210022,0,0.0
OFFICE78&&8421210023,1,1.0
OFFICE78&&8421220024,0,0.0
OFFICE78&&8421230000,1,0.5
OFFICE78&&8429110000,1,1.0
OFFICE78&&8429520000,0,0.0
OFFICE78&&8430390000,1,1.0
OFFICE78&&8430500000,2,1.0
OFFICE78&&8437800000,0,0.0
OFFICE78&&8438100000,0,0.0
OFFICE78&&8440100000,1,1.0
OFFICE78&&8443170000,1,1.0
OFFICE78&&8443320000,1,1.0
OFFICE78&&8450190000,1,1.0
