OFFICE&&IMPORTER.TIN,OFFICE&&IMPORTER.TIN_illicit_sum,OFFICE&&IMPORTER.TIN_illicit_rate
OFFICE92&&IMP990906,1,1.0
OFFICE92&&IMP991184,0,0.0
OFFICE92&&IMP992026,0,0.0
OFFICE92&&IMP992281,0,0.0
OFFICE92&&IMP993091,0,0.0
OFFICE92&&IMP993456,0,0.0
OFFICE92&&IMP993681,0,0.0
OFFICE92&&IMP994093,0,0.0
OFFICE92&&IMP994729,1,1.0
OFFICE92&&IMP995522,0,0.0
OFFICE92&&IMP995597,1,0.14285714285714285
OFFICE92&&IMP995997,0,0.0
OFFICE92&&IMP996749,0,0.0
OFFICE92&&IMP996941,0,0.0
OFFICE92&&IMP997368,0,0.0
OFFICE92&&IMP998001,0,0.0
OFFICE92&&IMP998192,0,0.0
OFFICE92&&IMP998968,0,0.0
OFFICE92&&IMP999312,0,0.0
OFFICE92&&IMP999565,1,1.0
OFFICE92&&IMP999990,0,0.0
OFFICE94&&IMP107373,1,1.0
OFFICE94&&IMP107442,1,1.0
OFFICE94&&IMP107856,0,0.0
OFFICE94&&IMP108058,1,1.0
OFFICE94&&IMP109772,0,0.0
OFFICE94&&IMP112187,0,0.0
OFFICE94&&IMP112688,0,0.0
OFFICE94&&IMP113522,1,1.0
OFFICE94&&IMP116670,0,0.0
OFFICE94&&IMP118992,0,0.0
OFFICE94&&IMP119457,1,1.0
OFFICE94&&IMP119811,0,0.0
OFFICE94&&IMP120631,0,0.0
OFFICE94&&IMP123397,0,0.0
OFFICE94&&IMP123575,0,0.0
OFFICE94&&IMP123970,0,0.0
OFFICE94&&IMP124557,0,0.0
OFFICE94&&IMP125020,0,0.0
OFFICE94&&IMP127478,0,0.0
OFFICE94&&IMP129307,0,0.0
OFFICE94&&IMP130305,0,0.0
OFFICE94&&IMP130375,1,1.0
OFFICE94&&IMP132197,0,0.0
OFFICE94&&IMP135970,0,0.0
OFFICE94&&IMP137194,1,1.0
OFFICE94&&IMP141424,0,0.0
OFFICE94&&IMP142940,0,0.0
OFFICE94&&IMP143240,1,1.0
OFFICE94&&IMP145319,0,0.0
OFFICE94&&IMP146918,0,0.0
OFFICE94&&IMP150295,0,0.0
OFFICE94&&IMP152015,1,1.0
OFFICE94&&IMP154351,0,0.0
OFFICE94&&IMP156567,0,0.0
OFFICE94&&IMP157301,0,0.0
OFFICE94&&IMP157985,0,0.0
OFFICE94&&IMP158220,0,0.0
OFFICE94&&IMP159776,0,0.0
OFFICE94&&IMP161716,1,1.0
OFFICE94&&IMP166141,0,0.0
OFFICE94&&IMP167128,0,0.0
OFFICE94&&IMP169553,0,0.0
OFFICE94&&IMP175097,0,0.0
OFFICE94&&IMP179534,0,0.0
OFFICE94&&IMP182538,1,1.0
OFFICE94&&IMP182851,0,0.0
OFFICE94&&IMP182858,0,0.0
OFFICE94&&IMP187612,0,0.0
OFFICE94&&IMP187870,0,0.0
OFFICE94&&IMP187998,0,0.0
OFFICE94&&IMP188186,0,0.0
OFFICE94&&IMP191885,0,0.0
OFFICE94&&IMP194834,0,0.0
OFFICE94&&IMP194996,0,0.0
OFFICE94&&IMP195727,0,0.0
OFFICE94&&IMP200080,0,0.0
OFFICE94&&IMP203905,0,0.0
OFFICE94&&IMP206242,0,0.0
OFFICE94&&IMP208413,0,0.0
OFFICE94&&IMP212189,0,0.0
OFFICE94&&IMP212193,0,0.0
OFFICE94&&IMP217788,1,0.5
OFFICE94&&IMP219830,0,0.0
OFFICE94&&IMP220164,0,0.0
OFFICE94&&IMP223095,1,1.0
OFFICE94&&IMP223189,0,0.0
OFFICE94&&IMP225876,0,0.0
OFFICE94&&IMP226034,0,0.0
OFFICE94&&IMP229373,0,0.0
OFFICE94&&IMP229787,0,0.0
OFFICE94&&IMP237891,1,1.0
OFFICE94&&IMP238371,0,0.0
OFFICE94&&IMP238427,0,0.0
OFFICE94&&IMP238924,0,0.0
OFFICE94&&IMP239127,0,0.0
OFFICE94&&IMP239143,0,0.0
OFFICE94&&IMP239612,0,0.0
OFFICE94&&IMP242304,0,0.0
OFFICE94&&IMP243393,1,1.0
OFFICE94&&IMP243487,0,0.0
OFFICE94&&IMP243951,0,0.0
OFFICE94&&IMP246723,0,0.0
OFFICE94&&IMP248890,1,1.0
OFFICE94&&IMP251837,0,0.0
OFFICE94&&IMP252137,0,0.0
OFFICE94&&IMP252451,2,1.0
OFFICE94&&IMP259604,1,1.0
OFFICE94&&IMP260149,0,0.0
OFFICE94&&IMP262592,0,0.0
OFFICE94&&IMP264788,0,0.0
OFFICE94&&IMP265385,1,1.0
OFFICE94&&IMP267318,1,1.0
OFFICE94&&IMP267369,0,0.0
OFFICE94&&IMP267942,0,0.0
OFFICE94&&IMP268685,0,0.0
OFFICE94&&IMP270279,0,0.0
OFFICE94&&IMP271206,0,0.0
OFFICE94&&IMP272266,0,0.0
OFFICE94&&IMP274239,0,0.0
OFFICE94&&IMP275201,0,0.0
OFFICE94&&IMP276514,1,1.0
OFFICE94&&IMP277748,0,0.0
OFFICE94&&IMP278990,1,1.0
OFFICE94&&IMP279944,1,1.0
OFFICE94&&IMP280692,0,0.0
OFFICE94&&IMP280775,0,0.0
OFFICE94&&IMP282303,0,0.0
OFFICE94&&IMP283160,0,0.0
OFFICE94&&IMP285862,1,1.0
OFFICE94&&IMP285934,0,0.0
OFFICE94&&IMP287020,0,0.0
OFFICE94&&IMP290409,0,0.0
OFFICE94&&IMP290506,0,0.0
OFFICE94&&IMP293691,0,0.0
OFFICE94&&IMP294853,0,0.0
OFFICE94&&IMP296929,0,0.0
OFFICE94&&IMP297084,1,1.0
OFFICE94&&IMP297557,0,0.0
OFFICE94&&IMP300259,0,0.0
OFFICE94&&IMP300514,0,0.0
OFFICE94&&IMP301711,0,0.0
OFFICE94&&IMP302697,0,0.0
OFFICE94&&IMP303225,0,0.0
OFFICE94&&IMP304102,2,1.0
OFFICE94&&IMP307868,0,0.0
OFFICE94&&IMP308696,1,1.0
OFFICE94&&IMP309691,1,1.0
OFFICE94&&IMP312923,0,0.0
OFFICE94&&IMP312925,0,0.0
OFFICE94&&IMP315540,0,0.0
OFFICE94&&IMP317373,0,0.0
OFFICE94&&IMP317454,0,0.0
OFFICE94&&IMP318513,1,1.0
OFFICE94&&IMP320044,0,0.0
OFFICE94&&IMP320812,0,0.0
OFFICE94&&IMP322827,0,0.0
OFFICE94&&IMP322908,0,0.0
OFFICE94&&IMP326043,0,0.0
OFFICE94&&IMP327939,0,0.0
OFFICE94&&IMP332095,1,1.0
OFFICE94&&IMP334400,1,1.0
OFFICE94&&IMP334714,0,0.0
OFFICE94&&IMP339350,1,1.0
OFFICE94&&IMP341307,0,0.0
OFFICE94&&IMP347927,0,0.0
OFFICE94&&IMP352125,0,0.0
OFFICE94&&IMP352883,0,0.0
OFFICE94&&IMP353331,1,1.0
OFFICE94&&IMP354395,1,1.0
OFFICE94&&IMP354522,0,0.0
OFFICE94&&IMP355846,0,0.0
OFFICE94&&IMP358094,2,0.6666666666666666
OFFICE94&&IMP358350,1,1.0
OFFICE94&&IMP358915,0,0.0
OFFICE94&&IMP360066,0,0.0
OFFICE94&&IMP361199,0,0.0
OFFICE94&&IMP368279,0,0.0
OFFICE94&&IMP370459,1,1.0
OFFICE94&&IMP372650,0,0.0
OFFICE94&&IMP374019,1,1.0
OFFICE94&&IMP374994,0,0.0
OFFICE94&&IMP375124,0,0.0
OFFICE94&&IMP376153,1,1.0
OFFICE94&&IMP377640,0,0.0
OFFICE94&&IMP379375,0,0.0
OFFICE94&&IMP379999,0,0.0
OFFICE94&&IMP380484,0,0.0
OFFICE94&&IMP381347,0,0.0
OFFICE94&&IMP382110,0,0.0
OFFICE94&&IMP385159,0,0.0
OFFICE94&&IMP385327,0,0.0
OFFICE94&&IMP385446,1,1.0
OFFICE94&&IMP386453,0,0.0
OFFICE94&&IMP390037,1,1.0
OFFICE94&&IMP390708,0,0.0
OFFICE94&&IMP390989,0,0.0
OFFICE94&&IMP391135,0,0.0
OFFICE94&&IMP395494,0,0.0
OFFICE94&&IMP395885,0,0.0
OFFICE94&&IMP397091,0,0.0
OFFICE94&&IMP399709,0,0.0
OFFICE94&&IMP401445,0,0.0
OFFICE94&&IMP405266,1,1.0
OFFICE94&&IMP408287,1,1.0
OFFICE94&&IMP414024,0,0.0
OFFICE94&&IMP414777,0,0.0
OFFICE94&&IMP417759,0,0.0
OFFICE94&&IMP419507,0,0.0
OFFICE94&&IMP420077,0,0.0
OFFICE94&&IMP424489,0,0.0
OFFICE94&&IMP425486,0,0.0
OFFICE94&&IMP426048,0,0.0
OFFICE94&&IMP428055,0,0.0
OFFICE94&&IMP431003,1,1.0
OFFICE94&&IMP437772,0,0.0
OFFICE94&&IMP437782,0,0.0
OFFICE94&&IMP438805,0,0.0
OFFICE94&&IMP439441,0,0.0
OFFICE94&&IMP439866,1,1.0
OFFICE94&&IMP441025,0,0.0
OFFICE94&&IMP442440,1,1.0
OFFICE94&&IMP443339,0,0.0
OFFICE94&&IMP444410,0,0.0
OFFICE94&&IMP444534,0,0.0
OFFICE94&&IMP445444,0,0.0
OFFICE94&&IMP446948,0,0.0
OFFICE94&&IMP448066,1,1.0
OFFICE94&&IMP448116,0,0.0
OFFICE94&&IMP450378,0,0.0
OFFICE94&&IMP451441,0,0.0
OFFICE94&&IMP455544,0,0.0
OFFICE94&&IMP455704,0,0.0
OFFICE94&&IMP457520,0,0.0
OFFICE94&&IMP460261,1,1.0
OFFICE94&&IMP463128,1,1.0
OFFICE94&&IMP464187,0,0.0
OFFICE94&&IMP470376,1,1.0
OFFICE94&&IMP471732,0,0.0
OFFICE94&&IMP471741,0,0.0
OFFICE94&&IMP473021,0,0.0
OFFICE94&&IMP478694,0,0.0
OFFICE94&&IMP479462,1,1.0
OFFICE94&&IMP480699,0,0.0
OFFICE94&&IMP481677,0,0.0
OFFICE94&&IMP484325,1,1.0
OFFICE94&&IMP488875,1,1.0
OFFICE94&&IMP493921,0,0.0
OFFICE94&&IMP498845,0,0.0
OFFICE94&&IMP503241,1,1.0
OFFICE94&&IMP503492,0,0.0
OFFICE94&&IMP505417,0,0.0
OFFICE94&&IMP511278,0,0.0
OFFICE94&&IMP511342,0,0.0
OFFICE94&&IMP514650,0,0.0
OFFICE94&&IMP521723,0,0.0
OFFICE94&&IMP522051,0,0.0
OFFICE94&&IMP522479,0,0.0
OFFICE94&&IMP523585,1,1.0
OFFICE94&&IMP524730,0,0.0
OFFICE94&&IMP526098,0,0.0
OFFICE94&&IMP527277,0,0.0
OFFICE94&&IMP527298,0,0.0
OFFICE94&&IMP528544,1,1.0
OFFICE94&&IMP530185,1,1.0
OFFICE94&&IMP533135,0,0.0
OFFICE94&&IMP534513,1,1.0
OFFICE94&&IMP535939,0,0.0
OFFICE94&&IMP537987,1,1.0
OFFICE94&&IMP538681,0,0.0
OFFICE94&&IMP539454,0,0.0
OFFICE94&&IMP540754,0,0.0
OFFICE94&&IMP542836,0,0.0
OFFICE94&&IMP543063,1,1.0
OFFICE94&&IMP543502,0,0.0
OFFICE94&&IMP546339,1,1.0
OFFICE94&&IMP551845,1,1.0
OFFICE94&&IMP552297,0,0.0
OFFICE94&&IMP552733,0,0.0
OFFICE94&&IMP553373,0,0.0
OFFICE94&&IMP554100,0,0.0
OFFICE94&&IMP556713,0,0.0
OFFICE94&&IMP559861,1,1.0
OFFICE94&&IMP561106,0,0.0
OFFICE94&&IMP563538,0,0.0
OFFICE94&&IMP565158,0,0.0
OFFICE94&&IMP566997,0,0.0
OFFICE94&&IMP567018,1,1.0
OFFICE94&&IMP579775,0,0.0
OFFICE94&&IMP580143,1,1.0
OFFICE94&&IMP581691,0,0.0
OFFICE94&&IMP582604,0,0.0
OFFICE94&&IMP583040,1,1.0
OFFICE94&&IMP585253,0,0.0
OFFICE94&&IMP587015,0,0.0
OFFICE94&&IMP587286,1,1.0
OFFICE94&&IMP588364,0,0.0
OFFICE94&&IMP589731,0,0.0
OFFICE94&&IMP589826,0,0.0
OFFICE94&&IMP597213,0,0.0
OFFICE94&&IMP597643,1,1.0
OFFICE94&&IMP601072,0,0.0
OFFICE94&&IMP601292,0,0.0
OFFICE94&&IMP601361,1,1.0
OFFICE94&&IMP602843,1,1.0
OFFICE94&&IMP606300,0,0.0
OFFICE94&&IMP606875,0,0.0
OFFICE94&&IMP614163,1,1.0
OFFICE94&&IMP614671,0,0.0
OFFICE94&&IMP615603,0,0.0
OFFICE94&&IMP616173,0,0.0
OFFICE94&&IMP616226,0,0.0
OFFICE94&&IMP621270,1,1.0
OFFICE94&&IMP621539,0,0.0
OFFICE94&&IMP626682,0,0.0
OFFICE94&&IMP627407,0,0.0
OFFICE94&&IMP629085,0,0.0
OFFICE94&&IMP629638,1,1.0
OFFICE94&&IMP632357,0,0.0
OFFICE94&&IMP633259,1,1.0
OFFICE94&&IMP643025,1,0.5
OFFICE94&&IMP643203,1,1.0
OFFICE94&&IMP646215,0,0.0
OFFICE94&&IMP646277,1,1.0
OFFICE94&&IMP650612,0,0.0
OFFICE94&&IMP651050,0,0.0
OFFICE94&&IMP652130,0,0.0
OFFICE94&&IMP652838,1,1.0
OFFICE94&&IMP653276,1,1.0
OFFICE94&&IMP657404,0,0.0
OFFICE94&&IMP664715,1,1.0
OFFICE94&&IMP667555,0,0.0
OFFICE94&&IMP673207,0,0.0
OFFICE94&&IMP676668,0,0.0
OFFICE94&&IMP678037,1,1.0
OFFICE94&&IMP678579,0,0.0
OFFICE94&&IMP679260,1,1.0
OFFICE94&&IMP679791,0,0.0
OFFICE94&&IMP683062,0,0.0
OFFICE94&&IMP686791,0,0.0
OFFICE94&&IMP691078,0,0.0
OFFICE94&&IMP691865,0,0.0
OFFICE94&&IMP694539,0,0.0
OFFICE94&&IMP694861,1,1.0
OFFICE94&&IMP697425,0,0.0
OFFICE94&&IMP698874,0,0.0
OFFICE94&&IMP700584,1,1.0
OFFICE94&&IMP705884,0,0.0
OFFICE94&&IMP706385,0,0.0
OFFICE94&&IMP707750,0,0.0
OFFICE94&&IMP709955,0,0.0
OFFICE94&&IMP713689,1,1.0
OFFICE94&&IMP715356,0,0.0
OFFICE94&&IMP716581,0,0.0
OFFICE94&&IMP717627,0,0.0
OFFICE94&&IMP717735,1,0.5
OFFICE94&&IMP717886,0,0.0
OFFICE94&&IMP720688,0,0.0
OFFICE94&&IMP720753,0,0.0
OFFICE94&&IMP720986,0,0.0
OFFICE94&&IMP721651,0,0.0
OFFICE94&&IMP721697,0,0.0
OFFICE94&&IMP722695,1,1.0
OFFICE94&&IMP722809,0,0.0
OFFICE94&&IMP723819,0,0.0
OFFICE94&&IMP725371,1,1.0
OFFICE94&&IMP740523,0,0.0
OFFICE94&&IMP741602,0,0.0
OFFICE94&&IMP742634,1,1.0
OFFICE94&&IMP751748,0,0.0
OFFICE94&&IMP753994,1,0.5
OFFICE94&&IMP756503,0,0.0
OFFICE94&&IMP756628,0,0.0
OFFICE94&&IMP758183,1,1.0
OFFICE94&&IMP764610,0,0.0
OFFICE94&&IMP765282,0,0.0
OFFICE94&&IMP767427,0,0.0
OFFICE94&&IMP771272,1,1.0
OFFICE94&&IMP773239,0,0.0
OFFICE94&&IMP773332,1,1.0
OFFICE94&&IMP777773,0,0.0
OFFICE94&&IMP782893,1,1.0
OFFICE94&&IMP789772,0,0.0
OFFICE94&&IMP793955,1,1.0
OFFICE94&&IMP795165,1,1.0
OFFICE94&&IMP804895,0,0.0
OFFICE94&&IMP805262,1,1.0
OFFICE94&&IMP808681,0,0.0
OFFICE94&&IMP811493,2,1.0
OFFICE94&&IMP814977,0,0.0
OFFICE94&&IMP818694,2,1.0
OFFICE94&&IMP823310,0,0.0
OFFICE94&&IMP824798,1,1.0
OFFICE94&&IMP826164,0,0.0
OFFICE94&&IMP828296,0,0.0
OFFICE94&&IMP829675,0,0.0
OFFICE94&&IMP830114,0,0.0
OFFICE94&&IMP830465,0,0.0
OFFICE94&&IMP832095,1,1.0
OFFICE94&&IMP834152,0,0.0
OFFICE94&&IMP834856,1,0.5
OFFICE94&&IMP836862,0,0.0
OFFICE94&&IMP837607,1,1.0
OFFICE94&&IMP838573,0,0.0
OFFICE94&&IMP841509,0,0.0
OFFICE94&&IMP842335,0,0.0
OFFICE94&&IMP844837,0,0.0
OFFICE94&&IMP845291,1,1.0
OFFICE94&&IMP849369,1,1.0
OFFICE94&&IMP852415,0,0.0
OFFICE94&&IMP852595,0,0.0
OFFICE94&&IMP853002,0,0.0
OFFICE94&&IMP855656,0,0.0
OFFICE94&&IMP856370,0,0.0
OFFICE94&&IMP856815,0,0.0
OFFICE94&&IMP857248,0,0.0
OFFICE94&&IMP859535,0,0.0
OFFICE94&&IMP860228,0,0.0
OFFICE94&&IMP863431,1,1.0
OFFICE94&&IMP863942,1,1.0
OFFICE94&&IMP864646,1,1.0
OFFICE94&&IMP864794,1,1.0
OFFICE94&&IMP864936,1,1.0
OFFICE94&&IMP864971,1,1.0
OFFICE94&&IMP866552,1,1.0
OFFICE94&&IMP867245,0,0.0
OFFICE94&&IMP867777,0,0.0
OFFICE94&&IMP870242,0,0.0
OFFICE94&&IMP872553,0,0.0
OFFICE94&&IMP872620,0,0.0
OFFICE94&&IMP873396,1,1.0
OFFICE94&&IMP883690,0,0.0
OFFICE94&&IMP884142,0,0.0
OFFICE94&&IMP888469,0,0.0
OFFICE94&&IMP888679,0,0.0
OFFICE94&&IMP889712,0,0.0
OFFICE94&&IMP889780,0,0.0
OFFICE94&&IMP891146,0,0.0
OFFICE94&&IMP892444,0,0.0
OFFICE94&&IMP894174,1,1.0
OFFICE94&&IMP894296,1,1.0
OFFICE94&&IMP898424,1,1.0
OFFICE94&&IMP900492,0,0.0
OFFICE94&&IMP900740,1,1.0
OFFICE94&&IMP915108,0,0.0
OFFICE94&&IMP915153,0,0.0
OFFICE94&&IMP915926,0,0.0
OFFICE94&&IMP917579,1,1.0
OFFICE94&&IMP917839,0,0.0
OFFICE94&&IMP923265,0,0.0
OFFICE94&&IMP923827,1,1.0
OFFICE94&&IMP924391,0,0.0
OFFICE94&&IMP927231,1,1.0
OFFICE94&&IMP927755,0,0.0
OFFICE94&&IMP930110,0,0.0
OFFICE94&&IMP932251,0,0.0
OFFICE94&&IMP932914,0,0.0
OFFICE94&&IMP934228,0,0.0
OFFICE94&&IMP937865,1,1.0
OFFICE94&&IMP938680,0,0.0
OFFICE94&&IMP941014,0,0.0
OFFICE94&&IMP944455,1,1.0
OFFICE94&&IMP954331,1,1.0
OFFICE94&&IMP955530,1,1.0
OFFICE94&&IMP956515,0,0.0
OFFICE94&&IMP957961,0,0.0
OFFICE94&&IMP958841,0,0.0
OFFICE94&&IMP965305,0,0.0
OFFICE94&&IMP969223,0,0.0
OFFICE94&&IMP972078,1,1.0
OFFICE94&&IMP973126,0,0.0
OFFICE94&&IMP978328,0,0.0
OFFICE94&&IMP979947,0,0.0
OFFICE94&&IMP980531,0,0.0
OFFICE94&&IMP982271,0,0.0
OFFICE94&&IMP983885,1,1.0
OFFICE94&&IMP992026,0,0.0
OFFICE94&&IMP992403,0,0.0
OFFICE94&&IMP995597,0,0.0
OFFICE96&&IMP100993,1,1.0
OFFICE96&&IMP101045,1,1.0
OFFICE96&&IMP101469,0,0.0
OFFICE96&&IMP105011,1,1.0
OFFICE96&&IMP105313,0,0.0
OFFICE96&&IMP106124,1,1.0
OFFICE96&&IMP106237,1,0.3333333333333333
OFFICE96&&IMP107102,0,0.0
OFFICE96&&IMP110489,1,1.0
OFFICE96&&IMP111528,0,0.0
OFFICE96&&IMP112688,0,0.0
OFFICE96&&IMP113131,0,0.0
OFFICE96&&IMP113851,0,0.0
OFFICE96&&IMP114639,1,1.0
OFFICE96&&IMP115079,1,1.0
OFFICE96&&IMP115712,0,0.0
OFFICE96&&IMP116670,0,0.0
OFFICE96&&IMP117406,0,0.0
OFFICE96&&IMP117708,0,0.0
OFFICE96&&IMP119299,0,0.0
OFFICE96&&IMP119457,0,0.0
OFFICE96&&IMP120631,0,0.0
OFFICE96&&IMP120658,1,1.0
OFFICE96&&IMP121885,1,1.0
OFFICE96&&IMP122694,0,0.0
OFFICE96&&IMP123569,0,0.0
OFFICE96&&IMP124454,0,0.0
OFFICE96&&IMP124597,1,0.5
OFFICE96&&IMP125020,0,0.0
OFFICE96&&IMP127093,0,0.0
OFFICE96&&IMP127201,1,1.0
OFFICE96&&IMP127977,0,0.0
OFFICE96&&IMP128576,1,1.0
OFFICE96&&IMP129307,0,0.0
OFFICE96&&IMP129892,0,0.0
OFFICE96&&IMP130305,0,0.0
OFFICE96&&IMP130322,0,0.0
OFFICE96&&IMP130970,1,1.0
OFFICE96&&IMP132684,0,0.0
OFFICE96&&IMP135970,0,0.0
OFFICE96&&IMP136331,0,0.0
OFFICE96&&IMP137419,0,0.0
OFFICE96&&IMP137616,1,1.0
OFFICE96&&IMP138552,0,0.0
OFFICE96&&IMP139746,1,1.0
OFFICE96&&IMP140113,0,0.0
OFFICE96&&IMP140416,0,0.0
OFFICE96&&IMP140420,0,0.0
OFFICE96&&IMP140954,0,0.0
OFFICE96&&IMP141424,0,0.0
OFFICE96&&IMP142940,1,0.25
OFFICE96&&IMP143039,0,0.0
OFFICE96&&IMP143386,0,0.0
OFFICE96&&IMP143458,1,1.0
OFFICE96&&IMP143460,0,0.0
OFFICE96&&IMP144857,0,0.0
OFFICE96&&IMP146257,0,0.0
OFFICE96&&IMP147898,0,0.0
OFFICE96&&IMP149560,0,0.0
OFFICE96&&IMP152015,0,0.0
OFFICE96&&IMP152235,0,0.0
OFFICE96&&IMP152501,0,0.0
OFFICE96&&IMP152761,1,1.0
OFFICE96&&IMP152810,0,0.0
OFFICE96&&IMP153710,0,0.0
OFFICE96&&IMP154434,1,1.0
OFFICE96&&IMP154554,0,0.0
OFFICE96&&IMP156950,0,0.0
OFFICE96&&IMP158220,0,0.0
OFFICE96&&IMP160146,0,0.0
OFFICE96&&IMP161511,0,0.0
OFFICE96&&IMP162342,0,0.0
OFFICE96&&IMP162884,0,0.0
OFFICE96&&IMP163776,0,0.0
OFFICE96&&IMP164293,0,0.0
OFFICE96&&IMP165224,0,0.0
OFFICE96&&IMP165337,1,1.0
OFFICE96&&IMP165827,0,0.0
OFFICE96&&IMP165921,1,1.0
OFFICE96&&IMP166531,0,0.0
OFFICE96&&IMP166686,0,0.0
OFFICE96&&IMP166756,0,0.0
OFFICE96&&IMP167344,1,1.0
OFFICE96&&IMP168292,0,0.0
OFFICE96&&IMP169643,0,0.0
OFFICE96&&IMP171211,0,0.0
OFFICE96&&IMP171643,0,0.0
OFFICE96&&IMP172233,0,0.0
OFFICE96&&IMP173637,0,0.0
OFFICE96&&IMP176491,1,1.0
OFFICE96&&IMP177314,0,0.0
OFFICE96&&IMP177414,0,0.0
OFFICE96&&IMP177945,0,0.0
OFFICE96&&IMP178153,0,0.0
OFFICE96&&IMP178247,1,1.0
OFFICE96&&IMP178626,1,1.0
OFFICE96&&IMP178690,0,0.0
OFFICE96&&IMP178739,0,0.0
OFFICE96&&IMP178896,0,0.0
OFFICE96&&IMP179488,0,0.0
OFFICE96&&IMP179534,0,0.0
OFFICE96&&IMP181986,0,0.0
OFFICE96&&IMP182858,0,0.0
OFFICE96&&IMP183611,0,0.0
OFFICE96&&IMP184304,0,0.0
OFFICE96&&IMP184550,0,0.0
OFFICE96&&IMP186417,0,0.0
OFFICE96&&IMP186460,0,0.0
OFFICE96&&IMP186758,0,0.0
OFFICE96&&IMP187612,1,0.25
OFFICE96&&IMP187870,0,0.0
OFFICE96&&IMP188166,1,1.0
OFFICE96&&IMP188178,1,1.0
OFFICE96&&IMP188186,0,0.0
OFFICE96&&IMP190354,0,0.0
OFFICE96&&IMP192819,1,0.3333333333333333
OFFICE96&&IMP194834,0,0.0
OFFICE96&&IMP195096,0,0.0
OFFICE96&&IMP197558,0,0.0
OFFICE96&&IMP202848,0,0.0
OFFICE96&&IMP203030,0,0.0
OFFICE96&&IMP206242,0,0.0
OFFICE96&&IMP207129,0,0.0
OFFICE96&&IMP207639,0,0.0
OFFICE96&&IMP207807,1,1.0
OFFICE96&&IMP208983,0,0.0
OFFICE96&&IMP209877,1,1.0
OFFICE96&&IMP210531,0,0.0
OFFICE96&&IMP212181,0,0.0
OFFICE96&&IMP213836,1,1.0
OFFICE96&&IMP216338,0,0.0
OFFICE96&&IMP216660,0,0.0
OFFICE96&&IMP216668,0,0.0
OFFICE96&&IMP217700,0,0.0
OFFICE96&&IMP217845,0,0.0
OFFICE96&&IMP220003,0,0.0
OFFICE96&&IMP221442,0,0.0
OFFICE96&&IMP221718,1,0.5
OFFICE96&&IMP222061,1,1.0
OFFICE96&&IMP222588,0,0.0
OFFICE96&&IMP222971,0,0.0
OFFICE96&&IMP223095,0,0.0
OFFICE96&&IMP223189,0,0.0
OFFICE96&&IMP223477,0,0.0
OFFICE96&&IMP224493,1,1.0
OFFICE96&&IMP225325,0,0.0
OFFICE96&&IMP226548,0,0.0
OFFICE96&&IMP227207,0,0.0
OFFICE96&&IMP227569,0,0.0
OFFICE96&&IMP229787,0,0.0
OFFICE96&&IMP230912,0,0.0
OFFICE96&&IMP232131,0,0.0
OFFICE96&&IMP233628,0,0.0
OFFICE96&&IMP233723,0,0.0
OFFICE96&&IMP235786,1,0.5
OFFICE96&&IMP236496,1,1.0
OFFICE96&&IMP236573,0,0.0
OFFICE96&&IMP236859,1,1.0
OFFICE96&&IMP237133,1,1.0
OFFICE96&&IMP237244,0,0.0
OFFICE96&&IMP238427,2,0.6666666666666666
OFFICE96&&IMP238516,1,1.0
OFFICE96&&IMP239103,1,1.0
OFFICE96&&IMP239969,0,0.0
OFFICE96&&IMP240175,0,0.0
OFFICE96&&IMP240296,0,0.0
OFFICE96&&IMP241267,0,0.0
OFFICE96&&IMP242016,0,0.0
OFFICE96&&IMP243487,1,0.5
OFFICE96&&IMP243951,0,0.0
OFFICE96&&IMP245200,0,0.0
OFFICE96&&IMP246723,1,1.0
OFFICE96&&IMP250752,0,0.0
OFFICE96&&IMP250798,0,0.0
OFFICE96&&IMP251022,0,0.0
OFFICE96&&IMP251837,0,0.0
OFFICE96&&IMP252249,0,0.0
OFFICE96&&IMP253890,0,0.0
OFFICE96&&IMP255246,0,0.0
OFFICE96&&IMP255568,0,0.0
OFFICE96&&IMP255756,0,0.0
OFFICE96&&IMP255951,0,0.0
OFFICE96&&IMP258364,0,0.0
OFFICE96&&IMP259469,0,0.0
OFFICE96&&IMP259604,0,0.0
OFFICE96&&IMP260504,1,1.0
OFFICE96&&IMP261031,1,1.0
OFFICE96&&IMP261231,0,0.0
OFFICE96&&IMP261529,0,0.0
OFFICE96&&IMP261908,0,0.0
OFFICE96&&IMP262314,0,0.0
OFFICE96&&IMP263455,1,1.0
OFFICE96&&IMP264788,0,0.0
OFFICE96&&IMP265496,0,0.0
OFFICE96&&IMP268981,0,0.0
OFFICE96&&IMP269410,0,0.0
OFFICE96&&IMP271556,0,0.0
OFFICE96&&IMP271938,0,0.0
OFFICE96&&IMP271968,0,0.0
OFFICE96&&IMP274021,1,1.0
OFFICE96&&IMP274231,0,0.0
OFFICE96&&IMP276514,0,0.0
OFFICE96&&IMP277389,0,0.0
OFFICE96&&IMP277457,1,1.0
OFFICE96&&IMP278462,1,1.0
OFFICE96&&IMP278851,0,0.0
OFFICE96&&IMP279759,0,0.0
OFFICE96&&IMP280132,0,0.0
OFFICE96&&IMP280217,0,0.0
OFFICE96&&IMP280692,0,0.0
OFFICE96&&IMP284988,1,1.0
OFFICE96&&IMP285761,0,0.0
OFFICE96&&IMP285864,0,0.0
OFFICE96&&IMP287020,0,0.0
OFFICE96&&IMP287687,0,0.0
OFFICE96&&IMP288577,0,0.0
